Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE,"0.217 [0.197,0.237]",7.873e-98,***,Cholesteryl Esters in Large HDL
HDL-CE,"0.213 [0.196,0.231]",8.927e-122,***,Cholesteryl Esters in HDL
L-HDL-P,"0.212 [0.192,0.233]",4.763e-87,***,Concentration of Large HDL Particles
L-HDL-C,"0.212 [0.192,0.231]",4.832e-94,***,Cholesterol in Large HDL
HDL-C,"0.208 [0.190,0.225]",5.463e-115,***,HDL Cholesterol
L-HDL-L,"0.198 [0.179,0.217]",6.733e-88,***,Total-Lipids in Large HDL
L-HDL-FC,"0.194 [0.174,0.214]",4.032e-74,***,Free Cholesterol in Large HDL
L-HDL-PL,"0.192 [0.173,0.211]",9.632e-82,***,Phospholipids in Large HDL
M-HDL-CE,"0.186 [0.169,0.202]",3.968e-103,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.183 [0.167,0.200]",5.828e-100,***,Cholesterol in Medium HDL
HDL-FC,"0.181 [0.163,0.200]",5.292e-80,***,Free Cholesterol in HDL
HDL-L,"0.172 [0.155,0.189]",1.069e-84,***,Total-Lipids in HDL
M-HDL-FC,"0.172 [0.155,0.189]",2.673e-81,***,Free Cholesterol in Medium HDL
M-HDL-P,"0.171 [0.155,0.188]",7.431e-84,***,Concentration of Medium HDL Particles
ApoA1,"0.166 [0.150,0.183]",2.377e-82,***,Apolipoprotein A1
HDL-size,"0.165 [0.146,0.183]",9.810e-61,***,Average Diameter for HDL Particles
HDL-P,"0.159 [0.143,0.175]",4.880e-78,***,Concentration of HDL Particles
HDL-PL,"0.157 [0.141,0.174]",1.856e-71,***,Phospholipids in HDL
XL-HDL-CE,"0.155 [0.134,0.175]",1.536e-44,***,Cholesteryl Esters in Very Large HDL
M-HDL-C%,"0.153 [0.139,0.168]",3.164e-85,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-L,"0.151 [0.135,0.167]",2.589e-71,***,Total-Lipids in Medium HDL
M-HDL-FC%,"0.148 [0.132,0.164]",7.302e-71,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
Total-P,"0.148 [0.132,0.164]",1.001e-68,***,Total-Concentration of Lipoprotein Particles
XS-VLDL-CE%,"0.144 [0.130,0.159]",1.501e-79,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,"0.139 [0.125,0.154]",1.054e-74,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-C%,"0.135 [0.121,0.149]",9.050e-73,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-FC%,"0.135 [0.120,0.150]",1.759e-66,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-C%,"0.135 [0.121,0.149]",1.778e-70,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-C,"0.135 [0.115,0.155]",5.602e-34,***,Cholesterol in Very Large HDL
M-HDL-PL,"0.135 [0.119,0.150]",1.903e-56,***,Phospholipids in Medium HDL
XL-VLDL-CE%,"0.134 [0.118,0.150]",8.190e-55,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-HDL-CE%,"0.130 [0.115,0.144]",9.041e-64,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-VLDL-C%,"0.129 [0.113,0.145]",1.044e-48,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-L,"0.122 [0.102,0.142]",1.838e-27,***,Total-Lipids in Very Large HDL
XL-HDL-PL,"0.121 [0.100,0.141]",1.830e-26,***,Phospholipids in Very Large HDL
M-LDL-FC%,"0.119 [0.104,0.133]",7.495e-54,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,"0.118 [0.104,0.133]",6.583e-50,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-P,"0.116 [0.096,0.137]",8.760e-24,***,Concentration of Very Large HDL Particles
PUFA/MUFA,"0.116 [0.101,0.131]",3.879e-47,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC%,"0.116 [0.101,0.130]",3.098e-47,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
LA%,"0.115 [0.101,0.130]",2.442e-47,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-CE%,"0.115 [0.101,0.129]",4.855e-54,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.114 [0.100,0.128]",9.117e-52,***,Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-PL%,"0.114 [0.099,0.129]",7.988e-44,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"0.114 [0.099,0.128]",2.697e-47,***,Cholesterol to Total-Lipids in Medium VLDL percentage
