Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,"1.096 [1.077,1.116]",3.823e-19,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"1.094 [1.075,1.112]",2.450e-19,***,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,"1.086 [1.065,1.106]",1.862e-12,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,"1.082 [1.062,1.102]",1.016e-11,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,"1.081 [1.063,1.099]",4.377e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,"1.077 [1.059,1.095]",1.952e-12,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-TG%,"1.075 [1.057,1.094]",1.629e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,"1.073 [1.055,1.092]",5.334e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"1.061 [1.039,1.084]",0.007,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,"1.060 [1.042,1.079]",9.422e-06,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,"1.058 [1.037,1.080]",0.019,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-FC%,"1.056 [1.036,1.076]",0.004,**,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,"1.054 [1.035,1.072]",7.671e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-TG%,"1.048 [1.030,1.067]",0.030,*,Triglycerides to Total-Lipids in Large HDL percentage
IDL-FC%,"0.956 [0.941,0.972]",0.012,*,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-PL,"0.954 [0.938,0.971]",0.039,*,Phospholipids in Medium LDL
M-LDL-CE,"0.954 [0.938,0.971]",0.025,*,Cholesteryl Esters in Medium LDL
S-LDL-L,"0.954 [0.937,0.971]",0.022,*,Total-Lipids in Small LDL
M-LDL-L,"0.953 [0.937,0.970]",0.016,*,Total-Lipids in Medium LDL
S-LDL-P,"0.953 [0.936,0.970]",0.022,*,Concentration of Small LDL Particles
M-LDL-P,"0.953 [0.936,0.970]",0.017,*,Concentration of Medium LDL Particles
XS-VLDL-L,"0.953 [0.936,0.970]",0.047,*,Total-Lipids in Very Small VLDL
S-VLDL-FC,"0.952 [0.935,0.970]",0.020,*,Free Cholesterol in Small VLDL
VLDL-C,"0.952 [0.935,0.969]",0.011,*,VLDL Cholesterol
S-LDL-CE,"0.952 [0.935,0.969]",0.006,**,Cholesteryl Esters in Small LDL
S-LDL-CE%,"0.952 [0.935,0.969]",0.008,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
XS-VLDL-P,"0.952 [0.934,0.969]",0.028,*,Concentration of Very Small VLDL Particles
L-VLDL-CE%,"0.951 [0.933,0.969]",0.020,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,"0.951 [0.936,0.966]",5.127e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C,"0.950 [0.934,0.967]",0.002,**,Cholesterol in Medium LDL
S-LDL-C,"0.949 [0.932,0.965]",7.665e-04,***,Cholesterol in Small LDL
XL-VLDL-C%,"0.949 [0.930,0.967]",0.025,*,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC,"0.949 [0.932,0.966]",0.001,**,Free Cholesterol in Medium VLDL
M-HDL-C,"0.949 [0.930,0.967]",0.028,*,Cholesterol in Medium HDL
LA%,"0.948 [0.932,0.965]",3.962e-04,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-PL%,"0.948 [0.930,0.967]",0.011,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
LDL-P,"0.948 [0.931,0.965]",7.650e-04,***,Concentration of LDL Particles
