Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.147 [0.087,0.207]",0.322,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-PL%,"0.104 [0.042,0.167]",1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-VLDL-CE%,"0.092 [0.028,0.157]",1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,"0.087 [0.023,0.151]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,"0.052 [-0.007,0.110]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA,"-0.167 [-0.228,-0.107]",0.012,*,Docosahexaenoic Acid
Omega-3,"-0.172 [-0.233,-0.111]",0.008,**,Omega-3 Fatty Acids
M-HDL-L,"-0.177 [-0.243,-0.111]",0.037,*,Total-Lipids in Medium HDL
M-HDL-PL,"-0.181 [-0.247,-0.115]",0.020,*,Phospholipids in Medium HDL
Total-P,"-0.183 [-0.248,-0.117]",0.011,*,Total-Concentration of Lipoprotein Particles
S-HDL-CE,"-0.187 [-0.249,-0.126]",6.086e-04,***,Cholesteryl Esters in Small HDL
S-HDL-FC,"-0.188 [-0.250,-0.126]",7.847e-04,***,Free Cholesterol in Small HDL
HDL-P,"-0.192 [-0.259,-0.126]",0.003,**,Concentration of HDL Particles
S-HDL-C,"-0.193 [-0.254,-0.131]",2.086e-04,***,Cholesterol in Small HDL
S-HDL-P,"-0.194 [-0.256,-0.132]",2.075e-04,***,Concentration of Small HDL Particles
S-HDL-L,"-0.202 [-0.264,-0.140]",4.657e-05,***,Total-Lipids in Small HDL
S-HDL-PL,"-0.203 [-0.266,-0.141]",4.553e-05,***,Phospholipids in Small HDL
