Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,"0.097 [0.029,0.165]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,"0.059 [-0.008,0.125]",1.000,,Monounsaturated Fatty Acids
PUFA,"0.024 [-0.046,0.093]",1.000,,Polyunsaturated Fatty Acids
Omega-6,"0.023 [-0.045,0.092]",1.000,,Omega-6 Fatty Acids
Omega-3,"0.004 [-0.066,0.073]",1.000,,Omega-3 Fatty Acids
VLDL-CE,"-0.002 [-0.072,0.067]",1.000,,Cholesteryl Esters in VLDL
LDL-CE,"-0.014 [-0.083,0.054]",1.000,,Cholesteryl Esters in LDL
Total-CE,"-0.016 [-0.086,0.053]",1.000,,Total-Esterified Cholesterol
PUFA/MUFA,"-0.071 [-0.139,-0.002]",1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,"-0.081 [-0.148,-0.014]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
