Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,"0.062 [0.054,0.070]",1.606e-46,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,"0.057 [0.049,0.065]",2.320e-36,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,"0.056 [0.048,0.064]",2.996e-38,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.054 [0.046,0.062]",3.101e-34,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,"0.052 [0.044,0.061]",8.700e-29,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,"0.052 [0.044,0.061]",1.113e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,"0.052 [0.044,0.060]",2.018e-30,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-PL%,"0.051 [0.042,0.059]",1.012e-26,***,Phospholipids to Total-Lipids in Small LDL percentage
XS-VLDL-PL%,"0.047 [0.038,0.055]",1.135e-23,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"0.038 [0.028,0.047]",1.405e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,"0.034 [0.026,0.042]",5.948e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
L-HDL-PL%,"0.034 [0.026,0.041]",2.700e-11,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-PL%,"0.029 [0.020,0.037]",4.193e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-TG%,"0.027 [0.019,0.036]",2.956e-04,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-CE%,"-0.021 [-0.028,-0.013]",0.025,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"-0.022 [-0.029,-0.014]",0.019,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
XXL-VLDL-C,"-0.022 [-0.030,-0.014]",0.017,*,Cholesterol in Chylomicrons and Extremely Large VLDL
Glu-lactate,"-0.022 [-0.030,-0.015]",0.007,**,Glucose-lactate
L-VLDL-L,"-0.023 [-0.031,-0.014]",0.025,*,Total-Lipids in Large VLDL
LDL-size,"-0.023 [-0.031,-0.015]",0.008,**,Average Diameter for LDL Particles
M-VLDL-TG,"-0.023 [-0.031,-0.015]",0.010,*,Triglycerides in Medium VLDL
IDL-FC%,"-0.023 [-0.031,-0.016]",5.295e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
M-HDL-PL,"-0.024 [-0.033,-0.016]",0.010,*,Phospholipids in Medium HDL
XL-VLDL-FC,"-0.025 [-0.033,-0.016]",9.694e-04,***,Free Cholesterol in Very Large VLDL
L-LDL-CE%,"-0.025 [-0.033,-0.017]",5.916e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
MUFA,"-0.026 [-0.033,-0.018]",4.360e-05,***,Monounsaturated Fatty Acids
S-HDL-FC%,"-0.026 [-0.034,-0.017]",0.004,**,Free Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-FC,"-0.026 [-0.034,-0.017]",4.568e-04,***,Free Cholesterol in Large VLDL
XL-HDL-CE%,"-0.026 [-0.033,-0.018]",9.296e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-C%,"-0.027 [-0.034,-0.019]",3.527e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-CE%,"-0.027 [-0.035,-0.018]",5.792e-05,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE,"-0.027 [-0.035,-0.019]",1.923e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-HDL-L,"-0.027 [-0.036,-0.018]",2.629e-04,***,Total-Lipids in Medium HDL
M-HDL-CE,"-0.028 [-0.037,-0.019]",2.253e-04,***,Cholesteryl Esters in Medium HDL
L-VLDL-C%,"-0.030 [-0.038,-0.021]",4.188e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-C,"-0.030 [-0.039,-0.021]",2.847e-05,***,Cholesterol in Medium HDL
L-VLDL-CE%,"-0.030 [-0.039,-0.021]",1.839e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-P,"-0.030 [-0.039,-0.022]",1.723e-07,***,Concentration of Small VLDL Particles
XL-HDL-FC,"-0.030 [-0.041,-0.020]",0.003,**,Free Cholesterol in Very Large HDL
HDL-PL,"-0.031 [-0.040,-0.022]",9.427e-06,***,Phospholipids in HDL
M-HDL-P,"-0.031 [-0.040,-0.022]",9.297e-06,***,Concentration of Medium HDL Particles
XL-VLDL-FC%,"-0.032 [-0.041,-0.023]",1.839e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,"-0.033 [-0.040,-0.025]",1.347e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C,"-0.033 [-0.041,-0.024]",4.257e-09,***,Cholesterol in Large VLDL
XXL-VLDL-CE%,"-0.033 [-0.042,-0.024]",4.170e-08,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-FC%,"-0.034 [-0.041,-0.027]",2.185e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-CE,"-0.034 [-0.046,-0.023]",4.532e-04,***,Cholesteryl Esters in Very Large HDL
XL-HDL-C,"-0.035 [-0.046,-0.023]",2.701e-04,***,Cholesterol in Very Large HDL
S-HDL-PL,"-0.035 [-0.043,-0.026]",4.021e-11,***,Phospholipids in Small HDL
VLDL-L,"-0.035 [-0.043,-0.027]",1.816e-11,***,Total-Lipids in VLDL
M-HDL-FC,"-0.035 [-0.045,-0.026]",3.992e-08,***,Free Cholesterol in Medium HDL
XL-VLDL-CE%,"-0.036 [-0.044,-0.027]",6.698e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-L,"-0.036 [-0.045,-0.026]",8.485e-09,***,Total-Lipids in HDL
XL-VLDL-C%,"-0.036 [-0.045,-0.027]",1.637e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
SFA,"-0.036 [-0.044,-0.028]",2.694e-14,***,Saturated Fatty Acids
XL-VLDL-C,"-0.036 [-0.044,-0.028]",5.890e-12,***,Cholesterol in Very Large VLDL
XL-HDL-P,"-0.036 [-0.047,-0.025]",5.895e-05,***,Concentration of Very Large HDL Particles
S-VLDL-L,"-0.036 [-0.045,-0.028]",1.700e-12,***,Total-Lipids in Small VLDL
ApoA1,"-0.038 [-0.047,-0.029]",7.441e-11,***,Apolipoprotein A1
HDL-CE,"-0.038 [-0.048,-0.029]",8.872e-10,***,Cholesteryl Esters in HDL
S-HDL-L,"-0.039 [-0.047,-0.030]",8.617e-15,***,Total-Lipids in Small HDL
L-VLDL-CE,"-0.039 [-0.047,-0.031]",2.556e-14,***,Cholesteryl Esters in Large VLDL
VLDL-PL,"-0.040 [-0.048,-0.032]",5.343e-16,***,Phospholipids in VLDL
ApoB/ApoA1,"-0.040 [-0.048,-0.032]",1.690e-16,***,Apolipoprotein B to Apolipoprotein A1 ratio
HDL-C,"-0.040 [-0.050,-0.031]",4.049e-11,***,HDL Cholesterol
XS-VLDL-PL,"-0.042 [-0.050,-0.033]",9.356e-17,***,Phospholipids in Very Small VLDL
XL-VLDL-PL%,"-0.042 [-0.051,-0.033]",2.810e-14,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
VLDL-P,"-0.042 [-0.050,-0.034]",5.326e-18,***,Concentration of VLDL Particles
S-VLDL-CE%,"-0.042 [-0.050,-0.034]",2.413e-19,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Citrate,"-0.042 [-0.051,-0.034]",1.981e-17,***,Citrate
S-HDL-FC,"-0.043 [-0.051,-0.034]",1.172e-18,***,Free Cholesterol in Small HDL
Total-FA,"-0.043 [-0.051,-0.035]",5.725e-22,***,Total-Fatty Acids
S-HDL-CE,"-0.044 [-0.052,-0.035]",1.406e-19,***,Cholesteryl Esters in Small HDL
HDL-FC,"-0.045 [-0.055,-0.035]",4.979e-13,***,Free Cholesterol in HDL
S-HDL-C,"-0.045 [-0.053,-0.036]",4.287e-21,***,Cholesterol in Small HDL
HDL-P,"-0.045 [-0.054,-0.037]",2.008e-18,***,Concentration of HDL Particles
XL-VLDL-CE,"-0.046 [-0.054,-0.037]",5.299e-21,***,Cholesteryl Esters in Very Large VLDL
VLDL-FC,"-0.046 [-0.054,-0.038]",1.897e-22,***,Free Cholesterol in VLDL
S-HDL-P,"-0.046 [-0.054,-0.038]",2.096e-22,***,Concentration of Small HDL Particles
