Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,"0.093 [0.085,0.100]",2.396e-118,***,Phospholipids in Very Large HDL
XL-HDL-FC,"0.086 [0.078,0.093]",4.768e-113,***,Free Cholesterol in Very Large HDL
XL-HDL-L,"0.085 [0.077,0.092]",1.596e-99,***,Total-Lipids in Very Large HDL
XL-HDL-C,"0.079 [0.072,0.087]",3.476e-85,***,Cholesterol in Very Large HDL
Gly,"0.075 [0.067,0.083]",8.266e-73,***,Glycine
HDL-size,"0.075 [0.068,0.082]",5.378e-88,***,Average Diameter for HDL Particles
XL-HDL-CE,"0.075 [0.067,0.083]",1.340e-73,***,Cholesteryl Esters in Very Large HDL
XL-HDL-P,"0.069 [0.061,0.077]",3.038e-62,***,Concentration of Very Large HDL Particles
Acetate,"0.069 [0.063,0.074]",8.320e-128,***,Acetate
XL-HDL-PL%,"0.065 [0.060,0.070]",3.641e-125,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-CE,"0.056 [0.049,0.064]",7.468e-43,***,Cholesteryl Esters in Large HDL
PUFA/MUFA,"0.055 [0.050,0.061]",5.368e-76,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-C,"0.055 [0.048,0.063]",9.501e-42,***,Cholesterol in Large HDL
S-LDL-PL%,"0.055 [0.049,0.061]",4.627e-70,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-FC,"0.053 [0.045,0.061]",6.120e-36,***,Free Cholesterol in Large HDL
L-HDL-P,"0.049 [0.041,0.057]",9.152e-30,***,Concentration of Large HDL Particles
Gln,"0.049 [0.043,0.054]",1.003e-59,***,Glutamine
XL-VLDL-FC%,"0.049 [0.042,0.055]",2.057e-45,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-6%,"0.045 [0.039,0.050]",2.034e-53,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-HDL-L,"0.044 [0.037,0.051]",8.578e-28,***,Total-Lipids in Large HDL
PUFA%,"0.043 [0.038,0.049]",2.944e-49,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,"0.041 [0.035,0.046]",3.008e-42,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,"0.041 [0.035,0.046]",5.217e-40,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,"0.040 [0.034,0.045]",7.448e-38,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,"0.039 [0.033,0.044]",5.256e-40,***,Cholesterol to Total-Lipids in Large HDL percentage
Creatinine,"0.038 [0.032,0.044]",1.758e-29,***,Creatinine
XS-VLDL-C%,"0.038 [0.032,0.043]",2.711e-36,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-PL,"0.036 [0.029,0.043]",3.837e-17,***,Phospholipids in Large HDL
L-VLDL-CE%,"0.036 [0.030,0.042]",1.048e-26,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,"0.036 [0.030,0.042]",3.465e-24,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,"0.035 [0.029,0.041]",7.697e-27,***,Citrate
L-HDL-CE%,"0.035 [0.029,0.040]",1.773e-32,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"0.033 [0.027,0.038]",9.039e-27,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,"0.031 [0.026,0.036]",3.764e-27,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,"0.031 [0.024,0.037]",3.521e-17,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-PL%,"0.029 [0.023,0.035]",2.838e-16,***,Phospholipids to Total-Lipids in Large LDL percentage
Acetone,"0.028 [0.023,0.034]",6.509e-18,***,Acetone
IDL-PL%,"0.028 [0.022,0.033]",1.063e-16,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-C%,"0.026 [0.021,0.032]",3.851e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"0.025 [0.020,0.031]",1.088e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,"0.025 [0.019,0.031]",4.344e-12,***,Phospholipids to Total-Lipids in Small HDL percentage
L-VLDL-C%,"0.024 [0.018,0.030]",8.179e-10,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-FC%,"0.022 [0.017,0.027]",2.872e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,"0.022 [0.016,0.027]",1.093e-08,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,"0.021 [0.015,0.027]",5.367e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Ile,"0.021 [0.015,0.026]",1.852e-07,***,Isoleucine
DHA%,"0.020 [0.015,0.026]",1.121e-07,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Leu,"0.020 [0.014,0.026]",5.913e-06,***,Leucine
S-VLDL-C%,"0.019 [0.014,0.025]",2.385e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC%,"0.019 [0.014,0.025]",1.834e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-FC%,"0.019 [0.013,0.025]",5.627e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-BCAA,"0.018 [0.012,0.024]",3.873e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
His,"0.018 [0.012,0.023]",1.130e-04,***,Histidine
S-VLDL-TG%,"-0.016 [-0.022,-0.011]",0.008,**,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-TG%,"-0.017 [-0.023,-0.012]",1.206e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
HDL-FC,"-0.018 [-0.025,-0.011]",0.044,*,Free Cholesterol in HDL
Sc-ala,"-0.019 [-0.024,-0.013]",2.300e-05,***,Spectrometer-corrected alanine
M-HDL-TG%,"-0.019 [-0.025,-0.013]",8.101e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-C,"-0.019 [-0.025,-0.013]",4.706e-05,***,Cholesterol in Very Small VLDL
L-VLDL-FC%,"-0.020 [-0.026,-0.014]",7.238e-05,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
XL-HDL-TG,"-0.022 [-0.028,-0.017]",1.527e-09,***,Triglycerides in Very Large HDL
IDL-TG%,"-0.024 [-0.029,-0.018]",1.573e-11,***,Triglycerides to Total-Lipids in IDL percentage
ApoB/ApoA1,"-0.024 [-0.030,-0.018]",3.391e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-LDL-C%,"-0.025 [-0.030,-0.019]",2.131e-12,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-TG%,"-0.025 [-0.030,-0.019]",8.845e-13,***,Triglycerides to Total-Lipids in Small LDL percentage
HDL-L,"-0.026 [-0.032,-0.019]",7.367e-10,***,Total-Lipids in HDL
DHA,"-0.026 [-0.032,-0.020]",4.273e-13,***,Docosahexaenoic Acid
S-HDL-TG%,"-0.027 [-0.033,-0.020]",3.617e-12,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-CE,"-0.028 [-0.034,-0.022]",3.326e-16,***,Cholesteryl Esters in Medium VLDL
M-VLDL-TG%,"-0.028 [-0.034,-0.022]",1.901e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-FC,"-0.028 [-0.034,-0.022]",9.001e-16,***,Free Cholesterol in IDL
L-HDL-TG%,"-0.028 [-0.034,-0.023]",7.205e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
HDL-PL,"-0.028 [-0.035,-0.022]",3.396e-13,***,Phospholipids in HDL
IDL-C,"-0.030 [-0.036,-0.024]",4.260e-19,***,Cholesterol in IDL
M-LDL-CE%,"-0.031 [-0.037,-0.025]",3.996e-21,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
IDL-CE,"-0.031 [-0.037,-0.026]",5.139e-21,***,Cholesteryl Esters in IDL
Pyruvate,"-0.032 [-0.037,-0.026]",1.483e-23,***,Pyruvate
XS-VLDL-FC,"-0.032 [-0.038,-0.026]",4.210e-21,***,Free Cholesterol in Very Small VLDL
IDL-P,"-0.032 [-0.038,-0.027]",6.442e-22,***,Concentration of IDL Particles
XL-VLDL-TG%,"-0.033 [-0.040,-0.026]",1.939e-17,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
3-Hydroxybutyrate,"-0.033 [-0.039,-0.027]",7.765e-21,***,3-Hydroxybutyrate
IDL-PL,"-0.033 [-0.039,-0.027]",6.340e-23,***,Phospholipids in IDL
IDL-L,"-0.034 [-0.040,-0.028]",7.876e-26,***,Total-Lipids in IDL
XS-VLDL-L,"-0.035 [-0.040,-0.029]",2.016e-25,***,Total-Lipids in Very Small VLDL
XL-HDL-CE%,"-0.035 [-0.040,-0.030]",1.217e-36,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-P,"-0.035 [-0.041,-0.029]",7.261e-26,***,Concentration of Very Small VLDL Particles
M-HDL-CE,"-0.035 [-0.042,-0.029]",8.745e-23,***,Cholesteryl Esters in Medium HDL
XXL-VLDL-PL%,"-0.036 [-0.042,-0.029]",7.668e-21,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-C,"-0.036 [-0.042,-0.029]",1.465e-23,***,Cholesterol in Medium HDL
XS-VLDL-PL,"-0.036 [-0.042,-0.030]",3.730e-28,***,Phospholipids in Very Small VLDL
L-LDL-CE%,"-0.037 [-0.043,-0.031]",9.210e-32,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
Glu-lactate,"-0.037 [-0.042,-0.031]",3.237e-34,***,Glucose-lactate
TG/PG,"-0.038 [-0.044,-0.032]",1.068e-30,***,Triglycerides to Phosphoglycerides ratio
M-VLDL-C,"-0.038 [-0.044,-0.032]",1.032e-33,***,Cholesterol in Medium VLDL
M-HDL-FC,"-0.039 [-0.046,-0.033]",1.659e-26,***,Free Cholesterol in Medium HDL
XXL-VLDL-TG,"-0.040 [-0.045,-0.034]",1.402e-39,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-HDL-P,"-0.040 [-0.046,-0.034]",3.166e-29,***,Concentration of Medium HDL Particles
Omega-3,"-0.041 [-0.046,-0.035]",1.364e-36,***,Omega-3 Fatty Acids
HDL-TG,"-0.041 [-0.046,-0.035]",1.339e-38,***,Triglycerides in HDL
ApoA1,"-0.041 [-0.047,-0.034]",1.404e-31,***,Apolipoprotein A1
XS-VLDL-TG%,"-0.041 [-0.046,-0.035]",5.358e-39,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,"-0.041 [-0.047,-0.035]",9.425e-34,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-LDL-FC,"-0.041 [-0.047,-0.035]",3.535e-40,***,Free Cholesterol in Large LDL
M-HDL-L,"-0.041 [-0.048,-0.035]",1.886e-35,***,Total-Lipids in Medium HDL
Remnant-C,"-0.042 [-0.048,-0.036]",3.348e-43,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-HDL-TG,"-0.042 [-0.048,-0.036]",7.669e-41,***,Triglycerides in Medium HDL
XXL-VLDL-L,"-0.044 [-0.050,-0.038]",3.260e-48,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-PL,"-0.044 [-0.050,-0.038]",1.249e-40,***,Phospholipids in Medium HDL
XXL-VLDL-P,"-0.044 [-0.050,-0.039]",4.523e-50,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-CE,"-0.044 [-0.050,-0.039]",1.620e-46,***,Cholesteryl Esters in VLDL
LDL-FC,"-0.045 [-0.051,-0.039]",1.493e-49,***,Free Cholesterol in LDL
S-LDL-FC,"-0.045 [-0.051,-0.039]",3.298e-49,***,Free Cholesterol in Small LDL
XXL-VLDL-PL,"-0.046 [-0.051,-0.040]",1.819e-53,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,"-0.046 [-0.052,-0.041]",4.292e-55,***,Phospholipids to Total-Lipids in Large HDL percentage
XXL-VLDL-FC,"-0.047 [-0.052,-0.041]",2.564e-55,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Clinical LDL-C,"-0.047 [-0.053,-0.042]",6.277e-57,***,Clinical LDL Cholesterol
ApoB,"-0.048 [-0.053,-0.042]",1.449e-56,***,Apolipoprotein B
Total-FC,"-0.048 [-0.054,-0.042]",3.022e-57,***,Total-Free Cholesterol
S-LDL-P,"-0.048 [-0.054,-0.043]",9.098e-58,***,Concentration of Small LDL Particles
Non-HDL-C,"-0.049 [-0.054,-0.043]",2.348e-60,***,Total-Cholesterol Minus HDL-C
Total-C,"-0.049 [-0.054,-0.043]",2.172e-59,***,Total-Cholesterol
L-LDL-P,"-0.049 [-0.054,-0.043]",1.268e-57,***,Concentration of Large LDL Particles
XL-HDL-C%,"-0.049 [-0.054,-0.043]",4.743e-67,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-CE%,"-0.049 [-0.055,-0.043]",3.400e-57,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Total-CE,"-0.049 [-0.055,-0.044]",6.564e-61,***,Total-Esterified Cholesterol
L-VLDL-PL%,"-0.050 [-0.057,-0.042]",6.257e-37,***,Phospholipids to Total-Lipids in Large VLDL percentage
Lactate,"-0.050 [-0.055,-0.044]",3.525e-58,***,Lactate
VLDL-C,"-0.050 [-0.056,-0.044]",5.311e-60,***,VLDL Cholesterol
M-VLDL-FC,"-0.050 [-0.056,-0.044]",4.189e-60,***,Free Cholesterol in Medium VLDL
XXL-VLDL-C,"-0.050 [-0.056,-0.045]",1.875e-63,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-LDL-C,"-0.051 [-0.056,-0.045]",6.516e-65,***,Cholesterol in Large LDL
LDL-P,"-0.051 [-0.057,-0.046]",5.319e-65,***,Concentration of LDL Particles
LA,"-0.051 [-0.057,-0.046]",3.068e-68,***,Linoleic Acid
XXL-VLDL-CE,"-0.052 [-0.058,-0.046]",7.723e-68,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
S-LDL-PL,"-0.053 [-0.058,-0.047]",1.744e-69,***,Phospholipids in Small LDL
XL-VLDL-TG,"-0.053 [-0.059,-0.047]",9.567e-70,***,Triglycerides in Very Large VLDL
S-VLDL-CE,"-0.053 [-0.059,-0.047]",3.123e-65,***,Cholesteryl Esters in Small VLDL
L-LDL-L,"-0.053 [-0.059,-0.048]",1.440e-72,***,Total-Lipids in Large LDL
S-VLDL-C,"-0.053 [-0.059,-0.047]",4.297e-67,***,Cholesterol in Small VLDL
L-LDL-PL,"-0.053 [-0.059,-0.048]",2.279e-70,***,Phospholipids in Large LDL
XL-VLDL-FC,"-0.053 [-0.059,-0.048]",2.185e-69,***,Free Cholesterol in Very Large VLDL
S-VLDL-FC,"-0.053 [-0.059,-0.048]",6.749e-69,***,Free Cholesterol in Small VLDL
M-LDL-P,"-0.053 [-0.059,-0.048]",4.063e-72,***,Concentration of Medium LDL Particles
XL-VLDL-PL,"-0.054 [-0.059,-0.048]",6.133e-70,***,Phospholipids in Very Large VLDL
PC,"-0.054 [-0.059,-0.048]",4.262e-65,***,Phosphatidylcholines
XS-VLDL-TG,"-0.054 [-0.059,-0.048]",1.194e-71,***,Triglycerides in Very Small VLDL
