Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,"0.201 [0.183,0.219]",2.558e-100,***,Phospholipids to Total-Lipids in Small LDL percentage
PUFA/MUFA,"0.175 [0.157,0.192]",1.502e-79,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-PL%,"0.171 [0.154,0.189]",3.423e-77,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,"0.168 [0.150,0.186]",5.205e-71,***,Phospholipids to Total-Lipids in Medium HDL percentage
Sc-ala,"0.149 [0.132,0.167]",3.068e-57,***,Spectrometer-corrected alanine
XL-HDL-PL%,"0.134 [0.118,0.150]",3.529e-53,***,Phospholipids to Total-Lipids in Very Large HDL percentage
DHA%,"0.131 [0.114,0.149]",9.956e-46,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-FC,"0.130 [0.108,0.153]",7.811e-25,***,Free Cholesterol in Very Large HDL
PUFA%,"0.130 [0.113,0.147]",2.065e-46,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Acetate,"0.127 [0.110,0.144]",1.318e-43,***,Acetate
Ala,"0.118 [0.101,0.135]",1.161e-34,***,Alanine
Omega-3%,"0.111 [0.093,0.128]",1.750e-29,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,"0.105 [0.087,0.122]",2.040e-26,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-PL,"0.102 [0.079,0.126]",5.949e-12,***,Phospholipids in Very Large HDL
Omega-6%,"0.095 [0.078,0.111]",5.030e-23,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Tyr,"0.094 [0.076,0.113]",3.997e-18,***,Tyrosine
S-VLDL-TG%,"0.088 [0.069,0.106]",5.712e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
XXL-VLDL-TG%,"0.079 [0.061,0.098]",2.067e-11,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,"0.077 [0.058,0.096]",3.687e-10,***,Triglycerides to Total-Lipids in Large VLDL percentage
Unsaturation,"0.075 [0.058,0.093]",1.302e-11,***,Degree of Unsaturation
