Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"3.996 [3.845,4.146]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"3.275 [3.114,3.436]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"3.019 [2.868,3.171]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-PL%,"2.712 [2.525,2.899]",8.115e-172,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC,"2.639 [2.487,2.791]",9.664e-247,***,Free Cholesterol in Large VLDL
XL-VLDL-CE,"2.631 [2.478,2.783]",1.936e-243,***,Cholesteryl Esters in Very Large VLDL
M-LDL-PL,"2.577 [2.429,2.725]",1.419e-247,***,Phospholipids in Medium LDL
L-VLDL-C,"2.574 [2.421,2.727]",2.192e-232,***,Cholesterol in Large VLDL
M-LDL-CE,"2.559 [2.412,2.706]",6.699e-249,***,Cholesteryl Esters in Medium LDL
S-HDL-P,"2.554 [2.404,2.705]",5.119e-236,***,Concentration of Small HDL Particles
M-LDL-L,"2.537 [2.390,2.684]",2.782e-244,***,Total-Lipids in Medium LDL
XL-VLDL-C,"2.537 [2.385,2.689]",5.278e-229,***,Cholesterol in Very Large VLDL
L-VLDL-PL,"2.527 [2.375,2.679]",2.452e-226,***,Phospholipids in Large VLDL
S-HDL-TG,"2.515 [2.361,2.669]",1.160e-217,***,Triglycerides in Small HDL
S-VLDL-L,"2.484 [2.333,2.635]",1.416e-221,***,Total-Lipids in Small VLDL
L-VLDL-L,"2.464 [2.312,2.616]",2.128e-216,***,Total-Lipids in Large VLDL
M-LDL-C,"2.454 [2.308,2.602]",2.581e-228,***,Cholesterol in Medium LDL
VLDL-L,"2.440 [2.289,2.590]",7.007e-216,***,Total-Lipids in VLDL
S-VLDL-P,"2.438 [2.288,2.589]",4.737e-215,***,Concentration of Small VLDL Particles
S-LDL-CE,"2.422 [2.276,2.569]",6.643e-223,***,Cholesteryl Esters in Small LDL
VLDL-size,"2.420 [2.262,2.579]",1.023e-190,***,Average Diameter for VLDL Particles
VLDL-PL,"2.419 [2.269,2.568]",2.850e-213,***,Phospholipids in VLDL
MUFA%,"2.412 [2.262,2.563]",1.863e-210,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-C%,"2.411 [2.272,2.550]",8.024e-246,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-VLDL-P,"2.408 [2.259,2.557]",4.786e-213,***,Concentration of Large VLDL Particles
VLDL-FC,"2.401 [2.251,2.552]",1.895e-209,***,Free Cholesterol in VLDL
L-VLDL-CE,"2.401 [2.248,2.554]",1.723e-201,***,Cholesteryl Esters in Large VLDL
S-VLDL-CE,"2.394 [2.241,2.548]",5.842e-199,***,Cholesteryl Esters in Small VLDL
S-VLDL-PL,"2.385 [2.234,2.535]",9.278e-205,***,Phospholipids in Small VLDL
MUFA,"2.383 [2.240,2.526]",8.689e-228,***,Monounsaturated Fatty Acids
XL-VLDL-L,"2.382 [2.231,2.532]",1.262e-204,***,Total-Lipids in Very Large VLDL
M-VLDL-TG,"2.375 [2.226,2.524]",1.886e-207,***,Triglycerides in Medium VLDL
Lactate,"2.373 [2.221,2.525]",7.488e-200,***,Lactate
M-LDL-TG,"2.369 [2.226,2.512]",6.459e-225,***,Triglycerides in Medium LDL
