Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.717 [0.559,0.874]",1.027e-13,***,Creatinine
Total-PL,"0.607 [0.459,0.754]",1.661e-10,***,Total-Phospholipids in Lipoprotein Particles
SM,"0.597 [0.443,0.751]",7.539e-09,***,Sphingomyelins
Phosphoglyc,"0.596 [0.446,0.746]",1.417e-09,***,Phosphoglycerides
Cholines,"0.596 [0.444,0.747]",2.520e-09,***,Total-Cholines
PC,"0.593 [0.440,0.745]",6.397e-09,***,Phosphatidylcholines
S-HDL-FC,"0.578 [0.430,0.726]",4.601e-09,***,Free Cholesterol in Small HDL
Total-L,"0.578 [0.436,0.720]",3.013e-10,***,Total-Lipids in Lipoprotein Particles
SFA,"0.566 [0.427,0.705]",3.538e-10,***,Saturated Fatty Acids
IDL-CE,"0.551 [0.401,0.700]",1.180e-07,***,Cholesteryl Esters in IDL
IDL-L,"0.550 [0.402,0.698]",7.510e-08,***,Total-Lipids in IDL
XS-VLDL-P,"0.547 [0.395,0.700]",4.585e-07,***,Concentration of Very Small VLDL Particles
Total-FC,"0.546 [0.401,0.692]",4.548e-08,***,Total-Free Cholesterol
XS-VLDL-L,"0.544 [0.393,0.696]",4.364e-07,***,Total-Lipids in Very Small VLDL
Remnant-C,"0.543 [0.398,0.688]",5.126e-08,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,"0.539 [0.395,0.684]",6.082e-08,***,Total-Cholesterol
Total-CE,"0.539 [0.394,0.684]",8.256e-08,***,Total-Esterified Cholesterol
IDL-C,"0.534 [0.385,0.682]",4.472e-07,***,Cholesterol in IDL
XS-VLDL-C,"0.533 [0.379,0.688]",3.147e-06,***,Cholesterol in Very Small VLDL
XS-VLDL-FC,"0.530 [0.377,0.684]",2.670e-06,***,Free Cholesterol in Very Small VLDL
S-HDL-L,"0.529 [0.381,0.676]",5.102e-07,***,Total-Lipids in Small HDL
XS-VLDL-CE,"0.528 [0.372,0.684]",7.792e-06,***,Cholesteryl Esters in Very Small VLDL
IDL-P,"0.524 [0.372,0.675]",2.797e-06,***,Concentration of IDL Particles
S-HDL-PL,"0.522 [0.374,0.671]",1.077e-06,***,Phospholipids in Small HDL
Non-HDL-C,"0.521 [0.377,0.664]",2.651e-07,***,Total-Cholesterol Minus HDL-C
IDL-PL,"0.520 [0.368,0.672]",4.405e-06,***,Phospholipids in IDL
M-LDL-CE,"0.520 [0.375,0.664]",4.455e-07,***,Cholesteryl Esters in Medium LDL
Total-P,"0.519 [0.362,0.676]",2.007e-05,***,Total-Concentration of Lipoprotein Particles
VLDL-P,"0.516 [0.368,0.664]",1.889e-06,***,Concentration of VLDL Particles
