Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"4.997 [4.845,5.149]",0.000e+00,***,Glycoprotein Acetyls
MUFA%,"2.431 [2.279,2.583]",3.548e-208,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,"2.278 [2.125,2.431]",1.678e-180,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,"2.009 [1.859,2.160]",9.881e-145,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,"1.810 [1.647,1.972]",8.349e-100,***,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG%,"1.737 [1.590,1.884]",2.568e-113,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"1.713 [1.564,1.861]",1.761e-107,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,"1.612 [1.455,1.769]",1.320e-84,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,"1.586 [1.436,1.735]",1.020e-90,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,"1.501 [1.352,1.650]",1.096e-81,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,"1.488 [1.331,1.645]",1.753e-71,***,Triglycerides to Phosphoglycerides ratio
Lactate,"1.475 [1.320,1.629]",9.518e-73,***,Lactate
XXL-VLDL-CE,"1.307 [1.157,1.458]",1.389e-59,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"1.306 [1.116,1.496]",5.681e-36,***,Phospholipids to Total-Lipids in Large VLDL percentage
IDL-PL%,"1.299 [1.148,1.450]",1.107e-58,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-C,"1.297 [1.147,1.447]",5.317e-59,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"1.295 [1.146,1.443]",4.463e-60,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"1.287 [1.138,1.436]",1.092e-58,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"1.248 [1.100,1.397]",1.779e-55,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"1.227 [1.080,1.374]",1.401e-54,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,"1.225 [1.077,1.372]",2.325e-54,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Omega-6/Omega-3,"1.218 [1.068,1.368]",1.822e-51,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA,"1.202 [1.056,1.347]",1.464e-53,***,Monounsaturated Fatty Acids
L-HDL-TG%,"1.122 [0.973,1.272]",8.458e-44,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-PL%,"1.122 [0.968,1.276]",8.335e-41,***,Phospholipids to Total-Lipids in Small HDL percentage
XL-VLDL-PL,"1.015 [0.862,1.167]",2.171e-33,***,Phospholipids in Very Large VLDL
S-VLDL-TG%,"1.006 [0.850,1.162]",3.331e-31,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-VLDL-FC,"0.982 [0.830,1.135]",4.614e-31,***,Free Cholesterol in Very Large VLDL
XL-VLDL-L,"0.979 [0.825,1.132]",1.598e-30,***,Total-Lipids in Very Large VLDL
XL-VLDL-TG,"0.972 [0.821,1.123]",5.726e-31,***,Triglycerides in Very Large VLDL
XS-VLDL-TG,"0.958 [0.807,1.110]",5.453e-30,***,Triglycerides in Very Small VLDL
XL-VLDL-P,"0.951 [0.799,1.103]",3.716e-29,***,Concentration of Very Large VLDL Particles
S-HDL-TG,"0.934 [0.777,1.091]",5.533e-26,***,Triglycerides in Small HDL
S-LDL-TG,"0.927 [0.782,1.072]",1.022e-30,***,Triglycerides in Small LDL
Total-TG,"0.911 [0.759,1.062]",1.277e-26,***,Total-Triglycerides
VLDL-TG,"0.905 [0.752,1.058]",1.348e-25,***,Triglycerides in VLDL
IDL-TG,"0.904 [0.753,1.056]",2.570e-26,***,Triglycerides in IDL
L-HDL-PL%,"0.893 [0.746,1.039]",1.897e-27,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,"0.891 [0.730,1.052]",5.031e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"0.886 [0.733,1.038]",9.593e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-HDL-TG,"0.856 [0.706,1.005]",7.567e-24,***,Triglycerides in Very Large HDL
L-VLDL-PL,"0.847 [0.692,1.002]",2.052e-21,***,Phospholipids in Large VLDL
XL-VLDL-C,"0.847 [0.692,1.001]",1.649e-21,***,Cholesterol in Very Large VLDL
HDL-TG,"0.812 [0.659,0.965]",4.767e-20,***,Triglycerides in HDL
XL-VLDL-PL%,"0.806 [0.638,0.974]",1.106e-15,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
L-VLDL-P,"0.801 [0.649,0.953]",1.325e-19,***,Concentration of Large VLDL Particles
M-HDL-TG,"0.796 [0.641,0.951]",1.485e-18,***,Triglycerides in Medium HDL
S-VLDL-TG,"0.786 [0.634,0.938]",1.147e-18,***,Triglycerides in Small VLDL
L-VLDL-FC,"0.785 [0.630,0.940]",7.812e-18,***,Free Cholesterol in Large VLDL
VLDL-size,"0.782 [0.621,0.944]",4.061e-16,***,Average Diameter for VLDL Particles
Glu-lactate,"0.778 [0.632,0.925]",6.319e-20,***,Glucose-lactate
LDL-TG,"0.751 [0.603,0.898]",4.015e-18,***,Triglycerides in LDL
L-VLDL-L,"0.729 [0.574,0.883]",5.331e-15,***,Total-Lipids in Large VLDL
VLDL-L,"0.720 [0.567,0.873]",6.489e-15,***,Total-Lipids in VLDL
XXL-VLDL-TG%,"0.718 [0.556,0.879]",6.232e-13,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-TG,"0.717 [0.568,0.866]",9.392e-16,***,Triglycerides in Large LDL
M-LDL-TG,"0.706 [0.560,0.851]",5.690e-16,***,Triglycerides in Medium LDL
XL-HDL-TG%,"0.692 [0.537,0.847]",4.488e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL,"0.684 [0.528,0.841]",2.805e-12,***,Phospholipids in Very Small VLDL
L-VLDL-TG,"0.684 [0.532,0.835]",1.900e-13,***,Triglycerides in Large VLDL
L-VLDL-C,"0.677 [0.521,0.833]",3.665e-12,***,Cholesterol in Large VLDL
XL-VLDL-CE,"0.677 [0.521,0.832]",3.402e-12,***,Cholesteryl Esters in Very Large VLDL
Pyruvate,"0.657 [0.507,0.806]",1.570e-12,***,Pyruvate
VLDL-PL,"0.653 [0.500,0.805]",1.163e-11,***,Phospholipids in VLDL
XL-HDL-FC%,"0.642 [0.478,0.806]",3.887e-09,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG%,"0.631 [0.456,0.807]",4.467e-07,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG,"0.588 [0.423,0.753]",5.789e-07,***,Triglycerides in Large HDL
L-VLDL-CE,"0.543 [0.387,0.698]",2.007e-06,***,Cholesteryl Esters in Large VLDL
M-VLDL-TG,"0.510 [0.358,0.662]",1.069e-05,***,Triglycerides in Medium VLDL
SFA,"0.506 [0.362,0.650]",1.299e-06,***,Saturated Fatty Acids
VLDL-FC,"0.493 [0.340,0.645]",6.134e-05,***,Free Cholesterol in VLDL
Tyr,"0.472 [0.312,0.631]",0.002,**,Tyrosine
Total-FA,"0.466 [0.321,0.611]",7.005e-05,***,Total-Fatty Acids
ApoB/ApoA1,"0.457 [0.306,0.609]",7.822e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-L,"0.441 [0.284,0.597]",0.008,**,Total-Lipids in Very Small VLDL
VLDL-P,"0.431 [0.278,0.584]",0.008,**,Concentration of VLDL Particles
S-VLDL-P,"0.424 [0.270,0.577]",0.014,*,Concentration of Small VLDL Particles
XL-HDL-PL%,"0.388 [0.248,0.528]",0.014,*,Phospholipids to Total-Lipids in Very Large HDL percentage
Total-L,"-0.390 [-0.537,-0.243]",0.043,*,Total-Lipids in Lipoprotein Particles
PUFA,"-0.415 [-0.565,-0.265]",0.014,*,Polyunsaturated Fatty Acids
S-LDL-PL,"-0.425 [-0.576,-0.275]",0.007,**,Phospholipids in Small LDL
SM,"-0.430 [-0.590,-0.270]",0.030,*,Sphingomyelins
S-LDL-L,"-0.433 [-0.583,-0.284]",0.003,**,Total-Lipids in Small LDL
S-VLDL-CE%,"-0.444 [-0.594,-0.295]",0.001,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-FC%,"-0.466 [-0.630,-0.302]",0.006,**,Free Cholesterol to Total-Lipids in Small HDL percentage
LDL-size,"-0.481 [-0.631,-0.332]",6.646e-05,***,Average Diameter for LDL Particles
IDL-PL,"-0.496 [-0.653,-0.339]",1.370e-04,***,Phospholipids in IDL
IDL-FC%,"-0.515 [-0.656,-0.374]",1.810e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-FC%,"-0.527 [-0.664,-0.390]",1.034e-08,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Val,"-0.527 [-0.686,-0.369]",1.755e-05,***,Valine
Total-BCAA,"-0.537 [-0.695,-0.380]",5.420e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-CE,"-0.560 [-0.710,-0.411]",4.942e-08,***,Cholesteryl Esters in Medium LDL
L-VLDL-CE%,"-0.571 [-0.731,-0.411]",5.918e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-LDL-C,"-0.575 [-0.725,-0.425]",1.315e-08,***,Cholesterol in Small LDL
Total-PL,"-0.590 [-0.742,-0.437]",8.370e-09,***,Total-Phospholipids in Lipoprotein Particles
M-VLDL-CE,"-0.592 [-0.745,-0.438]",1.054e-08,***,Cholesteryl Esters in Medium VLDL
M-VLDL-PL%,"-0.602 [-0.753,-0.451]",1.259e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Non-HDL-C,"-0.608 [-0.756,-0.460]",2.241e-10,***,Total-Cholesterol Minus HDL-C
XXL-VLDL-CE%,"-0.644 [-0.807,-0.480]",2.945e-09,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-L,"-0.667 [-0.817,-0.517]",5.678e-13,***,Total-Lipids in Medium LDL
Total-FC,"-0.668 [-0.819,-0.517]",8.825e-13,***,Total-Free Cholesterol
IDL-L,"-0.670 [-0.823,-0.517]",2.091e-12,***,Total-Lipids in IDL
Phosphoglyc,"-0.683 [-0.838,-0.528]",1.387e-12,***,Phosphoglycerides
XL-HDL-CE,"-0.707 [-0.914,-0.499]",6.256e-06,***,Cholesteryl Esters in Very Large HDL
M-LDL-PL,"-0.709 [-0.860,-0.558]",8.246e-15,***,Phospholipids in Medium LDL
Leu,"-0.728 [-0.882,-0.573]",6.648e-15,***,Leucine
M-LDL-C,"-0.734 [-0.883,-0.584]",1.757e-16,***,Cholesterol in Medium LDL
M-VLDL-FC%,"-0.750 [-0.900,-0.599]",3.461e-17,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
