Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-C%,"-0.029 [-0.037,-0.020]",3.203e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"-0.029 [-0.038,-0.019]",4.448e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
IDL-FC%,"-0.030 [-0.038,-0.021]",4.339e-07,***,Free Cholesterol to Total-Lipids in IDL percentage
M-VLDL-FC%,"-0.030 [-0.039,-0.022]",3.065e-06,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,"-0.031 [-0.039,-0.022]",1.091e-06,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-CE%,"-0.031 [-0.040,-0.022]",5.586e-07,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-VLDL-C%,"-0.031 [-0.041,-0.022]",3.193e-05,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,"-0.032 [-0.042,-0.023]",1.185e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-FC%,"-0.033 [-0.041,-0.025]",1.800e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-CE%,"-0.034 [-0.043,-0.025]",1.726e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-FC%,"-0.036 [-0.045,-0.026]",1.205e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
