Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"13.449 [13.095,13.803]",0.000e+00,***,Glycoprotein Acetyls
Lactate,"9.988 [9.634,10.342]",0.000e+00,***,Lactate
Pyruvate,"6.597 [6.253,6.941]",2.898e-301,***,Pyruvate
SM,"5.599 [5.229,5.970]",2.517e-186,***,Sphingomyelins
3-Hydroxybutyrate,"4.848 [4.469,5.226]",3.036e-133,***,3-Hydroxybutyrate
MUFA,"4.842 [4.505,5.180]",7.947e-168,***,Monounsaturated Fatty Acids
MUFA%,"4.713 [4.357,5.068]",5.238e-143,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-FA,"4.392 [4.056,4.728]",9.228e-139,***,Total-Fatty Acids
XS-VLDL-PL,"4.317 [3.954,4.681]",2.440e-114,***,Phospholipids in Very Small VLDL
SFA,"4.312 [3.979,4.646]",7.215e-136,***,Saturated Fatty Acids
XS-VLDL-L,"4.289 [3.927,4.652]",2.610e-113,***,Total-Lipids in Very Small VLDL
XS-VLDL-P,"4.273 [3.908,4.638]",7.190e-111,***,Concentration of Very Small VLDL Particles
XS-VLDL-FC,"4.211 [3.844,4.577]",1.677e-106,***,Free Cholesterol in Very Small VLDL
VLDL-CE,"4.122 [3.767,4.477]",6.457e-109,***,Cholesteryl Esters in VLDL
Total-PL,"4.119 [3.765,4.473]",2.007e-109,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-CE,"4.111 [3.749,4.473]",5.202e-104,***,Cholesteryl Esters in Small VLDL
Omega-6,"4.061 [3.714,4.407]",3.070e-111,***,Omega-6 Fatty Acids
VLDL-C,"4.031 [3.678,4.385]",8.024e-105,***,VLDL Cholesterol
S-VLDL-C,"4.026 [3.667,4.385]",2.093e-101,***,Cholesterol in Small VLDL
Remnant-C,"4.015 [3.668,4.363]",9.263e-108,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-C,"4.013 [3.643,4.383]",1.108e-94,***,Cholesterol in Very Small VLDL
IDL-PL,"4.007 [3.643,4.370]",8.739e-98,***,Phospholipids in IDL
L-LDL-TG,"3.986 [3.640,4.332]",1.918e-107,***,Triglycerides in Large LDL
S-VLDL-PL,"3.942 [3.585,4.298]",1.303e-98,***,Phospholipids in Small VLDL
