Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-P,"0.560 [0.432,0.688]",2.879e-12,***,Concentration of Very Large HDL Particles
IDL-CE,"0.545 [0.450,0.641]",1.391e-23,***,Cholesteryl Esters in IDL
IDL-C,"0.538 [0.443,0.634]",2.985e-23,***,Cholesterol in IDL
XL-HDL-C,"0.537 [0.410,0.665]",3.158e-11,***,Cholesterol in Very Large HDL
XL-HDL-CE,"0.531 [0.402,0.660]",1.589e-10,***,Cholesteryl Esters in Very Large HDL
IDL-L,"0.520 [0.425,0.614]",1.384e-21,***,Total-Lipids in IDL
IDL-PL,"0.508 [0.411,0.606]",3.728e-19,***,Phospholipids in IDL
IDL-FC,"0.508 [0.411,0.605]",1.444e-19,***,Free Cholesterol in IDL
XS-VLDL-CE,"0.501 [0.401,0.601]",2.386e-17,***,Cholesteryl Esters in Very Small VLDL
XL-HDL-FC,"0.500 [0.381,0.620]",6.093e-11,***,Free Cholesterol in Very Large HDL
IDL-P,"0.491 [0.394,0.589]",1.011e-17,***,Concentration of IDL Particles
XL-HDL-L,"0.485 [0.359,0.612]",1.264e-08,***,Total-Lipids in Very Large HDL
Total-C,"0.483 [0.390,0.576]",3.918e-19,***,Total-Cholesterol
Total-CE,"0.483 [0.390,0.576]",7.283e-19,***,Total-Esterified Cholesterol
Total-FC,"0.481 [0.388,0.575]",1.625e-18,***,Total-Free Cholesterol
XS-VLDL-CE%,"0.478 [0.387,0.570]",2.902e-19,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC,"0.477 [0.383,0.572]",1.170e-17,***,Free Cholesterol in Large LDL
Remnant-C,"0.475 [0.382,0.568]",3.558e-18,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
XS-VLDL-C,"0.468 [0.369,0.568]",5.502e-15,***,Cholesterol in Very Small VLDL
M-VLDL-CE,"0.464 [0.368,0.560]",5.556e-16,***,Cholesteryl Esters in Medium VLDL
LA,"0.464 [0.371,0.556]",2.162e-17,***,Linoleic Acid
XS-VLDL-C%,"0.461 [0.370,0.552]",8.311e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
Non-HDL-C,"0.460 [0.368,0.552]",2.896e-17,***,Total-Cholesterol Minus HDL-C
Clinical LDL-C,"0.458 [0.366,0.550]",3.555e-17,***,Clinical LDL Cholesterol
LDL-FC,"0.454 [0.361,0.548]",4.857e-16,***,Free Cholesterol in LDL
L-LDL-PL,"0.452 [0.358,0.546]",1.396e-15,***,Phospholipids in Large LDL
M-VLDL-PL%,"0.451 [0.358,0.544]",4.727e-16,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C,"0.445 [0.350,0.541]",1.278e-14,***,Cholesterol in Medium VLDL
L-LDL-C,"0.445 [0.352,0.538]",1.466e-15,***,Cholesterol in Large LDL
