Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
ApoB,"0.214 [0.213,0.214]",0.000e+00,***,Apolipoprotein B
LDL-P,"0.213 [0.213,0.214]",0.000e+00,***,Concentration of LDL Particles
S-LDL-PL,"0.211 [0.211,0.212]",0.000e+00,***,Phospholipids in Small LDL
L-LDL-P,"0.211 [0.210,0.211]",0.000e+00,***,Concentration of Large LDL Particles
S-VLDL-FC,"0.210 [0.209,0.211]",0.000e+00,***,Free Cholesterol in Small VLDL
S-VLDL-C,"0.210 [0.209,0.211]",0.000e+00,***,Cholesterol in Small VLDL
S-LDL-L,"0.209 [0.209,0.210]",0.000e+00,***,Total-Lipids in Small LDL
S-LDL-P,"0.209 [0.208,0.210]",0.000e+00,***,Concentration of Small LDL Particles
IDL-PL,"0.209 [0.208,0.210]",0.000e+00,***,Phospholipids in IDL
S-VLDL-CE,"0.208 [0.207,0.209]",0.000e+00,***,Cholesteryl Esters in Small VLDL
S-LDL-C,"0.207 [0.207,0.208]",0.000e+00,***,Cholesterol in Small LDL
M-VLDL-C,"0.207 [0.206,0.208]",0.000e+00,***,Cholesterol in Medium VLDL
VLDL-CE,"0.207 [0.206,0.207]",0.000e+00,***,Cholesteryl Esters in VLDL
Remnant-C,"0.206 [0.206,0.207]",0.000e+00,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-P,"0.206 [0.205,0.207]",0.000e+00,***,Concentration of IDL Particles
M-VLDL-FC,"0.206 [0.205,0.207]",0.000e+00,***,Free Cholesterol in Medium VLDL
LDL-PL,"0.205 [0.205,0.206]",0.000e+00,***,Phospholipids in LDL
S-LDL-CE,"0.205 [0.204,0.206]",0.000e+00,***,Cholesteryl Esters in Small LDL
M-LDL-PL,"0.204 [0.203,0.205]",0.000e+00,***,Phospholipids in Medium LDL
Non-HDL-C,"0.204 [0.203,0.205]",0.000e+00,***,Total-Cholesterol Minus HDL-C
XS-VLDL-FC,"0.204 [0.203,0.204]",0.000e+00,***,Free Cholesterol in Very Small VLDL
S-VLDL-PL,"0.203 [0.202,0.204]",0.000e+00,***,Phospholipids in Small VLDL
XS-VLDL-P,"0.203 [0.202,0.203]",0.000e+00,***,Concentration of Very Small VLDL Particles
XS-VLDL-C,"0.202 [0.201,0.203]",0.000e+00,***,Cholesterol in Very Small VLDL
M-LDL-L,"0.201 [0.201,0.202]",0.000e+00,***,Total-Lipids in Medium LDL
L-LDL-PL,"0.201 [0.200,0.202]",0.000e+00,***,Phospholipids in Large LDL
LDL-L,"0.201 [0.200,0.201]",0.000e+00,***,Total-Lipids in LDL
M-VLDL-PL,"0.200 [0.199,0.201]",0.000e+00,***,Phospholipids in Medium VLDL
M-LDL-C,"0.200 [0.199,0.201]",0.000e+00,***,Cholesterol in Medium LDL
VLDL-C,"0.200 [0.199,0.201]",0.000e+00,***,VLDL Cholesterol
LDL-CE,"0.200 [0.199,0.200]",0.000e+00,***,Cholesteryl Esters in LDL
IDL-L,"0.199 [0.199,0.200]",0.000e+00,***,Total-Lipids in IDL
M-LDL-P,"0.199 [0.198,0.200]",0.000e+00,***,Concentration of Medium LDL Particles
XS-VLDL-CE,"0.199 [0.198,0.200]",0.000e+00,***,Cholesteryl Esters in Very Small VLDL
Total-FC,"0.199 [0.198,0.200]",0.000e+00,***,Total-Free Cholesterol
L-LDL-L,"0.199 [0.198,0.199]",0.000e+00,***,Total-Lipids in Large LDL
M-LDL-CE,"0.199 [0.198,0.199]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-VLDL-CE,"0.198 [0.198,0.199]",0.000e+00,***,Cholesteryl Esters in Medium VLDL
LDL-C,"0.198 [0.197,0.199]",0.000e+00,***,LDL Cholesterol
L-LDL-CE,"0.197 [0.196,0.198]",0.000e+00,***,Cholesteryl Esters in Large LDL
Clinical LDL-C,"0.197 [0.196,0.198]",0.000e+00,***,Clinical LDL Cholesterol
XS-VLDL-L,"0.197 [0.196,0.197]",0.000e+00,***,Total-Lipids in Very Small VLDL
M-VLDL-P,"0.196 [0.195,0.197]",0.000e+00,***,Concentration of Medium VLDL Particles
L-LDL-C,"0.196 [0.195,0.197]",0.000e+00,***,Cholesterol in Large LDL
IDL-FC,"0.193 [0.193,0.194]",0.000e+00,***,Free Cholesterol in IDL
XS-VLDL-PL,"0.193 [0.192,0.194]",0.000e+00,***,Phospholipids in Very Small VLDL
L-LDL-FC,"0.193 [0.192,0.194]",0.000e+00,***,Free Cholesterol in Large LDL
M-LDL-FC,"0.193 [0.192,0.194]",0.000e+00,***,Free Cholesterol in Medium LDL
LDL-FC,"0.193 [0.192,0.193]",0.000e+00,***,Free Cholesterol in LDL
IDL-C,"0.191 [0.191,0.192]",0.000e+00,***,Cholesterol in IDL
S-LDL-FC,"0.191 [0.190,0.192]",0.000e+00,***,Free Cholesterol in Small LDL
IDL-CE,"0.191 [0.190,0.192]",0.000e+00,***,Cholesteryl Esters in IDL
VLDL-P,"0.190 [0.189,0.191]",0.000e+00,***,Concentration of VLDL Particles
ApoB/ApoA1,"0.188 [0.187,0.189]",0.000e+00,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-C,"0.187 [0.187,0.188]",0.000e+00,***,Total-Cholesterol
VLDL-FC,"0.185 [0.185,0.186]",0.000e+00,***,Free Cholesterol in VLDL
Total-CE,"0.184 [0.183,0.185]",0.000e+00,***,Total-Esterified Cholesterol
M-VLDL-L,"0.183 [0.182,0.184]",0.000e+00,***,Total-Lipids in Medium VLDL
S-VLDL-L,"0.181 [0.180,0.182]",0.000e+00,***,Total-Lipids in Small VLDL
XL-VLDL-CE,"0.179 [0.178,0.180]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-CE,"0.177 [0.176,0.178]",0.000e+00,***,Cholesteryl Esters in Large VLDL
Total-L,"0.176 [0.175,0.177]",0.000e+00,***,Total-Lipids in Lipoprotein Particles
S-VLDL-P,"0.174 [0.173,0.175]",0.000e+00,***,Concentration of Small VLDL Particles
VLDL-PL,"0.173 [0.172,0.174]",0.000e+00,***,Phospholipids in VLDL
SM,"0.170 [0.169,0.171]",0.000e+00,***,Sphingomyelins
L-VLDL-C,"0.163 [0.161,0.164]",0.000e+00,***,Cholesterol in Large VLDL
S-HDL-FC%,"0.159 [0.157,0.160]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-C,"0.159 [0.157,0.160]",0.000e+00,***,Cholesterol in Very Large VLDL
Omega-6,"0.157 [0.156,0.158]",0.000e+00,***,Omega-6 Fatty Acids
Total-PL,"0.156 [0.155,0.158]",0.000e+00,***,Total-Phospholipids in Lipoprotein Particles
PUFA,"0.156 [0.155,0.157]",0.000e+00,***,Polyunsaturated Fatty Acids
LA,"0.154 [0.152,0.155]",0.000e+00,***,Linoleic Acid
VLDL-L,"0.153 [0.152,0.155]",0.000e+00,***,Total-Lipids in VLDL
L-VLDL-FC,"0.143 [0.142,0.145]",0.000e+00,***,Free Cholesterol in Large VLDL
L-LDL-TG,"0.143 [0.142,0.144]",0.000e+00,***,Triglycerides in Large LDL
Total-FA,"0.140 [0.139,0.141]",0.000e+00,***,Total-Fatty Acids
LDL-TG,"0.137 [0.136,0.139]",0.000e+00,***,Triglycerides in LDL
IDL-TG,"0.134 [0.132,0.135]",0.000e+00,***,Triglycerides in IDL
Cholines,"0.133 [0.132,0.134]",0.000e+00,***,Total-Cholines
L-VLDL-PL,"0.133 [0.131,0.134]",0.000e+00,***,Phospholipids in Large VLDL
XL-VLDL-FC,"0.132 [0.130,0.133]",0.000e+00,***,Free Cholesterol in Very Large VLDL
M-LDL-TG,"0.131 [0.130,0.132]",0.000e+00,***,Triglycerides in Medium LDL
SFA,"0.131 [0.130,0.132]",0.000e+00,***,Saturated Fatty Acids
M-VLDL-PL%,"0.131 [0.130,0.132]",0.000e+00,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-VLDL-L,"0.129 [0.128,0.130]",0.000e+00,***,Total-Lipids in Large VLDL
M-VLDL-TG,"0.128 [0.127,0.129]",0.000e+00,***,Triglycerides in Medium VLDL
L-VLDL-P,"0.128 [0.127,0.129]",0.000e+00,***,Concentration of Large VLDL Particles
XL-VLDL-PL%,"0.124 [0.122,0.125]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-VLDL-PL,"0.123 [0.122,0.124]",0.000e+00,***,Phospholipids in Very Large VLDL
PC,"0.122 [0.121,0.123]",0.000e+00,***,Phosphatidylcholines
Phosphoglyc,"0.122 [0.120,0.123]",0.000e+00,***,Phosphoglycerides
XS-VLDL-TG,"0.116 [0.114,0.117]",0.000e+00,***,Triglycerides in Very Small VLDL
XL-VLDL-P,"0.115 [0.113,0.116]",0.000e+00,***,Concentration of Very Large VLDL Particles
MUFA,"0.114 [0.113,0.116]",0.000e+00,***,Monounsaturated Fatty Acids
XL-VLDL-L,"0.114 [0.112,0.115]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-LDL-TG,"0.113 [0.112,0.114]",0.000e+00,***,Triglycerides in Small LDL
M-VLDL-FC%,"0.110 [0.108,0.111]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-TG,"0.109 [0.108,0.110]",0.000e+00,***,Total-Triglycerides
S-VLDL-TG,"0.108 [0.106,0.109]",0.000e+00,***,Triglycerides in Small VLDL
VLDL-TG,"0.105 [0.104,0.107]",0.000e+00,***,Triglycerides in VLDL
L-VLDL-TG,"0.105 [0.104,0.107]",0.000e+00,***,Triglycerides in Large VLDL
XL-HDL-TG,"0.104 [0.103,0.105]",0.000e+00,***,Triglycerides in Very Large HDL
L-VLDL-PL%,"0.103 [0.102,0.105]",0.000e+00,***,Phospholipids to Total-Lipids in Large VLDL percentage
S-HDL-FC,"0.102 [0.100,0.103]",0.000e+00,***,Free Cholesterol in Small HDL
