Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC,"51.043 [35.108,66.978]",8.074e-05,***,Free Cholesterol in Very Large HDL
XL-HDL-C,"49.523 [32.731,66.314]",0.002,**,Cholesterol in Very Large HDL
XL-HDL-CE,"47.380 [30.441,64.319]",0.010,**,Cholesteryl Esters in Very Large HDL
XL-HDL-L,"46.827 [30.253,63.401]",0.007,**,Total-Lipids in Very Large HDL
XL-HDL-PL,"45.703 [29.084,62.321]",0.016,*,Phospholipids in Very Large HDL
XL-VLDL-FC%,"42.779 [28.674,56.885]",6.511e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-C%,"40.945 [28.630,53.261]",1.709e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-CE%,"40.570 [27.142,53.998]",7.466e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-C%,"39.579 [27.083,52.075]",1.266e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,"38.868 [26.277,51.458]",3.390e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,"38.563 [25.623,51.502]",0.001,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"38.547 [25.720,51.374]",9.037e-04,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"37.748 [24.833,50.664]",0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,"37.678 [25.559,49.796]",2.592e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-CE%,"37.675 [25.055,50.296]",0.001,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,"36.501 [23.744,49.258]",0.005,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XS-VLDL-FC%,"33.486 [21.777,45.194]",0.005,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-TG%,"-33.379 [-45.958,-20.799]",0.046,*,Triglycerides to Total-Lipids in IDL percentage
S-HDL-L,"-34.058 [-46.928,-21.188]",0.050,*,Total-Lipids in Small HDL
S-HDL-PL,"-34.428 [-47.374,-21.482]",0.043,*,Phospholipids in Small HDL
XL-HDL-TG%,"-37.092 [-49.982,-24.202]",0.004,**,Triglycerides to Total-Lipids in Very Large HDL percentage
Creatinine,"-37.905 [-52.000,-23.809]",0.032,*,Creatinine
M-VLDL-TG%,"-38.374 [-51.945,-24.803]",0.007,**,Triglycerides to Total-Lipids in Medium VLDL percentage
MUFA%,"-38.611 [-51.468,-25.754]",9.248e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"-41.725 [-54.867,-28.582]",1.152e-04,***,Glycoprotein Acetyls
XS-VLDL-TG%,"-41.967 [-54.740,-29.194]",2.831e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,"-48.782 [-61.312,-36.252]",5.737e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
