Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.153 [0.138,0.168]",4.502e-85,***,Cholesteryl Esters in HDL
HDL-C,"0.150 [0.135,0.165]",1.507e-81,***,HDL Cholesterol
M-HDL-CE,"0.148 [0.134,0.162]",2.535e-89,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.147 [0.133,0.161]",1.480e-87,***,Cholesterol in Medium HDL
M-HDL-P,"0.145 [0.131,0.159]",1.579e-82,***,Concentration of Medium HDL Particles
M-HDL-FC,"0.142 [0.127,0.157]",5.266e-76,***,Free Cholesterol in Medium HDL
ApoA1,"0.139 [0.125,0.153]",2.345e-78,***,Apolipoprotein A1
HDL-L,"0.138 [0.124,0.152]",3.390e-74,***,Total-Lipids in HDL
L-HDL-P,"0.137 [0.120,0.155]",3.535e-48,***,Concentration of Large HDL Particles
HDL-FC,"0.137 [0.121,0.152]",2.545e-61,***,Free Cholesterol in HDL
HDL-P,"0.134 [0.120,0.148]",1.779e-76,***,Concentration of HDL Particles
HDL-PL,"0.133 [0.118,0.147]",1.331e-69,***,Phospholipids in HDL
M-HDL-L,"0.132 [0.119,0.146]",9.522e-76,***,Total-Lipids in Medium HDL
L-HDL-CE,"0.132 [0.115,0.149]",1.162e-47,***,Cholesteryl Esters in Large HDL
L-HDL-PL,"0.131 [0.115,0.148]",5.037e-51,***,Phospholipids in Large HDL
L-HDL-C,"0.129 [0.112,0.146]",4.605e-46,***,Cholesterol in Large HDL
L-HDL-L,"0.129 [0.113,0.145]",1.570e-49,***,Total-Lipids in Large HDL
M-HDL-PL,"0.125 [0.112,0.139]",8.139e-68,***,Phospholipids in Medium HDL
Total-P,"0.125 [0.111,0.138]",4.675e-67,***,Total-Concentration of Lipoprotein Particles
L-HDL-FC,"0.121 [0.104,0.138]",9.579e-38,***,Free Cholesterol in Large HDL
HDL-size,"0.101 [0.085,0.117]",1.571e-29,***,Average Diameter for HDL Particles
S-HDL-CE,"0.100 [0.087,0.113]",4.419e-47,***,Cholesteryl Esters in Small HDL
S-HDL-C,"0.098 [0.085,0.111]",1.018e-45,***,Cholesterol in Small HDL
S-HDL-PL,"0.097 [0.084,0.110]",4.300e-44,***,Phospholipids in Small HDL
M-HDL-FC%,"0.096 [0.083,0.110]",6.933e-40,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-P,"0.093 [0.080,0.106]",1.393e-40,***,Concentration of Small HDL Particles
S-HDL-L,"0.092 [0.080,0.105]",4.740e-40,***,Total-Lipids in Small HDL
PC,"0.092 [0.079,0.106]",4.106e-37,***,Phosphatidylcholines
Cholines,"0.085 [0.072,0.099]",4.611e-32,***,Total-Cholines
