Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"4.973 [4.261,5.685]",2.837e-37,***,Cholesteryl Esters in HDL
HDL-C,"4.948 [4.235,5.661]",1.032e-36,***,HDL Cholesterol
M-HDL-CE,"4.764 [4.090,5.438]",3.361e-38,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"4.755 [4.080,5.430]",6.000e-38,***,Cholesterol in Medium HDL
M-HDL-P,"4.734 [4.047,5.420]",3.531e-36,***,Concentration of Medium HDL Particles
M-HDL-FC,"4.719 [4.021,5.417]",1.063e-34,***,Free Cholesterol in Medium HDL
HDL-FC,"4.709 [3.969,5.450]",2.734e-30,***,Free Cholesterol in HDL
ApoA1,"4.652 [3.979,5.324]",2.018e-36,***,Apolipoprotein A1
HDL-P,"4.612 [3.952,5.271]",2.295e-37,***,Concentration of HDL Particles
HDL-L,"4.562 [3.876,5.248]",1.931e-33,***,Total-Lipids in HDL
Total-P,"4.449 [3.796,5.102]",2.759e-35,***,Total-Concentration of Lipoprotein Particles
HDL-PL,"4.366 [3.685,5.047]",7.393e-31,***,Phospholipids in HDL
M-HDL-L,"4.321 [3.668,4.975]",5.564e-33,***,Total-Lipids in Medium HDL
L-HDL-P,"4.268 [3.441,5.094]",1.074e-18,***,Concentration of Large HDL Particles
M-HDL-PL,"4.073 [3.420,4.725]",4.753e-29,***,Phospholipids in Medium HDL
L-HDL-PL,"4.066 [3.293,4.839]",1.508e-19,***,Phospholipids in Large HDL
L-HDL-CE,"4.028 [3.229,4.827]",1.206e-17,***,Cholesteryl Esters in Large HDL
L-HDL-L,"4.000 [3.231,4.769]",4.685e-19,***,Total-Lipids in Large HDL
L-HDL-C,"3.996 [3.201,4.791]",1.563e-17,***,Cholesterol in Large HDL
Omega-6/Omega-3,"3.941 [3.336,4.547]",6.456e-32,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-FC,"3.931 [3.114,4.748]",9.333e-16,***,Free Cholesterol in Large HDL
IDL-CE%,"3.785 [3.189,4.382]",4.018e-30,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-HDL-FC%,"3.597 [2.952,4.241]",1.801e-22,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE,"3.575 [2.958,4.193]",1.705e-24,***,Cholesteryl Esters in Small HDL
S-HDL-C,"3.554 [2.940,4.169]",1.980e-24,***,Cholesterol in Small HDL
S-HDL-PL,"3.423 [2.805,4.040]",4.248e-22,***,Phospholipids in Small HDL
S-HDL-P,"3.422 [2.805,4.040]",4.224e-22,***,Concentration of Small HDL Particles
IDL-C%,"3.412 [2.824,4.001]",1.396e-24,***,Cholesterol to Total-Lipids in IDL percentage
PC,"3.369 [2.731,4.006]",8.576e-20,***,Phosphatidylcholines
Cholines,"3.366 [2.736,3.996]",2.769e-20,***,Total-Cholines
XS-VLDL-CE%,"3.328 [2.729,3.927]",3.227e-22,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-HDL-L,"3.327 [2.711,3.942]",7.457e-21,***,Total-Lipids in Small HDL
S-LDL-C%,"3.139 [2.528,3.750]",1.862e-18,***,Cholesterol to Total-Lipids in Small LDL percentage
Phosphoglyc,"3.134 [2.510,3.759]",1.853e-17,***,Phosphoglycerides
S-HDL-FC,"3.112 [2.494,3.729]",1.281e-17,***,Free Cholesterol in Small HDL
XS-VLDL-C%,"3.075 [2.481,3.670]",9.101e-19,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
SM,"3.060 [2.418,3.702]",2.214e-15,***,Sphingomyelins
IDL-CE,"2.969 [2.344,3.593]",2.705e-15,***,Cholesteryl Esters in IDL
HDL-size,"2.947 [2.184,3.710]",8.512e-09,***,Average Diameter for HDL Particles
L-LDL-FC%,"2.858 [2.245,3.471]",1.404e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C,"2.853 [2.232,3.473]",5.005e-14,***,Cholesterol in IDL
Total-PL,"2.842 [2.226,3.457]",3.362e-14,***,Total-Phospholipids in Lipoprotein Particles
Total-CE,"2.815 [2.208,3.423]",2.489e-14,***,Total-Esterified Cholesterol
M-HDL-C%,"2.624 [2.009,3.239]",1.450e-11,***,Cholesterol to Total-Lipids in Medium HDL percentage
Total-C,"2.614 [2.009,3.218]",5.411e-12,***,Total-Cholesterol
XL-HDL-CE,"2.559 [1.733,3.385]",2.860e-04,***,Cholesteryl Esters in Very Large HDL
IDL-L,"2.536 [1.918,3.154]",2.028e-10,***,Total-Lipids in IDL
S-VLDL-FC%,"2.451 [1.839,3.063]",9.665e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC,"2.448 [1.820,3.076]",5.000e-09,***,Free Cholesterol in IDL
S-VLDL-PL%,"2.409 [1.786,3.031]",7.729e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-LDL-FC,"2.342 [1.728,2.956]",1.736e-08,***,Free Cholesterol in Large LDL
M-VLDL-C%,"2.268 [1.666,2.871]",3.745e-08,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"2.268 [1.680,2.856]",9.341e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-C%,"2.259 [1.654,2.863]",5.671e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-CE%,"2.238 [1.581,2.895]",5.720e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-HDL-C,"2.230 [1.413,3.048]",0.020,*,Cholesterol in Very Large HDL
XL-HDL-P,"2.198 [1.374,3.021]",0.039,*,Concentration of Very Large HDL Particles
L-LDL-C%,"2.192 [1.597,2.786]",1.172e-07,***,Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL%,"2.143 [1.530,2.755]",1.605e-06,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-LDL-PL,"2.099 [1.488,2.711]",3.929e-06,***,Phospholipids in Large LDL
IDL-PL,"2.094 [1.461,2.728]",2.061e-05,***,Phospholipids in IDL
Total-FC,"2.083 [1.475,2.691]",4.415e-06,***,Total-Free Cholesterol
LDL-FC,"2.062 [1.454,2.669]",6.634e-06,***,Free Cholesterol in LDL
M-VLDL-FC%,"2.050 [1.441,2.660]",1.011e-05,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,"2.012 [1.419,2.606]",6.739e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,"1.991 [1.389,2.592]",2.050e-05,***,Omega-6 Fatty Acids
XXL-VLDL-C%,"1.986 [1.347,2.626]",2.601e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-C%,"1.982 [1.314,2.650]",0.001,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-C,"1.979 [1.376,2.583]",2.881e-05,***,Cholesterol in Large LDL
M-HDL-CE%,"1.978 [1.380,2.575]",2.040e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-CE,"1.974 [1.325,2.624]",5.839e-04,***,Cholesteryl Esters in Very Small VLDL
Gln,"1.973 [1.368,2.578]",3.843e-05,***,Glutamine
Clinical LDL-C,"1.939 [1.340,2.539]",5.178e-05,***,Clinical LDL Cholesterol
XXL-VLDL-CE%,"1.927 [1.273,2.581]",0.002,**,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-LDL-L,"1.918 [1.316,2.520]",9.630e-05,***,Total-Lipids in Large LDL
S-VLDL-C%,"1.852 [1.248,2.456]",4.240e-04,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-CE,"1.819 [1.215,2.423]",8.261e-04,***,Cholesteryl Esters in Large LDL
IDL-P,"1.815 [1.183,2.446]",0.004,**,Concentration of IDL Particles
Total-L,"1.802 [1.210,2.394]",5.574e-04,***,Total-Lipids in Lipoprotein Particles
L-VLDL-CE%,"1.760 [1.114,2.405]",0.021,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-HDL-CE%,"1.736 [1.191,2.281]",9.675e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
LA,"1.735 [1.136,2.334]",0.003,**,Linoleic Acid
LDL-C,"1.692 [1.093,2.291]",0.007,**,LDL Cholesterol
M-LDL-FC,"1.690 [1.082,2.297]",0.011,*,Free Cholesterol in Medium LDL
Non-HDL-C,"1.647 [1.048,2.246]",0.016,*,Total-Cholesterol Minus HDL-C
L-HDL-C%,"1.583 [0.997,2.168]",0.027,*,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-TG%,"-1.791 [-2.395,-1.187]",0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
Pyruvate,"-1.952 [-2.549,-1.355]",3.340e-05,***,Pyruvate
VLDL-size,"-1.963 [-2.612,-1.314]",6.929e-04,***,Average Diameter for VLDL Particles
Ile,"-1.972 [-2.583,-1.361]",5.813e-05,***,Isoleucine
S-VLDL-TG%,"-2.017 [-2.646,-1.387]",7.775e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-FC%,"-2.057 [-2.718,-1.396]",2.390e-04,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,"-2.096 [-2.729,-1.463]",1.931e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
S-LDL-TG%,"-2.116 [-2.720,-1.511]",1.594e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
Creatinine,"-2.156 [-2.815,-1.496]",3.395e-05,***,Creatinine
M-VLDL-TG%,"-2.235 [-2.885,-1.585]",3.671e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
DHA,"-2.241 [-2.871,-1.610]",7.437e-07,***,Docosahexaenoic Acid
Lactate,"-2.266 [-2.890,-1.643]",2.383e-07,***,Lactate
M-LDL-TG%,"-2.452 [-3.055,-1.848]",3.852e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,"-2.579 [-3.176,-1.981]",6.127e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,"-2.585 [-3.201,-1.970]",4.292e-11,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Total-BCAA,"-2.623 [-3.257,-1.989]",1.219e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
DHA%,"-2.673 [-3.268,-2.077]",3.467e-13,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3,"-2.683 [-3.310,-2.057]",1.078e-11,***,Omega-3 Fatty Acids
S-HDL-TG%,"-2.948 [-3.604,-2.292]",2.856e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
IDL-TG%,"-3.065 [-3.669,-2.462]",5.818e-18,***,Triglycerides to Total-Lipids in IDL percentage
TG/PG,"-3.149 [-3.783,-2.514]",5.271e-17,***,Triglycerides to Phosphoglycerides ratio
M-HDL-PL%,"-3.219 [-3.843,-2.596]",1.056e-18,***,Phospholipids to Total-Lipids in Medium HDL percentage
Val,"-3.386 [-4.025,-2.747]",6.423e-20,***,Valine
Ala,"-3.400 [-4.007,-2.793]",1.155e-22,***,Alanine
IDL-PL%,"-3.483 [-4.091,-2.875]",7.428e-24,***,Phospholipids to Total-Lipids in IDL percentage
Omega-3%,"-3.910 [-4.521,-3.299]",1.124e-30,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,"-4.100 [-4.710,-3.490]",2.777e-34,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
Sc-ala,"-4.103 [-4.713,-3.494]",2.595e-34,***,Spectrometer-corrected alanine
