Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.009 [0.007,0.011]",8.258e-18,***,Glycoprotein Acetyls
Creatinine,"0.008 [0.006,0.009]",6.350e-11,***,Creatinine
S-HDL-TG%,"0.005 [0.003,0.007]",0.016,*,Triglycerides to Total-Lipids in Small HDL percentage
L-LDL-TG%,"0.005 [0.003,0.007]",9.447e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,"0.005 [0.003,0.007]",0.002,**,Triglycerides to Total-Lipids in IDL percentage
M-HDL-PL%,"0.005 [0.003,0.007]",0.008,**,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,"0.005 [0.003,0.006]",0.004,**,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6%,"-0.004 [-0.006,-0.003]",0.042,*,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,"-0.005 [-0.006,-0.003]",0.012,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,"-0.005 [-0.006,-0.003]",0.012,*,Cholesterol to Total-Lipids in Small HDL percentage
M-HDL-C%,"-0.005 [-0.006,-0.003]",0.009,**,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-C%,"-0.005 [-0.007,-0.003]",0.004,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,"-0.005 [-0.007,-0.003]",5.183e-04,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE%,"-0.005 [-0.007,-0.003]",9.726e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-CE%,"-0.006 [-0.007,-0.004]",1.011e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
