Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,"0.069 [-0.022,0.160]",1.000,,Leucine
Total-BCAA,"0.052 [-0.038,0.143]",1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"0.051 [-0.036,0.139]",1.000,,Isoleucine
Val,"0.036 [-0.053,0.126]",1.000,,Valine
M-LDL-FC%,"0.017 [-0.062,0.096]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6,"-0.001 [-0.083,0.081]",1.000,,Omega-6 Fatty Acids
PUFA,"-0.009 [-0.092,0.073]",1.000,,Polyunsaturated Fatty Acids
MUFA,"-0.017 [-0.098,0.064]",1.000,,Monounsaturated Fatty Acids
Omega-3,"-0.036 [-0.123,0.052]",1.000,,Omega-3 Fatty Acids
M-LDL-PL%,"-0.046 [-0.129,0.036]",1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
