Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC,"0.263 [0.237,0.289]",1.211e-81,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"0.248 [0.221,0.276]",3.872e-64,***,Phospholipids in Very Large HDL
Gly,"0.238 [0.210,0.266]",7.381e-56,***,Glycine
XL-HDL-L,"0.229 [0.201,0.256]",1.172e-54,***,Total-Lipids in Very Large HDL
Creatinine,"0.213 [0.191,0.235]",3.972e-75,***,Creatinine
XL-HDL-C,"0.206 [0.179,0.234]",6.333e-43,***,Cholesterol in Very Large HDL
XL-HDL-P,"0.196 [0.168,0.224]",8.638e-38,***,Concentration of Very Large HDL Particles
XL-HDL-CE,"0.182 [0.154,0.210]",9.825e-32,***,Cholesteryl Esters in Very Large HDL
HDL-size,"0.176 [0.150,0.201]",3.044e-35,***,Average Diameter for HDL Particles
XL-HDL-PL%,"0.175 [0.156,0.194]",1.006e-68,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Acetate,"0.171 [0.152,0.191]",1.851e-59,***,Acetate
Gln,"0.163 [0.143,0.183]",5.638e-51,***,Glutamine
S-LDL-PL%,"0.159 [0.138,0.180]",1.632e-44,***,Phospholipids to Total-Lipids in Small LDL percentage
PUFA/MUFA,"0.143 [0.122,0.163]",1.405e-37,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Leu,"0.138 [0.118,0.159]",2.355e-33,***,Leucine
Total-BCAA,"0.119 [0.098,0.140]",7.936e-23,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XS-VLDL-CE%,"0.111 [0.092,0.131]",9.008e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,"0.109 [0.091,0.127]",3.438e-26,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-FC,"0.108 [0.080,0.136]",4.900e-09,***,Free Cholesterol in Large HDL
Val,"0.103 [0.082,0.125]",5.843e-16,***,Valine
XS-VLDL-C%,"0.100 [0.080,0.120]",6.295e-18,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,"0.094 [0.074,0.115]",1.634e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C,"0.093 [0.067,0.120]",2.335e-06,***,Cholesterol in Large HDL
Ile,"0.093 [0.072,0.113]",1.288e-13,***,Isoleucine
L-HDL-CE,"0.090 [0.063,0.117]",1.578e-05,***,Cholesteryl Esters in Large HDL
His,"0.089 [0.069,0.109]",7.762e-13,***,Histidine
XL-VLDL-FC%,"0.088 [0.065,0.111]",1.395e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-P,"0.084 [0.056,0.112]",9.726e-04,***,Concentration of Large HDL Particles
LA%,"0.084 [0.064,0.104]",1.228e-10,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,"0.081 [0.062,0.101]",7.705e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"0.078 [0.058,0.097]",1.470e-09,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-HDL-FC%,"0.075 [0.053,0.097]",6.135e-06,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-L,"0.073 [0.047,0.099]",0.007,**,Total-Lipids in Large HDL
S-HDL-PL%,"0.067 [0.046,0.088]",6.873e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
Citrate,"0.060 [0.039,0.081]",0.006,**,Citrate
M-HDL-PL%,"0.060 [0.039,0.081]",0.003,**,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-FC%,"0.059 [0.040,0.079]",8.382e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,"0.058 [0.036,0.079]",0.033,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-C%,"0.057 [0.038,0.077]",0.001,**,Cholesterol to Total-Lipids in Large HDL percentage
DHA%,"0.056 [0.036,0.076]",0.007,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
Albumin,"0.055 [0.034,0.075]",0.038,*,Albumin
SFA%,"0.052 [0.033,0.071]",0.025,*,Saturated Fatty Acids to Total-Fatty Acids percentage
Glu,"-0.055 [-0.074,-0.035]",0.015,*,Glucose
M-LDL-CE%,"-0.055 [-0.076,-0.034]",0.042,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XXL-VLDL-CE%,"-0.058 [-0.080,-0.036]",0.048,*,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XS-VLDL-L,"-0.059 [-0.080,-0.037]",0.012,*,Total-Lipids in Very Small VLDL
XS-VLDL-FC,"-0.060 [-0.081,-0.038]",0.010,*,Free Cholesterol in Very Small VLDL
XS-VLDL-P,"-0.060 [-0.081,-0.039]",0.006,**,Concentration of Very Small VLDL Particles
XXL-VLDL-TG,"-0.063 [-0.083,-0.043]",9.837e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
S-HDL-CE%,"-0.064 [-0.084,-0.043]",1.650e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,"-0.065 [-0.085,-0.045]",8.916e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
