Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Pyruvate,"0.458 [0.402,0.515]",2.640e-52,***,Pyruvate
PUFA/MUFA,"0.388 [0.332,0.445]",2.044e-35,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,"0.378 [0.322,0.434]",5.420e-35,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.376 [0.318,0.433]",3.135e-32,***,Degree of Unsaturation
PUFA%,"0.350 [0.295,0.404]",9.811e-31,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.330 [0.273,0.387]",3.536e-24,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Lactate,"0.289 [0.231,0.347]",4.670e-17,***,Lactate
Acetate,"0.285 [0.230,0.341]",8.434e-19,***,Acetate
S-LDL-PL%,"0.247 [0.188,0.305]",3.617e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6%,"0.237 [0.182,0.291]",3.781e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA,"0.235 [0.175,0.294]",2.095e-09,***,Docosahexaenoic Acid
XXL-VLDL-FC%,"0.212 [0.150,0.273]",3.518e-06,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE%,"0.199 [0.144,0.254]",4.465e-07,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-PL%,"0.184 [0.126,0.242]",1.117e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-C%,"0.182 [0.125,0.239]",9.402e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
LA%,"0.162 [0.106,0.219]",0.004,**,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-CE%,"0.156 [0.103,0.209]",0.002,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"0.149 [0.094,0.204]",0.025,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,"0.146 [0.092,0.199]",0.026,*,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-C,"-0.154 [-0.211,-0.096]",0.034,*,Cholesterol in Small HDL
Phe,"-0.157 [-0.214,-0.099]",0.021,*,Phenylalanine
LA,"-0.160 [-0.216,-0.104]",0.005,**,Linoleic Acid
S-LDL-FC,"-0.163 [-0.219,-0.106]",0.005,**,Free Cholesterol in Small LDL
ApoB/ApoA1,"-0.175 [-0.233,-0.118]",4.097e-04,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG,"-0.177 [-0.234,-0.121]",1.412e-04,***,Triglycerides in Very Large HDL
M-VLDL-CE,"-0.178 [-0.236,-0.120]",4.067e-04,***,Cholesteryl Esters in Medium VLDL
S-HDL-P,"-0.181 [-0.239,-0.123]",1.802e-04,***,Concentration of Small HDL Particles
Omega-6,"-0.182 [-0.238,-0.125]",5.215e-05,***,Omega-6 Fatty Acids
LDL-FC,"-0.185 [-0.242,-0.129]",3.271e-05,***,Free Cholesterol in LDL
