Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.032 [0.029,0.035]",4.231e-97,***,Creatinine
XL-HDL-FC,"0.027 [0.023,0.030]",1.387e-46,***,Free Cholesterol in Very Large HDL
Gly,"0.027 [0.023,0.031]",5.437e-39,***,Glycine
XL-HDL-PL,"0.023 [0.019,0.027]",2.733e-28,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.021 [0.017,0.025]",8.757e-24,***,Total-Lipids in Very Large HDL
Leu,"0.021 [0.018,0.024]",4.523e-43,***,Leucine
Gln,"0.020 [0.017,0.022]",3.846e-41,***,Glutamine
XL-HDL-P,"0.019 [0.015,0.023]",7.752e-18,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.018 [0.014,0.022]",2.927e-16,***,Cholesterol in Very Large HDL
Total-BCAA,"0.018 [0.015,0.021]",2.943e-29,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Acetate,"0.017 [0.014,0.020]",1.246e-30,***,Acetate
XL-HDL-PL%,"0.017 [0.014,0.019]",2.058e-32,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Val,"0.016 [0.014,0.019]",4.079e-24,***,Valine
S-LDL-PL%,"0.016 [0.013,0.019]",1.328e-23,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-CE,"0.015 [0.011,0.018]",3.678e-09,***,Cholesteryl Esters in Very Large HDL
HDL-size,"0.014 [0.010,0.017]",1.802e-09,***,Average Diameter for HDL Particles
SFA%,"0.013 [0.010,0.015]",3.641e-17,***,Saturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.012 [0.009,0.015]",1.402e-12,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-HDL-PL%,"0.012 [0.009,0.015]",8.128e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
His,"0.012 [0.009,0.014]",2.393e-12,***,Histidine
Ile,"0.012 [0.009,0.014]",3.569e-11,***,Isoleucine
S-HDL-FC%,"0.011 [0.008,0.014]",1.005e-08,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-FC%,"0.011 [0.009,0.014]",9.109e-14,***,Free Cholesterol to Total-Lipids in Large HDL percentage
