Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,"-0.188 [-0.252,-0.124]",0.002,**,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-CE%,"-0.199 [-0.259,-0.140]",1.363e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Total-P,"-0.200 [-0.266,-0.134]",5.562e-04,***,Total-Concentration of Lipoprotein Particles
Creatinine,"-0.201 [-0.267,-0.135]",4.884e-04,***,Creatinine
XXL-VLDL-C%,"-0.202 [-0.267,-0.137]",2.282e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-VLDL-FC,"-0.203 [-0.265,-0.141]",2.827e-05,***,Free Cholesterol in Medium VLDL
L-HDL-C%,"-0.205 [-0.263,-0.147]",9.094e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"-0.209 [-0.266,-0.152]",1.917e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XXL-VLDL-CE%,"-0.209 [-0.275,-0.143]",1.509e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
VLDL-CE,"-0.210 [-0.272,-0.148]",7.256e-06,***,Cholesteryl Esters in VLDL
XS-VLDL-L,"-0.210 [-0.274,-0.147]",1.786e-05,***,Total-Lipids in Very Small VLDL
ApoB/ApoA1,"-0.213 [-0.275,-0.152]",2.567e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-C%,"-0.213 [-0.275,-0.152]",2.359e-06,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-P,"-0.215 [-0.277,-0.154]",1.220e-06,***,Concentration of Small LDL Particles
XL-VLDL-FC%,"-0.218 [-0.287,-0.150]",1.113e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-CE,"-0.220 [-0.280,-0.159]",2.500e-07,***,Cholesteryl Esters in Small LDL
Albumin,"-0.229 [-0.290,-0.167]",7.823e-08,***,Albumin
S-LDL-L,"-0.235 [-0.296,-0.175]",6.229e-09,***,Total-Lipids in Small LDL
XS-VLDL-P,"-0.244 [-0.308,-0.180]",1.453e-08,***,Concentration of Very Small VLDL Particles
S-VLDL-CE,"-0.245 [-0.309,-0.182]",6.808e-09,***,Cholesteryl Esters in Small VLDL
S-LDL-PL,"-0.245 [-0.306,-0.185]",5.943e-10,***,Phospholipids in Small LDL
M-LDL-FC%,"-0.246 [-0.305,-0.187]",8.337e-11,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-P,"-0.247 [-0.310,-0.185]",1.345e-09,***,Concentration of Small HDL Particles
S-VLDL-C,"-0.248 [-0.311,-0.186]",1.970e-09,***,Cholesterol in Small VLDL
S-VLDL-FC,"-0.250 [-0.312,-0.188]",6.865e-10,***,Free Cholesterol in Small VLDL
M-LDL-CE,"-0.251 [-0.311,-0.190]",1.173e-10,***,Cholesteryl Esters in Medium LDL
Acetone,"-0.253 [-0.313,-0.194]",2.349e-11,***,Acetone
S-HDL-C,"-0.254 [-0.316,-0.193]",1.601e-10,***,Cholesterol in Small HDL
Total-FC,"-0.259 [-0.320,-0.198]",1.789e-11,***,Total-Free Cholesterol
Remnant-C,"-0.260 [-0.321,-0.199]",1.133e-11,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-C,"-0.262 [-0.323,-0.201]",6.242e-12,***,Cholesterol in Small LDL
M-LDL-P,"-0.263 [-0.323,-0.202]",6.097e-12,***,Concentration of Medium LDL Particles
L-LDL-P,"-0.264 [-0.325,-0.202]",1.059e-11,***,Concentration of Large LDL Particles
LDL-P,"-0.265 [-0.326,-0.203]",6.626e-12,***,Concentration of LDL Particles
ApoB,"-0.265 [-0.326,-0.204]",4.107e-12,***,Apolipoprotein B
Unsaturation,"-0.267 [-0.329,-0.205]",6.826e-12,***,Degree of Unsaturation
M-LDL-L,"-0.268 [-0.328,-0.207]",1.067e-12,***,Total-Lipids in Medium LDL
XS-VLDL-FC,"-0.274 [-0.338,-0.210]",1.342e-11,***,Free Cholesterol in Very Small VLDL
S-HDL-CE,"-0.276 [-0.338,-0.214]",6.306e-13,***,Cholesteryl Esters in Small HDL
M-LDL-PL,"-0.277 [-0.338,-0.216]",1.556e-13,***,Phospholipids in Medium LDL
LDL-CE,"-0.277 [-0.337,-0.217]",3.804e-14,***,Cholesteryl Esters in LDL
3-Hydroxybutyrate,"-0.279 [-0.345,-0.213]",3.216e-11,***,3-Hydroxybutyrate
XL-HDL-CE%,"-0.280 [-0.335,-0.226]",1.156e-18,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-C%,"-0.281 [-0.339,-0.222]",1.027e-15,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C,"-0.281 [-0.342,-0.221]",2.061e-14,***,Cholesterol in Medium LDL
Non-HDL-C,"-0.283 [-0.343,-0.223]",5.924e-15,***,Total-Cholesterol Minus HDL-C
Total-C,"-0.284 [-0.344,-0.223]",9.434e-15,***,Total-Cholesterol
S-LDL-FC%,"-0.286 [-0.344,-0.228]",1.475e-16,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-C%,"-0.288 [-0.346,-0.231]",2.162e-17,***,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-C,"-0.290 [-0.352,-0.229]",8.419e-15,***,Cholesterol in Medium VLDL
LDL-L,"-0.293 [-0.353,-0.233]",2.355e-16,***,Total-Lipids in LDL
Total-CE,"-0.296 [-0.357,-0.235]",3.779e-16,***,Total-Esterified Cholesterol
L-LDL-CE,"-0.297 [-0.357,-0.236]",2.056e-16,***,Cholesteryl Esters in Large LDL
SFA%,"-0.297 [-0.355,-0.240]",7.245e-19,***,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,"-0.299 [-0.360,-0.239]",5.603e-17,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-CE%,"-0.300 [-0.361,-0.239]",8.886e-17,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LDL-C,"-0.300 [-0.360,-0.240]",2.532e-17,***,LDL Cholesterol
XL-VLDL-C%,"-0.301 [-0.368,-0.233]",4.694e-13,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"-0.310 [-0.376,-0.244]",1.102e-14,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-L,"-0.316 [-0.376,-0.255]",2.733e-19,***,Total-Lipids in Large LDL
L-LDL-C,"-0.316 [-0.377,-0.256]",2.863e-19,***,Cholesterol in Large LDL
S-HDL-C%,"-0.320 [-0.380,-0.260]",3.958e-20,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-C,"-0.321 [-0.386,-0.257]",4.875e-17,***,Cholesterol in Very Small VLDL
LDL-PL,"-0.322 [-0.383,-0.261]",7.543e-20,***,Phospholipids in LDL
XS-VLDL-CE%,"-0.324 [-0.384,-0.264]",4.302e-21,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-PL,"-0.332 [-0.396,-0.269]",2.866e-19,***,Phospholipids in IDL
IDL-L,"-0.336 [-0.398,-0.274]",4.454e-21,***,Total-Lipids in IDL
L-LDL-FC%,"-0.337 [-0.398,-0.276]",5.246e-22,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,"-0.338 [-0.401,-0.275]",8.561e-21,***,Cholesteryl Esters in IDL
XS-VLDL-CE,"-0.339 [-0.404,-0.273]",6.369e-19,***,Cholesteryl Esters in Very Small VLDL
Omega-3,"-0.341 [-0.404,-0.277]",1.222e-20,***,Omega-3 Fatty Acids
S-LDL-C%,"-0.342 [-0.403,-0.281]",1.016e-22,***,Cholesterol to Total-Lipids in Small LDL percentage
Clinical LDL-C,"-0.344 [-0.404,-0.283]",7.905e-24,***,Clinical LDL Cholesterol
XS-VLDL-C%,"-0.344 [-0.403,-0.285]",1.049e-24,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
IDL-P,"-0.346 [-0.410,-0.283]",2.332e-21,***,Concentration of IDL Particles
M-VLDL-CE,"-0.346 [-0.409,-0.284]",2.690e-22,***,Cholesteryl Esters in Medium VLDL
M-VLDL-CE%,"-0.347 [-0.405,-0.289]",4.929e-26,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"-0.348 [-0.413,-0.283]",1.402e-20,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
SM,"-0.350 [-0.414,-0.285]",5.899e-21,***,Sphingomyelins
S-LDL-FC,"-0.350 [-0.411,-0.289]",7.851e-24,***,Free Cholesterol in Small LDL
M-LDL-FC,"-0.352 [-0.413,-0.291]",2.594e-24,***,Free Cholesterol in Medium LDL
IDL-C,"-0.357 [-0.420,-0.295]",5.155e-24,***,Cholesterol in IDL
L-LDL-PL,"-0.359 [-0.421,-0.298]",3.824e-25,***,Phospholipids in Large LDL
LDL-FC,"-0.366 [-0.427,-0.305]",1.055e-26,***,Free Cholesterol in LDL
M-VLDL-C%,"-0.369 [-0.429,-0.309]",3.829e-28,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-C%,"-0.372 [-0.437,-0.307]",3.300e-24,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-FC,"-0.377 [-0.438,-0.315]",8.751e-28,***,Free Cholesterol in Large LDL
XS-VLDL-FC%,"-0.378 [-0.433,-0.322]",2.481e-35,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-PL%,"-0.392 [-0.453,-0.331]",6.689e-31,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,"-0.393 [-0.455,-0.331]",1.223e-29,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-VLDL-FC%,"-0.394 [-0.462,-0.326]",1.787e-24,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-VLDL-FC%,"-0.396 [-0.457,-0.335]",1.681e-31,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,"-0.399 [-0.460,-0.338]",2.169e-32,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-FC%,"-0.403 [-0.460,-0.346]",3.212e-38,***,Free Cholesterol to Total-Lipids in IDL percentage
IDL-FC,"-0.419 [-0.482,-0.356]",2.354e-33,***,Free Cholesterol in IDL
Omega-3%,"-0.427 [-0.489,-0.365]",1.423e-36,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-C%,"-0.444 [-0.505,-0.384]",8.404e-42,***,Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-CE%,"-0.454 [-0.515,-0.394]",1.280e-43,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
DHA%,"-0.519 [-0.579,-0.459]",3.054e-59,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
DHA,"-0.532 [-0.595,-0.468]",1.383e-54,***,Docosahexaenoic Acid
