Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,"0.073 [0.007,0.138]",1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
MUFA%,"0.066 [-0.000,0.133]",1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-CE,"0.022 [-0.043,0.087]",1.000,,Total-Esterified Cholesterol
M-LDL-TG%,"0.008 [-0.055,0.072]",1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-CE,"0.004 [-0.063,0.070]",1.000,,Cholesteryl Esters in VLDL
L-HDL-FC%,"-0.018 [-0.077,0.042]",1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,"-0.018 [-0.081,0.045]",1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,"-0.025 [-0.087,0.038]",1.000,,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-CE%,"-0.037 [-0.102,0.028]",1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-VLDL-C%,"-0.043 [-0.111,0.025]",1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
