Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-C,"0.372 [0.334,0.410]",1.759e-78,***,Cholesterol in Very Large HDL
XL-HDL-CE,"0.365 [0.327,0.403]",1.445e-73,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL,"0.356 [0.318,0.393]",9.850e-72,***,Phospholipids in Very Large HDL
XL-HDL-FC,"0.354 [0.318,0.389]",3.344e-80,***,Free Cholesterol in Very Large HDL
XL-HDL-L,"0.350 [0.313,0.387]",2.057e-70,***,Total-Lipids in Very Large HDL
XL-VLDL-FC%,"0.322 [0.291,0.353]",1.005e-86,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,"0.313 [0.285,0.340]",1.097e-103,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-FC%,"0.310 [0.282,0.337]",4.620e-103,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-CE%,"0.306 [0.277,0.335]",1.862e-88,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-CE%,"0.306 [0.279,0.333]",7.437e-105,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE,"0.304 [0.267,0.341]",9.955e-54,***,Cholesteryl Esters in Large HDL
XL-VLDL-C%,"0.304 [0.273,0.334]",3.508e-80,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C%,"0.303 [0.276,0.330]",3.168e-104,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,"0.299 [0.273,0.325]",2.526e-106,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-HDL-P,"0.296 [0.258,0.334]",1.771e-47,***,Concentration of Very Large HDL Particles
L-HDL-C,"0.294 [0.257,0.330]",1.483e-50,***,Cholesterol in Large HDL
M-VLDL-C%,"0.287 [0.260,0.314]",1.775e-90,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-HDL-CE%,"0.285 [0.259,0.311]",8.972e-99,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
HDL-size,"0.283 [0.248,0.318]",2.448e-51,***,Average Diameter for HDL Particles
XL-VLDL-CE%,"0.283 [0.253,0.313]",9.987e-72,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6%,"0.282 [0.256,0.309]",8.020e-92,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE%,"0.278 [0.251,0.304]",1.716e-89,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
PUFA%,"0.274 [0.248,0.301]",4.887e-86,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,"0.272 [0.244,0.299]",3.789e-78,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-FC%,"0.266 [0.238,0.293]",6.991e-75,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,"0.261 [0.234,0.288]",1.166e-76,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,"0.258 [0.229,0.287]",5.297e-62,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-HDL-FC,"0.256 [0.219,0.294]",2.565e-35,***,Free Cholesterol in Large HDL
S-VLDL-C%,"0.253 [0.226,0.280]",1.096e-68,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-P,"0.253 [0.215,0.291]",2.304e-33,***,Concentration of Large HDL Particles
S-VLDL-FC%,"0.252 [0.224,0.279]",4.257e-66,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"0.244 [0.216,0.272]",1.541e-59,***,Phospholipids to Total-Lipids in Small VLDL percentage
Gly,"0.239 [0.201,0.277]",5.119e-29,***,Glycine
S-VLDL-CE%,"0.239 [0.212,0.266]",1.372e-60,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,"0.230 [0.202,0.257]",1.666e-54,***,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-L,"0.223 [0.187,0.258]",7.846e-30,***,Total-Lipids in Large HDL
IDL-FC%,"0.220 [0.194,0.246]",9.606e-58,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-HDL-PL%,"0.219 [0.194,0.245]",1.193e-57,***,Phospholipids to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,"0.218 [0.192,0.244]",5.936e-54,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-FC%,"0.209 [0.184,0.234]",4.893e-55,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-PL%,"0.192 [0.163,0.221]",7.605e-34,***,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-C%,"0.191 [0.164,0.219]",2.935e-36,***,Cholesterol to Total-Lipids in Medium HDL percentage
IDL-C%,"0.190 [0.164,0.216]",4.096e-40,***,Cholesterol to Total-Lipids in IDL percentage
M-HDL-CE%,"0.189 [0.162,0.216]",6.438e-38,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-PL,"0.174 [0.139,0.210]",1.533e-16,***,Phospholipids in Large HDL
L-HDL-FC%,"0.171 [0.146,0.196]",3.176e-36,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XXL-VLDL-FC%,"0.167 [0.137,0.197]",1.472e-22,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
