Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,"0.173 [0.163,0.183]",1.085e-244,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,"0.167 [0.157,0.178]",2.310e-216,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.148 [0.138,0.159]",1.587e-168,***,Degree of Unsaturation
PUFA/MUFA,"0.132 [0.122,0.142]",2.021e-134,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA,"0.128 [0.117,0.138]",3.185e-116,***,Docosahexaenoic Acid
PUFA%,"0.117 [0.107,0.127]",1.342e-114,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3,"0.097 [0.086,0.107]",3.579e-66,***,Omega-3 Fatty Acids
Acetate,"0.094 [0.084,0.104]",8.429e-71,***,Acetate
S-LDL-PL%,"0.087 [0.077,0.098]",1.657e-53,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-HDL-PL,"0.065 [0.051,0.079]",9.017e-15,***,Phospholipids in Very Large HDL
IDL-PL%,"0.062 [0.052,0.072]",2.178e-27,***,Phospholipids to Total-Lipids in IDL percentage
Omega-6%,"0.058 [0.048,0.067]",4.747e-25,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XXL-VLDL-FC%,"0.057 [0.046,0.068]",1.037e-18,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,"0.057 [0.047,0.066]",5.197e-26,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-L,"0.055 [0.042,0.069]",1.019e-09,***,Total-Lipids in Very Large HDL
XL-HDL-FC,"0.052 [0.039,0.065]",1.577e-09,***,Free Cholesterol in Very Large HDL
XL-HDL-C,"0.050 [0.036,0.064]",3.726e-07,***,Cholesterol in Very Large HDL
XL-HDL-CE,"0.048 [0.034,0.062]",5.237e-06,***,Cholesteryl Esters in Very Large HDL
XL-VLDL-FC%,"0.047 [0.035,0.058]",3.049e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
HDL-size,"0.046 [0.033,0.059]",1.202e-06,***,Average Diameter for HDL Particles
Albumin,"0.039 [0.029,0.050]",2.591e-08,***,Albumin
L-VLDL-CE%,"0.032 [0.022,0.043]",0.001,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,"0.032 [0.021,0.043]",0.006,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,"0.032 [0.022,0.041]",5.234e-05,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,"0.031 [0.021,0.041]",1.281e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"0.029 [0.019,0.040]",0.004,**,Linoleic Acid to Total-Fatty Acids percentage
IDL-FC%,"0.028 [0.019,0.038]",0.001,**,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-C%,"0.026 [0.017,0.036]",0.022,*,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,"0.026 [0.017,0.036]",0.021,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-C%,"-0.027 [-0.037,-0.017]",0.014,*,Cholesterol to Total-Lipids in IDL percentage
Pyruvate,"-0.028 [-0.038,-0.018]",0.012,*,Pyruvate
XL-HDL-CE%,"-0.029 [-0.038,-0.020]",1.441e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-TG%,"-0.029 [-0.040,-0.019]",0.018,*,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-FC%,"-0.031 [-0.042,-0.019]",0.019,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG,"-0.033 [-0.044,-0.022]",0.002,**,Triglycerides in Large HDL
TG/PG,"-0.033 [-0.044,-0.022]",3.651e-04,***,Triglycerides to Phosphoglycerides ratio
Phe,"-0.036 [-0.046,-0.025]",4.120e-06,***,Phenylalanine
L-HDL-TG%,"-0.037 [-0.047,-0.026]",3.946e-07,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-C%,"-0.039 [-0.048,-0.029]",9.206e-10,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,"-0.040 [-0.050,-0.030]",1.846e-09,***,Triglycerides in Very Large HDL
S-VLDL-TG,"-0.041 [-0.052,-0.031]",1.040e-09,***,Triglycerides in Small VLDL
