Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-CE%,"1.061 [0.874,1.249]",3.033e-23,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"1.048 [0.862,1.234]",5.426e-23,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,"1.037 [0.846,1.228]",4.938e-21,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
IDL-C%,"1.025 [0.840,1.210]",3.779e-22,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL%,"1.020 [0.826,1.214]",1.488e-19,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-C%,"1.012 [0.819,1.205]",2.135e-19,***,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-C%,"1.007 [0.816,1.197]",9.852e-20,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C,"0.960 [0.765,1.154]",8.900e-17,***,Cholesterol in IDL
L-LDL-C%,"0.959 [0.772,1.146]",1.934e-18,***,Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-FC%,"0.958 [0.766,1.150]",3.530e-17,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,"0.953 [0.758,1.148]",2.799e-16,***,Cholesteryl Esters in IDL
IDL-CE%,"0.949 [0.762,1.137]",8.471e-18,***,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-FC,"0.941 [0.745,1.138]",1.203e-15,***,Free Cholesterol in IDL
S-VLDL-C%,"0.937 [0.749,1.125]",4.093e-17,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC,"0.936 [0.744,1.127]",2.630e-16,***,Free Cholesterol in Large LDL
LDL-FC,"0.916 [0.726,1.106]",7.196e-16,***,Free Cholesterol in LDL
M-VLDL-FC%,"0.910 [0.718,1.101]",2.906e-15,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,"0.907 [0.719,1.095]",7.733e-16,***,Clinical LDL Cholesterol
M-VLDL-C%,"0.906 [0.717,1.095]",1.694e-15,***,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,"0.900 [0.708,1.092]",1.194e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE,"0.895 [0.702,1.089]",2.948e-14,***,Cholesteryl Esters in Medium VLDL
IDL-L,"0.880 [0.686,1.073]",1.242e-13,***,Total-Lipids in IDL
M-VLDL-CE%,"0.870 [0.685,1.055]",8.526e-15,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-LDL-FC,"0.865 [0.675,1.054]",1.039e-13,***,Free Cholesterol in Small LDL
L-LDL-PL,"0.861 [0.670,1.052]",2.517e-13,***,Phospholipids in Large LDL
M-LDL-FC,"0.849 [0.659,1.038]",4.008e-13,***,Free Cholesterol in Medium LDL
L-LDL-C,"0.841 [0.652,1.030]",6.408e-13,***,Cholesterol in Large LDL
IDL-P,"0.841 [0.644,1.038]",1.285e-11,***,Concentration of IDL Particles
Total-CE,"0.839 [0.647,1.030]",1.972e-12,***,Total-Esterified Cholesterol
Total-C,"0.828 [0.637,1.018]",3.720e-12,***,Total-Cholesterol
IDL-PL,"0.826 [0.628,1.024]",7.050e-11,***,Phospholipids in IDL
LDL-C,"0.812 [0.624,1.000]",5.975e-12,***,LDL Cholesterol
L-LDL-L,"0.812 [0.623,1.000]",7.826e-12,***,Total-Lipids in Large LDL
Non-HDL-C,"0.809 [0.621,0.998]",8.297e-12,***,Total-Cholesterol Minus HDL-C
S-VLDL-CE%,"0.809 [0.621,0.997]",7.833e-12,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-C,"0.801 [0.609,0.994]",8.105e-11,***,Cholesterol in Medium VLDL
LDL-PL,"0.800 [0.610,0.990]",3.333e-11,***,Phospholipids in LDL
XS-VLDL-CE,"0.800 [0.597,1.003]",2.427e-09,***,Cholesteryl Esters in Very Small VLDL
XL-VLDL-CE%,"0.796 [0.592,1.000]",4.563e-09,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-LDL-CE,"0.792 [0.603,0.981]",5.433e-11,***,Cholesteryl Esters in Large LDL
XL-VLDL-C%,"0.785 [0.578,0.992]",2.388e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-FC,"0.777 [0.586,0.968]",3.833e-10,***,Total-Free Cholesterol
LDL-L,"0.774 [0.586,0.962]",1.552e-10,***,Total-Lipids in LDL
Remnant-C,"0.763 [0.573,0.953]",8.418e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
PUFA/MUFA,"0.759 [0.568,0.950]",1.624e-09,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LDL-CE,"0.754 [0.566,0.943]",9.067e-10,***,Cholesteryl Esters in LDL
LA%,"0.743 [0.552,0.935]",6.655e-09,***,Linoleic Acid to Total-Fatty Acids percentage
ApoB,"0.725 [0.534,0.915]",2.039e-08,***,Apolipoprotein B
XS-VLDL-C,"0.722 [0.521,0.923]",4.296e-07,***,Cholesterol in Very Small VLDL
XS-VLDL-FC%,"0.722 [0.548,0.896]",1.075e-10,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-LDL-C,"0.718 [0.529,0.908]",2.635e-08,***,Cholesterol in Small LDL
M-LDL-C,"0.709 [0.520,0.898]",4.474e-08,***,Cholesterol in Medium LDL
L-LDL-P,"0.708 [0.516,0.900]",1.016e-07,***,Concentration of Large LDL Particles
LDL-P,"0.696 [0.505,0.887]",2.202e-07,***,Concentration of LDL Particles
L-VLDL-CE%,"0.689 [0.488,0.890]",4.381e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-LDL-PL,"0.679 [0.489,0.870]",6.318e-07,***,Phospholipids in Medium LDL
M-LDL-L,"0.672 [0.483,0.861]",7.700e-07,***,Total-Lipids in Medium LDL
S-LDL-L,"0.658 [0.468,0.847]",2.192e-06,***,Total-Lipids in Small LDL
S-LDL-PL,"0.657 [0.467,0.846]",2.578e-06,***,Phospholipids in Small LDL
S-HDL-C%,"0.654 [0.467,0.841]",1.610e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,"0.639 [0.454,0.823]",2.662e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE,"0.632 [0.443,0.821]",1.292e-05,***,Cholesteryl Esters in Medium LDL
S-LDL-FC%,"0.631 [0.449,0.814]",2.718e-06,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-P,"0.631 [0.442,0.820]",1.435e-05,***,Concentration of Medium LDL Particles
S-LDL-CE,"0.629 [0.440,0.818]",1.650e-05,***,Cholesteryl Esters in Small LDL
IDL-FC%,"0.627 [0.448,0.806]",1.613e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
XL-VLDL-FC%,"0.622 [0.411,0.833]",0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-FC,"0.620 [0.427,0.813]",6.622e-05,***,Free Cholesterol in Small VLDL
L-VLDL-C%,"0.617 [0.417,0.817]",3.359e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-FC,"0.616 [0.423,0.808]",7.845e-05,***,Free Cholesterol in Medium VLDL
S-LDL-P,"0.612 [0.421,0.803]",7.848e-05,***,Concentration of Small LDL Particles
VLDL-CE,"0.599 [0.406,0.792]",2.709e-04,***,Cholesteryl Esters in VLDL
PUFA%,"0.595 [0.410,0.780]",7.191e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.595 [0.402,0.788]",3.225e-04,***,Degree of Unsaturation
SM,"0.593 [0.392,0.794]",0.002,**,Sphingomyelins
L-HDL-C%,"0.592 [0.410,0.775]",4.890e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-CE%,"0.563 [0.374,0.752]",0.001,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
