Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Pyruvate,"0.361 [0.325,0.397]",3.659e-81,***,Pyruvate
PUFA/MUFA,"0.346 [0.307,0.385]",7.523e-63,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Acetate,"0.333 [0.297,0.369]",8.803e-69,***,Acetate
DHA%,"0.333 [0.295,0.370]",9.764e-62,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Unsaturation,"0.332 [0.294,0.370]",1.369e-59,***,Degree of Unsaturation
PUFA%,"0.325 [0.286,0.363]",1.029e-56,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.262 [0.225,0.299]",2.773e-38,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,"0.223 [0.186,0.261]",3.972e-26,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-6%,"0.215 [0.177,0.253]",1.840e-23,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-HDL-C%,"0.215 [0.176,0.253]",1.154e-22,***,Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-FC%,"0.201 [0.164,0.238]",1.398e-20,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,"0.198 [0.162,0.234]",1.285e-21,***,Phospholipids to Total-Lipids in Small LDL percentage
DHA,"0.191 [0.154,0.229]",6.985e-18,***,Docosahexaenoic Acid
L-HDL-CE%,"0.182 [0.143,0.220]",8.744e-15,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,"0.181 [0.143,0.219]",1.117e-15,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,"0.169 [0.130,0.209]",5.651e-12,***,Cholesterol to Total-Lipids in Large HDL percentage
Lactate,"0.167 [0.130,0.203]",6.687e-14,***,Lactate
L-HDL-CE,"0.165 [0.122,0.207]",6.119e-09,***,Cholesteryl Esters in Large HDL
XL-VLDL-C%,"0.158 [0.120,0.196]",7.760e-11,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"0.157 [0.119,0.195]",9.883e-11,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-HDL-C,"0.156 [0.114,0.199]",1.352e-07,***,Cholesterol in Large HDL
M-LDL-PL%,"0.151 [0.115,0.187]",2.806e-11,***,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-size,"0.148 [0.106,0.190]",1.311e-06,***,Average Diameter for HDL Particles
S-HDL-C%,"0.144 [0.108,0.181]",1.773e-09,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,"0.137 [0.101,0.174]",2.794e-08,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-HDL-CE,"0.133 [0.092,0.175]",8.013e-05,***,Cholesteryl Esters in Very Large HDL
L-HDL-L,"0.130 [0.088,0.172]",4.407e-04,***,Total-Lipids in Large HDL
S-LDL-FC%,"0.130 [0.093,0.167]",8.751e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
XXL-VLDL-C%,"0.129 [0.092,0.166]",1.490e-06,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-P,"0.126 [0.084,0.169]",0.001,**,Concentration of Large HDL Particles
XL-HDL-C,"0.123 [0.082,0.164]",0.001,**,Cholesterol in Very Large HDL
L-HDL-FC,"0.123 [0.081,0.165]",0.003,**,Free Cholesterol in Large HDL
L-HDL-PL,"0.121 [0.079,0.163]",0.003,**,Phospholipids in Large HDL
XL-HDL-PL,"0.120 [0.079,0.162]",0.002,**,Phospholipids in Very Large HDL
LA%,"0.116 [0.078,0.154]",6.859e-04,***,Linoleic Acid to Total-Fatty Acids percentage
XL-VLDL-FC%,"0.115 [0.077,0.152]",5.106e-04,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-L,"0.113 [0.071,0.154]",0.021,*,Total-Lipids in Very Large HDL
Omega-3,"0.111 [0.074,0.148]",9.680e-04,***,Omega-3 Fatty Acids
LDL-size,"0.100 [0.063,0.138]",0.032,*,Average Diameter for LDL Particles
S-LDL-C%,"-0.106 [-0.142,-0.070]",0.002,**,Cholesterol to Total-Lipids in Small LDL percentage
Glu,"-0.108 [-0.144,-0.071]",0.001,**,Glucose
Citrate,"-0.109 [-0.145,-0.072]",0.002,**,Citrate
S-LDL-FC,"-0.113 [-0.148,-0.077]",1.392e-04,***,Free Cholesterol in Small LDL
XL-VLDL-PL%,"-0.115 [-0.151,-0.080]",5.283e-05,***,Phospholipids to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,"-0.117 [-0.159,-0.075]",0.012,*,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-P,"-0.120 [-0.156,-0.084]",1.386e-05,***,Concentration of Small HDL Particles
XXL-VLDL-TG%,"-0.124 [-0.160,-0.088]",4.183e-06,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-TG%,"-0.127 [-0.164,-0.089]",6.827e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-HDL-TG,"-0.131 [-0.168,-0.094]",1.056e-06,***,Triglycerides in Large HDL
L-LDL-FC,"-0.132 [-0.168,-0.096]",2.104e-07,***,Free Cholesterol in Large LDL
LDL-FC,"-0.133 [-0.169,-0.097]",1.074e-07,***,Free Cholesterol in LDL
SM,"-0.134 [-0.172,-0.096]",1.196e-06,***,Sphingomyelins
IDL-FC,"-0.135 [-0.172,-0.098]",1.595e-07,***,Free Cholesterol in IDL
S-HDL-FC,"-0.135 [-0.172,-0.099]",7.267e-08,***,Free Cholesterol in Small HDL
M-LDL-FC,"-0.138 [-0.174,-0.102]",8.056e-09,***,Free Cholesterol in Medium LDL
LA,"-0.141 [-0.177,-0.105]",5.537e-09,***,Linoleic Acid
Omega-6,"-0.146 [-0.182,-0.110]",9.215e-10,***,Omega-6 Fatty Acids
PC,"-0.147 [-0.185,-0.108]",1.209e-08,***,Phosphatidylcholines
S-HDL-L,"-0.147 [-0.183,-0.111]",2.977e-10,***,Total-Lipids in Small HDL
S-HDL-PL,"-0.147 [-0.184,-0.111]",4.013e-10,***,Phospholipids in Small HDL
M-VLDL-CE,"-0.148 [-0.184,-0.112]",2.360e-10,***,Cholesteryl Esters in Medium VLDL
Cholines,"-0.149 [-0.187,-0.111]",2.961e-09,***,Total-Cholines
L-LDL-C,"-0.150 [-0.186,-0.114]",6.030e-11,***,Cholesterol in Large LDL
