Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"130.661 [121.432,139.890]",2.991e-161,***,Creatinine
XL-HDL-FC%,"119.828 [110.502,129.155]",1.279e-132,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"87.653 [78.249,97.058]",1.183e-68,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"80.445 [71.169,89.722]",5.087e-59,***,Average Diameter for VLDL Particles
XL-HDL-C%,"79.201 [70.146,88.256]",4.292e-60,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"67.956 [58.589,77.324]",2.522e-40,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"67.616 [58.133,77.098]",7.728e-39,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,"65.425 [56.391,74.459]",3.577e-40,***,Leucine
M-HDL-PL%,"64.051 [54.324,73.777]",1.284e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"63.825 [54.484,73.166]",2.208e-35,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-BCAA,"61.885 [52.668,71.101]",4.722e-34,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,"60.743 [51.518,69.967]",1.292e-32,***,Apolipoprotein B to Apolipoprotein A1 ratio
Val,"59.252 [49.891,68.612]",7.162e-30,***,Valine
M-VLDL-TG%,"57.154 [47.733,66.576]",3.806e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-TG,"53.207 [43.749,62.666]",7.740e-23,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"52.043 [42.624,61.463]",6.679e-22,***,Total-Lipids in Very Large VLDL
M-HDL-TG%,"51.862 [42.580,61.144]",1.756e-22,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-P,"51.382 [41.945,60.819]",3.638e-21,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"50.900 [41.533,60.266]",4.549e-21,***,Phospholipids in Large VLDL
L-VLDL-TG,"50.893 [41.573,60.212]",2.592e-21,***,Triglycerides in Large VLDL
L-VLDL-FC,"50.674 [41.337,60.012]",5.276e-21,***,Free Cholesterol in Large VLDL
L-VLDL-L,"50.237 [40.929,59.544]",9.832e-21,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"49.869 [40.443,59.296]",8.912e-20,***,Phospholipids in Very Large VLDL
L-VLDL-P,"49.112 [39.757,58.467]",2.026e-19,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"48.239 [38.743,57.734]",5.984e-18,***,Triglycerides in Chylomicrons and Extremely Large VLDL
