Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PUFA%,"0.358 [0.312,0.405]",1.048e-45,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"0.350 [0.304,0.396]",1.278e-44,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,"0.324 [0.274,0.374]",4.983e-31,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,"0.317 [0.266,0.368]",2.329e-29,***,Cholesterol to Total-Lipids in Large HDL percentage
Unsaturation,"0.300 [0.257,0.344]",9.277e-37,***,Degree of Unsaturation
LA%,"0.299 [0.254,0.343]",1.044e-34,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,"0.279 [0.232,0.326]",2.160e-26,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-6%,"0.277 [0.231,0.323]",1.506e-26,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,"0.270 [0.224,0.315]",7.118e-26,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,"0.267 [0.222,0.312]",1.451e-25,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"0.263 [0.218,0.308]",8.319e-25,***,Cholesterol to Total-Lipids in Medium VLDL percentage
L-LDL-C%,"0.261 [0.217,0.306]",7.953e-25,***,Cholesterol to Total-Lipids in Large LDL percentage
DHA%,"0.252 [0.209,0.295]",6.549e-25,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-VLDL-FC%,"0.244 [0.201,0.287]",1.183e-23,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"0.232 [0.190,0.274]",3.384e-22,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-FC%,"0.229 [0.184,0.275]",5.168e-18,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,"0.229 [0.185,0.272]",1.801e-19,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-FC%,"0.226 [0.183,0.269]",3.753e-19,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-C%,"0.223 [0.182,0.264]",2.037e-21,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,"0.223 [0.180,0.266]",1.087e-18,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-FC%,"0.217 [0.173,0.260]",1.635e-17,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C%,"0.202 [0.159,0.246]",2.956e-14,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,"0.197 [0.156,0.239]",4.766e-15,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-PL%,"0.194 [0.152,0.237]",8.227e-14,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"0.193 [0.152,0.235]",8.024e-15,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"0.192 [0.151,0.233]",5.384e-15,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-VLDL-C%,"0.192 [0.151,0.234]",2.824e-14,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-CE%,"0.186 [0.143,0.230]",8.317e-12,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Omega-3%,"0.185 [0.144,0.226]",3.414e-13,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-CE%,"0.185 [0.139,0.231]",6.375e-10,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-CE%,"0.185 [0.142,0.227]",3.113e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-FC%,"0.184 [0.140,0.228]",9.641e-11,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
DHA,"0.179 [0.138,0.219]",1.175e-12,***,Docosahexaenoic Acid
XL-VLDL-FC%,"0.179 [0.139,0.218]",1.353e-13,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-FC%,"0.177 [0.129,0.225]",1.540e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-C%,"0.176 [0.135,0.217]",1.343e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-CE,"0.174 [0.134,0.214]",1.766e-12,***,Cholesteryl Esters in Very Large HDL
L-HDL-CE,"0.173 [0.131,0.215]",1.062e-10,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.169 [0.127,0.211]",8.459e-10,***,Cholesterol in Large HDL
XL-HDL-C,"0.168 [0.128,0.207]",1.518e-11,***,Cholesterol in Very Large HDL
IDL-FC%,"0.163 [0.121,0.206]",1.368e-08,***,Free Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,"0.163 [0.122,0.204]",1.786e-09,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-L,"0.151 [0.111,0.191]",2.512e-08,***,Total-Lipids in Very Large HDL
M-VLDL-CE,"0.148 [0.110,0.187]",1.445e-08,***,Cholesteryl Esters in Medium VLDL
L-VLDL-C%,"0.145 [0.106,0.185]",1.791e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
Albumin,"0.145 [0.104,0.185]",1.026e-06,***,Albumin
L-HDL-L,"0.143 [0.100,0.187]",1.812e-05,***,Total-Lipids in Large HDL
Acetate,"0.143 [0.103,0.182]",2.789e-07,***,Acetate
