Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"148.496 [138.354,158.637]",1.712e-172,***,Creatinine
XL-HDL-FC%,"132.849 [122.590,143.108]",9.485e-135,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"99.234 [88.892,109.576]",6.204e-73,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"88.077 [77.870,98.284]",2.065e-58,***,Average Diameter for VLDL Particles
XL-HDL-C%,"87.369 [77.407,97.332]",1.955e-60,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"75.801 [65.496,86.105]",1.485e-41,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"72.915 [62.217,83.613]",3.454e-35,***,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,"72.448 [62.306,82.590]",5.424e-39,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"71.664 [61.228,82.101]",9.019e-36,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"71.646 [61.371,81.922]",5.469e-37,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"67.897 [57.953,77.841]",2.509e-35,***,Leucine
M-VLDL-TG%,"63.236 [52.870,73.601]",1.704e-27,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"62.638 [52.492,72.784]",3.054e-28,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"58.860 [48.555,69.165]",1.175e-23,***,Valine
M-HDL-TG%,"58.239 [48.028,68.450]",1.402e-23,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"57.969 [47.563,68.376]",2.535e-22,***,Triglycerides in Very Large VLDL
L-VLDL-TG,"57.469 [47.218,67.721]",1.181e-22,***,Triglycerides in Large VLDL
XL-VLDL-L,"57.020 [46.656,67.384]",1.091e-21,***,Total-Lipids in Very Large VLDL
L-VLDL-PL,"56.448 [46.143,66.753]",1.815e-21,***,Phospholipids in Large VLDL
L-VLDL-L,"56.330 [46.090,66.569]",1.106e-21,***,Total-Lipids in Large VLDL
XL-VLDL-P,"56.192 [45.809,66.575]",7.225e-21,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,"55.995 [45.722,66.267]",3.208e-21,***,Free Cholesterol in Large VLDL
XS-VLDL-PL%,"54.931 [44.664,65.198]",2.603e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-PL,"54.765 [44.394,65.137]",1.087e-19,***,Phospholipids in Very Large VLDL
L-VLDL-P,"54.735 [44.444,65.027]",5.010e-20,***,Concentration of Large VLDL Particles
XXL-VLDL-TG,"51.836 [41.388,62.284]",6.004e-17,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"51.533 [41.185,61.881]",4.198e-17,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-L,"51.489 [41.059,61.919]",9.628e-17,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
VLDL-TG,"51.153 [40.831,61.474]",6.656e-17,***,Triglycerides in VLDL
XS-VLDL-TG%,"50.116 [39.694,60.537]",1.069e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"48.921 [38.541,59.301]",6.242e-15,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"48.526 [38.246,58.805]",5.450e-15,***,Cholesterol in Very Large VLDL
XXL-VLDL-PL,"47.860 [37.380,58.341]",8.665e-14,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"47.379 [36.895,57.862]",1.997e-13,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,"47.091 [36.891,57.290]",3.538e-14,***,Cholesterol in Large VLDL
XXL-VLDL-C,"46.818 [36.413,57.223]",2.812e-13,***,Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"46.199 [36.299,56.098]",1.444e-14,***,Phospholipids to Total-Lipids in Large VLDL percentage
Ile,"45.944 [35.929,55.960]",6.014e-14,***,Isoleucine
M-VLDL-TG,"45.141 [34.929,55.353]",1.105e-12,***,Triglycerides in Medium VLDL
XL-VLDL-CE,"43.871 [33.647,54.094]",9.827e-12,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-FC,"42.924 [32.473,53.374]",1.975e-10,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"42.388 [32.535,52.240]",8.194e-12,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Gln,"40.751 [30.650,50.852]",6.273e-10,***,Glutamine
MUFA%,"40.576 [29.849,51.302]",2.885e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Total-TG,"38.621 [28.274,48.968]",6.014e-08,***,Total-Triglycerides
L-VLDL-CE,"36.240 [26.092,46.388]",6.027e-07,***,Cholesteryl Esters in Large VLDL
VLDL-L,"35.346 [25.085,45.607]",3.419e-06,***,Total-Lipids in VLDL
S-VLDL-TG%,"34.676 [24.466,44.885]",6.523e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
His,"34.405 [24.637,44.174]",1.191e-06,***,Histidine
S-HDL-CE%,"34.359 [24.220,44.498]",7.215e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
IDL-TG%,"33.156 [22.573,43.740]",1.909e-04,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG,"32.737 [22.449,43.024]",1.033e-04,***,Triglycerides in Small VLDL
S-HDL-TG,"28.926 [18.437,39.414]",0.015,*,Triglycerides in Small HDL
XXL-VLDL-TG%,"28.527 [18.682,38.372]",0.003,**,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Sc-ala,"27.802 [17.802,37.802]",0.012,*,Spectrometer-corrected alanine
LDL-FC,"-27.979 [-38.202,-17.756]",0.019,*,Free Cholesterol in LDL
