Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-CE,"6.111 [5.992,6.231]",0.000e+00,***,Cholesteryl Esters in Large HDL
L-HDL-C,"6.082 [5.962,6.202]",0.000e+00,***,Cholesterol in Large HDL
HDL-size,"5.979 [5.860,6.097]",0.000e+00,***,Average Diameter for HDL Particles
L-HDL-P,"5.887 [5.768,6.007]",0.000e+00,***,Concentration of Large HDL Particles
L-HDL-FC,"5.850 [5.731,5.969]",0.000e+00,***,Free Cholesterol in Large HDL
L-HDL-L,"5.813 [5.693,5.933]",0.000e+00,***,Total-Lipids in Large HDL
XL-HDL-PL,"5.738 [5.621,5.854]",0.000e+00,***,Phospholipids in Very Large HDL
XL-HDL-CE,"5.646 [5.529,5.764]",0.000e+00,***,Cholesteryl Esters in Very Large HDL
L-HDL-PL,"5.569 [5.451,5.688]",0.000e+00,***,Phospholipids in Large HDL
XL-HDL-L,"5.568 [5.451,5.685]",0.000e+00,***,Total-Lipids in Very Large HDL
XL-HDL-C,"5.490 [5.373,5.606]",0.000e+00,***,Cholesterol in Very Large HDL
XL-HDL-P,"5.044 [4.928,5.160]",0.000e+00,***,Concentration of Very Large HDL Particles
XL-HDL-FC,"4.543 [4.431,4.654]",0.000e+00,***,Free Cholesterol in Very Large HDL
XL-VLDL-C%,"4.361 [4.253,4.469]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
PUFA/MUFA,"4.330 [4.220,4.441]",0.000e+00,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,"4.260 [4.143,4.376]",0.000e+00,***,Cholesteryl Esters in HDL
L-VLDL-CE%,"4.252 [4.143,4.360]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-CE%,"4.238 [4.130,4.346]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-C,"4.215 [4.098,4.332]",0.000e+00,***,HDL Cholesterol
XXL-VLDL-FC%,"3.988 [3.882,4.095]",0.000e+00,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,"3.977 [3.869,4.084]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-FC,"3.960 [3.843,4.077]",0.000e+00,***,Free Cholesterol in HDL
XL-HDL-PL%,"3.900 [3.790,4.011]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Omega-6%,"3.873 [3.765,3.980]",0.000e+00,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-FC%,"3.860 [3.753,3.968]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,"3.799 [3.689,3.908]",0.000e+00,***,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA%,"3.791 [3.682,3.900]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,"3.752 [3.644,3.860]",0.000e+00,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,"3.599 [3.487,3.711]",0.000e+00,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,"3.513 [3.404,3.622]",0.000e+00,***,Cholesterol to Total-Lipids in Medium VLDL percentage
