Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-HDL-PL,"0.114 [0.107,0.120]",5.092e-227,***,Phospholipids in Large HDL
HDL-PL,"0.112 [0.106,0.119]",3.160e-235,***,Phospholipids in HDL
L-HDL-L,"0.109 [0.103,0.116]",1.987e-207,***,Total-Lipids in Large HDL
HDL-L,"0.109 [0.102,0.115]",5.447e-217,***,Total-Lipids in HDL
M-HDL-PL,"0.106 [0.100,0.113]",1.786e-215,***,Phospholipids in Medium HDL
M-HDL-FC,"0.106 [0.100,0.113]",2.782e-210,***,Free Cholesterol in Medium HDL
HDL-FC,"0.106 [0.099,0.113]",6.687e-204,***,Free Cholesterol in HDL
HDL-size,"0.106 [0.099,0.113]",3.385e-192,***,Average Diameter for HDL Particles
M-HDL-P,"0.104 [0.098,0.111]",1.856e-204,***,Concentration of Medium HDL Particles
M-HDL-L,"0.104 [0.098,0.111]",1.613e-205,***,Total-Lipids in Medium HDL
L-HDL-P,"0.104 [0.097,0.111]",4.569e-186,***,Concentration of Large HDL Particles
L-HDL-FC,"0.102 [0.096,0.109]",1.930e-181,***,Free Cholesterol in Large HDL
ApoA1,"0.102 [0.095,0.108]",3.866e-192,***,Apolipoprotein A1
S-HDL-PL%,"0.101 [0.094,0.108]",2.328e-195,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-C,"0.099 [0.092,0.106]",1.382e-181,***,Cholesterol in Medium HDL
HDL-C,"0.099 [0.092,0.106]",3.966e-174,***,HDL Cholesterol
L-HDL-C,"0.098 [0.091,0.105]",4.236e-164,***,Cholesterol in Large HDL
M-HDL-CE,"0.097 [0.090,0.103]",1.319e-173,***,Cholesteryl Esters in Medium HDL
L-HDL-CE,"0.096 [0.089,0.103]",7.783e-156,***,Cholesteryl Esters in Large HDL
HDL-CE,"0.096 [0.089,0.102]",2.581e-162,***,Cholesteryl Esters in HDL
L-HDL-TG,"0.092 [0.086,0.099]",9.561e-160,***,Triglycerides in Large HDL
XL-HDL-PL%,"0.087 [0.081,0.094]",6.533e-139,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Gly,"0.086 [0.079,0.093]",9.557e-137,***,Glycine
XL-HDL-PL,"0.086 [0.079,0.093]",2.202e-126,***,Phospholipids in Very Large HDL
PC,"0.083 [0.077,0.090]",5.555e-131,***,Phosphatidylcholines
HDL-P,"0.082 [0.075,0.089]",3.137e-126,***,Concentration of HDL Particles
M-HDL-FC%,"0.082 [0.075,0.089]",1.081e-118,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-L,"0.080 [0.073,0.087]",3.208e-109,***,Total-Lipids in Very Large HDL
Phosphoglyc,"0.078 [0.072,0.085]",1.396e-115,***,Phosphoglycerides
XL-HDL-P,"0.076 [0.069,0.083]",2.793e-98,***,Concentration of Very Large HDL Particles
Total-P,"0.075 [0.068,0.081]",7.531e-105,***,Total-Concentration of Lipoprotein Particles
Cholines,"0.074 [0.068,0.081]",6.053e-104,***,Total-Cholines
