Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"77.964 [69.429,86.498]",7.945e-66,***,Creatinine
XL-HDL-FC%,"77.172 [68.570,85.773]",2.146e-63,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"58.884 [50.574,67.194]",2.574e-38,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"54.995 [46.350,63.640]",3.328e-30,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"49.601 [41.077,58.125]",1.090e-24,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"46.536 [38.080,54.991]",1.052e-21,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"42.639 [33.936,51.342]",1.948e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"41.667 [33.069,50.265]",5.346e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"38.581 [30.009,47.154]",2.763e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"38.198 [29.273,47.123]",1.185e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"36.684 [28.389,44.979]",1.071e-12,***,Leucine
Total-BCAA,"35.252 [26.793,43.711]",7.497e-11,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-FC,"34.778 [26.220,43.337]",3.960e-10,***,Free Cholesterol in Large VLDL
L-VLDL-L,"34.500 [25.968,43.031]",5.406e-10,***,Total-Lipids in Large VLDL
L-VLDL-PL,"34.352 [25.766,42.938]",1.058e-09,***,Phospholipids in Large VLDL
Val,"34.164 [25.576,42.753]",1.510e-09,***,Valine
L-VLDL-TG,"34.008 [25.465,42.551]",1.444e-09,***,Triglycerides in Large VLDL
M-VLDL-TG%,"33.709 [25.067,42.351]",4.959e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XL-VLDL-L,"33.636 [25.000,42.272]",5.391e-09,***,Total-Lipids in Very Large VLDL
XL-VLDL-TG,"33.041 [24.368,41.714]",1.940e-08,***,Triglycerides in Very Large VLDL
L-VLDL-P,"32.970 [24.396,41.545]",1.143e-08,***,Concentration of Large VLDL Particles
XL-VLDL-P,"32.916 [24.264,41.567]",2.091e-08,***,Concentration of Very Large VLDL Particles
XL-VLDL-PL,"32.075 [23.434,40.717]",8.143e-08,***,Phospholipids in Very Large VLDL
M-HDL-TG%,"31.035 [22.523,39.547]",2.090e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-C,"31.034 [22.473,39.596]",2.832e-07,***,Cholesterol in Very Large VLDL
VLDL-TG,"30.899 [22.301,39.497]",4.395e-07,***,Triglycerides in VLDL
XL-VLDL-FC,"30.693 [22.072,39.314]",7.002e-07,***,Free Cholesterol in Very Large VLDL
L-VLDL-C,"30.616 [22.122,39.110]",3.780e-07,***,Cholesterol in Large VLDL
XL-VLDL-CE,"30.135 [21.623,38.648]",9.250e-07,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-PL%,"30.130 [21.886,38.374]",1.852e-07,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-TG,"29.335 [20.832,37.839]",3.191e-06,***,Triglycerides in Medium VLDL
XS-VLDL-PL%,"28.035 [19.478,36.593]",3.142e-05,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"27.689 [19.041,36.336]",8.064e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
