Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"91.419 [85.508,97.330]",2.145e-192,***,Creatinine
XL-HDL-FC%,"76.220 [70.225,82.215]",7.971e-130,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"53.425 [47.377,59.473]",2.329e-61,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"50.143 [44.322,55.963]",3.267e-58,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"47.528 [41.560,53.495]",2.764e-49,***,Average Diameter for VLDL Particles
L-HDL-TG%,"41.609 [35.587,47.631]",2.932e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
Leu,"40.218 [34.410,46.026]",1.940e-36,***,Leucine
XL-HDL-TG%,"39.452 [33.353,45.550]",2.359e-31,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"38.804 [32.551,45.057]",1.434e-28,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"38.621 [32.616,44.627]",6.051e-31,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"38.429 [32.501,44.358]",1.701e-31,***,Apolipoprotein B to Apolipoprotein A1 ratio
Total-BCAA,"36.663 [30.737,42.589]",2.242e-28,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"34.303 [28.283,40.322]",1.560e-23,***,Valine
M-VLDL-TG%,"33.729 [27.672,39.787]",2.654e-22,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-TG%,"31.058 [25.091,37.025]",5.006e-19,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"29.114 [23.031,35.197]",1.625e-15,***,Triglycerides in Very Large VLDL
XS-VLDL-PL%,"28.769 [22.770,34.769]",1.380e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-VLDL-L,"28.736 [22.679,34.794]",3.545e-15,***,Total-Lipids in Very Large VLDL
Gln,"28.309 [22.412,34.205]",1.239e-15,***,Glutamine
XL-VLDL-P,"28.298 [22.230,34.367]",1.545e-14,***,Concentration of Very Large VLDL Particles
XXL-VLDL-L,"28.225 [22.132,34.319]",2.710e-14,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"28.105 [22.017,34.194]",3.575e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG,"28.092 [21.987,34.196]",4.644e-14,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"27.971 [21.948,33.995]",2.187e-14,***,Phospholipids in Large VLDL
XL-VLDL-PL,"27.936 [21.875,33.998]",4.080e-14,***,Phospholipids in Very Large VLDL
L-VLDL-FC,"27.851 [21.846,33.855]",2.415e-14,***,Free Cholesterol in Large VLDL
L-VLDL-TG,"27.269 [21.276,33.263]",1.168e-13,***,Triglycerides in Large VLDL
L-VLDL-L,"27.177 [21.191,33.163]",1.381e-13,***,Total-Lipids in Large VLDL
L-VLDL-PL%,"27.060 [21.278,32.842]",1.138e-14,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-P,"26.799 [20.784,32.815]",6.110e-13,***,Concentration of Large VLDL Particles
XXL-VLDL-CE,"26.719 [20.654,32.783]",1.420e-12,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"26.534 [20.411,32.657]",4.821e-12,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"26.252 [20.205,32.300]",4.262e-12,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-C,"25.869 [19.790,31.947]",1.771e-11,***,Cholesterol in Chylomicrons and Extremely Large VLDL
Ile,"25.681 [19.830,31.532]",1.886e-12,***,Isoleucine
XXL-VLDL-P,"25.600 [19.475,31.725]",6.173e-11,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,"24.937 [18.905,30.970]",1.294e-10,***,Triglycerides in VLDL
XL-VLDL-C,"24.149 [18.141,30.157]",7.877e-10,***,Cholesterol in Very Large VLDL
XXL-VLDL-FC,"24.048 [17.943,30.152]",2.749e-09,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"23.967 [18.212,29.723]",7.907e-11,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-VLDL-C,"22.789 [16.828,28.750]",1.587e-08,***,Cholesterol in Large VLDL
S-HDL-CE%,"22.223 [16.302,28.143]",4.450e-08,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
MUFA%,"21.477 [15.211,27.744]",4.314e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE,"21.249 [15.274,27.223]",7.374e-07,***,Cholesteryl Esters in Very Large VLDL
M-VLDL-TG,"20.173 [14.204,26.141]",8.140e-06,***,Triglycerides in Medium VLDL
IDL-TG%,"19.075 [12.893,25.257]",3.402e-04,***,Triglycerides to Total-Lipids in IDL percentage
S-VLDL-TG%,"18.526 [12.562,24.490]",2.649e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
Total-TG,"17.742 [11.696,23.788]",0.002,**,Total-Triglycerides
Albumin,"17.732 [11.628,23.837]",0.003,**,Albumin
His,"17.179 [11.471,22.886]",8.442e-04,***,Histidine
L-VLDL-CE,"16.740 [10.810,22.670]",0.007,**,Cholesteryl Esters in Large VLDL
VLDL-L,"16.054 [10.058,22.050]",0.035,*,Total-Lipids in VLDL
Sc-ala,"15.517 [9.675,21.358]",0.044,*,Spectrometer-corrected alanine
M-VLDL-CE,"-16.494 [-22.493,-10.494]",0.016,*,Cholesteryl Esters in Medium VLDL
Clinical LDL-C,"-16.620 [-22.632,-10.609]",0.014,*,Clinical LDL Cholesterol
L-LDL-C%,"-16.831 [-23.131,-10.532]",0.038,*,Cholesterol to Total-Lipids in Large LDL percentage
Pyruvate,"-17.108 [-23.034,-11.182]",0.004,**,Pyruvate
HDL-TG,"-17.137 [-23.142,-11.132]",0.005,**,Triglycerides in HDL
Citrate,"-17.467 [-23.429,-11.505]",0.002,**,Citrate
Omega-3%,"-17.961 [-23.952,-11.970]",9.710e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-18.160 [-24.481,-11.840]",0.004,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Non-HDL-C,"-18.160 [-24.168,-12.153]",7.218e-04,***,Total-Cholesterol Minus HDL-C
LDL-FC,"-19.008 [-24.977,-13.038]",1.011e-04,***,Free Cholesterol in LDL
IDL-C%,"-19.076 [-25.331,-12.820]",5.268e-04,***,Cholesterol to Total-Lipids in IDL percentage
XXL-VLDL-C%,"-19.454 [-25.256,-13.651]",1.160e-05,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE%,"-19.587 [-25.745,-13.430]",1.050e-04,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XL-HDL-TG,"-19.760 [-25.712,-13.809]",1.779e-05,***,Triglycerides in Very Large HDL
Glu-lactate,"-19.989 [-26.070,-13.908]",2.729e-05,***,Glucose-lactate
Remnant-C,"-20.383 [-26.388,-14.378]",6.709e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-TG,"-20.640 [-26.717,-14.563]",6.518e-06,***,Triglycerides in IDL
M-LDL-FC%,"-20.855 [-27.031,-14.680]",8.429e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-C%,"-21.031 [-26.962,-15.100]",8.545e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-PL,"-21.173 [-27.131,-15.214]",7.705e-07,***,Phospholipids in Large LDL
DHA%,"-21.190 [-27.237,-15.144]",1.514e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-LDL-CE,"-21.329 [-27.286,-15.372]",5.292e-07,***,Cholesteryl Esters in Large LDL
M-HDL-TG,"-21.941 [-27.957,-15.925]",2.064e-07,***,Triglycerides in Medium HDL
XL-VLDL-FC%,"-22.029 [-27.895,-16.164]",4.298e-08,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-LDL-FC%,"-22.270 [-28.595,-15.945]",1.206e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Glu,"-22.584 [-28.703,-16.464]",1.111e-07,***,Glucose
L-LDL-L,"-22.625 [-28.601,-16.649]",2.756e-08,***,Total-Lipids in Large LDL
IDL-P,"-22.673 [-28.652,-16.695]",2.496e-08,***,Concentration of IDL Particles
L-LDL-C,"-22.739 [-28.714,-16.765]",2.053e-08,***,Cholesterol in Large LDL
L-HDL-CE%,"-23.251 [-29.692,-16.811]",3.485e-07,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-CE%,"-23.439 [-29.641,-17.238]",3.020e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-VLDL-FC%,"-24.998 [-31.149,-18.846]",3.948e-10,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
L-LDL-FC,"-25.710 [-31.689,-19.731]",8.480e-12,***,Free Cholesterol in Large LDL
S-VLDL-PL%,"-26.226 [-32.316,-20.137]",7.584e-12,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-CE,"-27.119 [-32.965,-21.273]",2.395e-14,***,Cholesteryl Esters in Small HDL
XS-VLDL-P,"-28.033 [-34.025,-22.041]",1.172e-14,***,Concentration of Very Small VLDL Particles
SFA,"-28.064 [-34.105,-22.023]",2.117e-14,***,Saturated Fatty Acids
XS-VLDL-PL,"-28.502 [-34.499,-22.505]",3.008e-15,***,Phospholipids in Very Small VLDL
XL-VLDL-C%,"-29.123 [-35.098,-23.149]",3.111e-16,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-PL%,"-29.136 [-35.266,-23.006]",2.991e-15,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"-29.268 [-35.267,-23.268]",2.893e-16,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-CE%,"-29.377 [-35.687,-23.067]",1.765e-14,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,"-29.671 [-35.825,-23.517]",8.464e-16,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LA,"-29.981 [-35.923,-24.038]",1.191e-17,***,Linoleic Acid
Omega-3,"-30.010 [-35.953,-24.068]",1.079e-17,***,Omega-3 Fatty Acids
Total-FA,"-30.533 [-36.534,-24.533]",5.108e-18,***,Total-Fatty Acids
S-HDL-P,"-30.545 [-36.415,-24.674]",5.237e-19,***,Concentration of Small HDL Particles
XS-VLDL-C%,"-30.565 [-36.823,-24.307]",2.614e-16,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-C%,"-30.857 [-37.103,-24.611]",8.991e-17,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC,"-30.898 [-36.877,-24.918]",1.070e-18,***,Free Cholesterol in Very Small VLDL
L-VLDL-CE%,"-31.106 [-37.156,-25.056]",1.773e-18,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-C%,"-31.411 [-37.859,-24.963]",3.320e-16,***,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-L,"-32.321 [-38.299,-26.343]",8.106e-21,***,Total-Lipids in Very Small VLDL
