Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XXL-VLDL-FC%,"8.514 [8.267,8.761]",0.000e+00,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-C%,"8.497 [8.254,8.740]",0.000e+00,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-VLDL-CE%,"7.931 [7.680,8.183]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
L-VLDL-CE%,"7.751 [7.499,8.004]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,"7.737 [7.485,7.989]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
L-VLDL-C%,"7.100 [6.854,7.345]",0.000e+00,***,Cholesterol to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE%,"7.062 [6.821,7.304]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-LDL-FC%,"5.615 [5.366,5.863]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XL-VLDL-FC%,"5.481 [5.231,5.731]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-LDL-FC%,"5.340 [5.099,5.582]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,"4.754 [4.514,4.993]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
M-VLDL-C%,"4.725 [4.472,4.978]",6.542e-287,***,Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-C%,"4.679 [4.436,4.922]",4.615e-305,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-FC%,"4.637 [4.387,4.886]",2.035e-283,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,"4.612 [4.356,4.868]",1.436e-266,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"4.607 [4.355,4.859]",2.941e-274,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-CE%,"4.519 [4.266,4.773]",4.144e-261,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
Omega-6%,"4.386 [4.136,4.636]",1.112e-252,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-size,"4.131 [3.884,4.378]",2.572e-229,***,Average Diameter for LDL Particles
XXL-VLDL-PL%,"4.118 [3.880,4.356]",3.314e-246,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-FC%,"4.067 [3.818,4.315]",1.018e-219,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
Unsaturation,"4.015 [3.763,4.267]",2.851e-208,***,Degree of Unsaturation
XS-VLDL-C%,"3.985 [3.733,4.237]",5.641e-205,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,"3.979 [3.727,4.230]",4.726e-205,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL%,"3.958 [3.721,4.195]",4.396e-229,***,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-CE%,"3.942 [3.688,4.197]",3.340e-197,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-VLDL-PL%,"3.883 [3.635,4.131]",6.120e-201,***,Phospholipids to Total-Lipids in Small VLDL percentage
L-VLDL-FC%,"3.841 [3.602,4.081]",1.308e-211,***,Free Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-PL%,"3.824 [3.586,4.062]",4.525e-211,***,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-PL%,"3.585 [3.337,3.833]",1.325e-170,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-C%,"3.336 [3.096,3.577]",2.152e-157,***,Cholesterol to Total-Lipids in Small HDL percentage
XS-VLDL-FC%,"3.197 [2.959,3.435]",3.988e-147,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-CE%,"2.761 [2.521,3.000]",2.722e-107,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
