Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"89.632 [81.835,97.428]",8.094e-106,***,Creatinine
XL-HDL-FC%,"77.588 [69.709,85.467]",5.756e-77,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"54.582 [46.960,62.204]",3.338e-39,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"53.998 [46.071,61.924]",3.745e-35,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"50.147 [42.333,57.962]",8.461e-31,***,Average Diameter for VLDL Particles
ApoB/ApoA1,"42.371 [34.614,50.127]",2.514e-21,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"38.927 [30.943,46.910]",3.040e-16,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"38.568 [30.680,46.455]",2.337e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
S-HDL-TG%,"36.292 [28.429,44.155]",3.631e-14,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"34.937 [26.750,43.124]",1.462e-11,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"34.661 [27.052,42.269]",1.055e-13,***,Leucine
M-VLDL-TG%,"32.897 [24.970,40.823]",9.917e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"31.490 [23.730,39.250]",4.322e-10,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
L-VLDL-TG,"30.788 [22.951,38.625]",3.231e-09,***,Triglycerides in Large VLDL
XL-VLDL-TG,"30.659 [22.703,38.615]",1.004e-08,***,Triglycerides in Very Large VLDL
L-VLDL-FC,"30.583 [22.731,38.436]",5.387e-09,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"30.370 [22.493,38.247]",9.776e-09,***,Phospholipids in Large VLDL
XL-VLDL-L,"30.283 [22.361,38.206]",1.603e-08,***,Total-Lipids in Very Large VLDL
L-VLDL-L,"30.247 [22.420,38.075]",8.553e-09,***,Total-Lipids in Large VLDL
XL-VLDL-P,"30.003 [22.066,37.939]",2.993e-08,***,Concentration of Very Large VLDL Particles
Val,"29.501 [21.621,37.380]",5.109e-08,***,Valine
S-HDL-CE%,"29.493 [21.755,37.231]",1.889e-08,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-P,"29.478 [21.611,37.344]",4.857e-08,***,Concentration of Large VLDL Particles
XL-VLDL-PL,"29.068 [21.141,36.995]",1.557e-07,***,Phospholipids in Very Large VLDL
Gln,"29.059 [21.347,36.772]",3.599e-08,***,Glutamine
XS-VLDL-PL%,"27.681 [19.832,35.530]",1.115e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"27.404 [19.596,35.213]",1.414e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-FC,"27.295 [19.386,35.204]",3.123e-06,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"26.686 [18.701,34.672]",1.339e-05,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"26.520 [18.549,34.492]",1.630e-05,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"26.245 [18.390,34.100]",1.352e-05,***,Cholesterol in Very Large VLDL
VLDL-TG,"26.124 [18.235,34.012]",1.991e-05,***,Triglycerides in VLDL
XXL-VLDL-CE,"25.793 [17.861,33.726]",4.293e-05,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-VLDL-C,"25.601 [17.807,33.394]",2.806e-05,***,Cholesterol in Large VLDL
XS-VLDL-TG%,"25.125 [17.160,33.090]",1.461e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-CE,"24.270 [16.460,32.081]",2.606e-04,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-PL,"24.266 [16.257,32.275]",6.648e-04,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"24.259 [16.694,31.824]",7.585e-05,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-C,"24.251 [16.300,32.202]",5.213e-04,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"23.958 [15.947,31.970]",0.001,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-VLDL-TG,"23.828 [16.026,31.631]",4.987e-04,***,Triglycerides in Medium VLDL
His,"22.364 [14.905,29.824]",9.708e-04,***,Histidine
Ile,"22.211 [14.557,29.865]",0.003,**,Isoleucine
XXL-VLDL-FC,"21.648 [13.663,29.632]",0.025,*,Free Cholesterol in Chylomicrons and Extremely Large VLDL
S-HDL-C%,"21.529 [13.719,29.339]",0.015,*,Cholesterol to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,"21.101 [13.572,28.630]",0.009,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-P,"-20.701 [-28.520,-12.883]",0.048,*,Concentration of IDL Particles
L-LDL-FC,"-21.062 [-28.884,-13.240]",0.030,*,Free Cholesterol in Large LDL
S-VLDL-PL%,"-21.381 [-29.348,-13.414]",0.033,*,Phospholipids to Total-Lipids in Small VLDL percentage
L-VLDL-C%,"-22.250 [-30.004,-14.495]",0.004,**,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-CE,"-22.431 [-30.081,-14.782]",0.002,**,Cholesteryl Esters in Small HDL
XL-HDL-TG,"-22.788 [-30.568,-15.008]",0.002,**,Triglycerides in Very Large HDL
Citrate,"-23.427 [-31.219,-15.636]",8.756e-04,***,Citrate
IDL-TG,"-23.683 [-31.628,-15.739]",0.001,**,Triglycerides in IDL
XL-VLDL-CE%,"-24.975 [-32.825,-17.124]",1.044e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,"-25.408 [-33.076,-17.740]",1.941e-05,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
