Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"40.422 [36.509,44.335]",5.566e-85,***,Creatinine
XL-HDL-FC%,"35.847 [31.896,39.797]",6.589e-65,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"25.671 [21.700,29.642]",2.618e-31,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"24.204 [20.383,28.024]",6.346e-30,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"23.764 [19.849,27.678]",3.477e-27,***,Average Diameter for VLDL Particles
Leu,"19.970 [16.162,23.778]",2.266e-19,***,Leucine
ApoB/ApoA1,"19.203 [15.317,23.089]",8.785e-17,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-HDL-TG%,"19.130 [15.132,23.128]",1.675e-15,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"18.815 [14.865,22.765]",2.489e-15,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"18.613 [14.514,22.712]",1.370e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
Total-BCAA,"18.566 [14.682,22.450]",1.812e-15,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"18.500 [14.562,22.437]",8.127e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
Val,"17.176 [13.232,21.121]",3.381e-12,***,Valine
M-VLDL-TG%,"15.986 [12.017,19.956]",7.027e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Gln,"15.084 [11.222,18.946]",4.571e-09,***,Glutamine
XL-VLDL-TG,"14.865 [10.880,18.849]",6.186e-08,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"14.648 [10.681,18.616]",1.086e-07,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"14.440 [10.514,18.365]",1.314e-07,***,Triglycerides in Large VLDL
L-VLDL-PL,"14.432 [10.487,18.378]",1.758e-07,***,Phospholipids in Large VLDL
Ile,"14.396 [10.565,18.227]",4.179e-08,***,Isoleucine
XL-VLDL-P,"14.308 [10.333,18.283]",4.039e-07,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,"14.301 [10.368,18.233]",2.408e-07,***,Free Cholesterol in Large VLDL
L-VLDL-L,"14.300 [10.380,18.220]",2.043e-07,***,Total-Lipids in Large VLDL
L-VLDL-PL%,"14.300 [10.513,18.087]",3.180e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"14.114 [10.204,18.024]",3.506e-07,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-PL,"13.953 [9.983,17.923]",1.319e-06,***,Phospholipids in Very Large VLDL
XS-VLDL-TG%,"13.928 [9.941,17.916]",1.779e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-VLDL-P,"13.821 [9.881,17.761]",1.444e-06,***,Concentration of Large VLDL Particles
XS-VLDL-PL%,"13.365 [9.434,17.296]",6.213e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
