Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"0.427 [0.402,0.451]",6.553e-253,***,Creatinine
XL-HDL-FC,"0.422 [0.400,0.445]",3.067e-288,***,Free Cholesterol in Very Large HDL
XL-HDL-PL,"0.412 [0.388,0.436]",2.330e-248,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.387 [0.363,0.411]",3.351e-218,***,Total-Lipids in Very Large HDL
XL-HDL-P,"0.362 [0.338,0.385]",2.136e-193,***,Concentration of Very Large HDL Particles
XL-HDL-C,"0.348 [0.324,0.372]",2.057e-176,***,Cholesterol in Very Large HDL
HDL-size,"0.343 [0.318,0.367]",1.280e-163,***,Average Diameter for HDL Particles
XL-HDL-CE,"0.319 [0.295,0.343]",1.098e-144,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL%,"0.310 [0.287,0.332]",8.754e-156,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Acetate,"0.278 [0.258,0.299]",3.221e-148,***,Acetate
S-LDL-PL%,"0.273 [0.252,0.294]",4.525e-140,***,Phospholipids to Total-Lipids in Small LDL percentage
Gly,"0.241 [0.219,0.263]",9.823e-96,***,Glycine
L-HDL-FC,"0.239 [0.215,0.263]",1.402e-77,***,Free Cholesterol in Large HDL
S-HDL-FC%,"0.222 [0.200,0.244]",1.662e-83,***,Free Cholesterol to Total-Lipids in Small HDL percentage
L-HDL-P,"0.210 [0.186,0.234]",8.519e-59,***,Concentration of Large HDL Particles
S-HDL-PL%,"0.209 [0.188,0.231]",6.322e-77,***,Phospholipids to Total-Lipids in Small HDL percentage
Gln,"0.207 [0.186,0.228]",1.348e-78,***,Glutamine
L-HDL-C,"0.200 [0.175,0.224]",4.702e-52,***,Cholesterol in Large HDL
L-HDL-CE,"0.194 [0.169,0.218]",6.873e-49,***,Cholesteryl Esters in Large HDL
L-HDL-FC%,"0.181 [0.158,0.203]",2.582e-52,***,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-L,"0.180 [0.156,0.205]",8.530e-42,***,Total-Lipids in Large HDL
L-HDL-TG,"0.179 [0.158,0.200]",6.639e-55,***,Triglycerides in Large HDL
PUFA/MUFA,"0.179 [0.156,0.201]",1.300e-49,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Leu,"0.171 [0.149,0.193]",4.417e-49,***,Leucine
L-HDL-PL,"0.164 [0.140,0.189]",4.579e-35,***,Phospholipids in Large HDL
SFA%,"0.161 [0.140,0.182]",1.052e-45,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Total-BCAA,"0.157 [0.135,0.178]",1.853e-40,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,"0.144 [0.123,0.165]",2.533e-35,***,Isoleucine
Val,"0.141 [0.119,0.163]",1.572e-31,***,Valine
Citrate,"0.136 [0.115,0.157]",1.007e-30,***,Citrate
M-LDL-TG%,"0.136 [0.115,0.157]",5.411e-31,***,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-TG%,"0.134 [0.114,0.155]",3.579e-31,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL%,"0.132 [0.112,0.153]",3.841e-31,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,"0.124 [0.102,0.147]",9.626e-22,***,Phospholipids to Total-Lipids in Medium HDL percentage
Albumin,"0.111 [0.090,0.132]",2.344e-19,***,Albumin
XL-HDL-TG,"0.111 [0.090,0.131]",5.052e-20,***,Triglycerides in Very Large HDL
XL-VLDL-FC%,"0.110 [0.088,0.131]",9.179e-18,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
His,"0.102 [0.082,0.123]",8.812e-17,***,Histidine
L-LDL-TG%,"0.099 [0.078,0.121]",3.063e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
Acetone,"0.099 [0.078,0.120]",2.738e-15,***,Acetone
Tyr,"0.094 [0.072,0.115]",1.069e-12,***,Tyrosine
L-VLDL-TG%,"0.091 [0.071,0.112]",1.100e-12,***,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"0.086 [0.064,0.108]",1.673e-09,***,Triglycerides to Total-Lipids in Medium HDL percentage
Phe,"0.084 [0.063,0.104]",8.536e-10,***,Phenylalanine
L-HDL-TG%,"0.074 [0.052,0.096]",1.429e-05,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,"0.071 [0.050,0.092]",1.156e-05,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-LDL-FC%,"0.069 [0.047,0.091]",1.285e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,"0.069 [0.047,0.091]",2.584e-04,***,Linoleic Acid to Total-Fatty Acids percentage
