Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"57.924 [53.607,62.242]",9.882e-145,***,Creatinine
XL-HDL-FC%,"54.469 [50.110,58.827]",2.245e-125,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"39.584 [35.190,43.978]",6.109e-64,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"35.841 [31.611,40.072]",3.422e-56,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"35.810 [31.475,40.145]",2.860e-53,***,Average Diameter for VLDL Particles
L-HDL-TG%,"30.282 [25.906,34.658]",2.234e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"29.937 [25.506,34.367]",1.580e-34,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"29.757 [25.214,34.299]",3.049e-32,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"29.062 [24.699,33.426]",1.877e-33,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"28.206 [23.898,32.514]",3.331e-32,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"27.087 [22.864,31.309]",9.143e-31,***,Leucine
M-VLDL-TG%,"26.419 [22.019,30.819]",1.611e-26,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"25.238 [20.930,29.546]",4.474e-25,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,"23.963 [19.545,28.380]",5.634e-21,***,Triglycerides in Very Large VLDL
Val,"23.898 [19.523,28.274]",2.523e-21,***,Valine
XL-VLDL-L,"23.532 [19.132,27.931]",2.697e-20,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"23.192 [18.784,27.599]",1.597e-19,***,Concentration of Very Large VLDL Particles
M-HDL-TG%,"23.071 [18.735,27.406]",4.743e-20,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL,"22.957 [18.583,27.332]",2.127e-19,***,Phospholipids in Large VLDL
L-VLDL-FC,"22.855 [18.494,27.216]",2.450e-19,***,Free Cholesterol in Large VLDL
