Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"61.071 [55.239,66.903]",2.188e-87,***,Creatinine
XL-HDL-FC%,"60.599 [54.721,66.478]",1.302e-84,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,"42.266 [36.577,47.955]",1.887e-42,***,Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"41.248 [35.332,47.164]",5.489e-37,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"38.832 [33.000,44.664]",2.003e-33,***,Average Diameter for VLDL Particles
XL-HDL-TG%,"33.271 [27.315,39.227]",1.797e-22,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"32.896 [27.012,38.780]",1.636e-22,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"30.346 [24.237,36.454]",5.291e-17,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"30.217 [24.540,35.893]",4.578e-20,***,Leucine
Val,"30.018 [24.141,35.895]",3.474e-18,***,Valine
Total-BCAA,"29.538 [23.749,35.327]",3.856e-18,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"29.204 [23.337,35.072]",4.440e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"27.958 [22.043,33.873]",4.872e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,"27.481 [21.684,33.277]",3.743e-15,***,Apolipoprotein B to Apolipoprotein A1 ratio
XL-VLDL-TG,"24.289 [18.351,30.227]",2.595e-10,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"23.999 [18.172,29.826]",1.645e-10,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-L,"23.616 [17.702,29.530]",1.191e-09,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"23.341 [17.490,29.192]",1.269e-09,***,Triglycerides in Large VLDL
XL-VLDL-P,"23.267 [17.342,29.191]",3.298e-09,***,Concentration of Very Large VLDL Particles
L-VLDL-PL,"22.913 [17.032,28.794]",5.282e-09,***,Phospholipids in Large VLDL
L-VLDL-FC,"22.864 [17.002,28.727]",4.979e-09,***,Free Cholesterol in Large VLDL
L-VLDL-L,"22.855 [17.011,28.699]",4.222e-09,***,Total-Lipids in Large VLDL
XS-VLDL-TG%,"22.798 [16.853,28.742]",1.325e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-TG,"22.670 [16.710,28.629]",2.110e-08,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"22.522 [16.573,28.471]",2.761e-08,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"22.450 [16.532,28.367]",2.463e-08,***,Phospholipids in Very Large VLDL
L-VLDL-P,"22.050 [16.177,27.923]",4.376e-08,***,Concentration of Large VLDL Particles
VLDL-TG,"21.136 [15.248,27.025]",4.667e-07,***,Triglycerides in VLDL
L-VLDL-PL%,"21.110 [15.465,26.755]",5.449e-08,***,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,"20.959 [15.038,26.879]",9.272e-07,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"20.870 [14.893,26.847]",1.804e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
