Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LA%,1.13 [1.10-1.16],1.422e-12,***,Linoleic Acid to Total-Fatty Acids percentage
DHA,1.11 [1.08-1.14],5.562e-12,***,Docosahexaenoic Acid
PUFA%,1.11 [1.08-1.14],2.279e-07,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,1.10 [1.08-1.13],2.385e-08,***,Degree of Unsaturation
DHA%,1.10 [1.07-1.13],4.527e-08,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-HDL-FC%,1.09 [1.06-1.13],7.001e-04,***,Free Cholesterol to Total-Lipids in Large HDL percentage
Omega-3%,1.09 [1.07-1.12],9.149e-08,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-C%,1.09 [1.06-1.12],3.140e-05,***,Cholesterol to Total-Lipids in Large LDL percentage
Omega-3,1.09 [1.06-1.12],3.399e-07,***,Omega-3 Fatty Acids
LA,1.09 [1.06-1.12],1.253e-06,***,Linoleic Acid
L-HDL-C%,1.09 [1.05-1.12],0.018,*,Cholesterol to Total-Lipids in Large HDL percentage
PUFA/MUFA,1.09 [1.06-1.12],3.566e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,1.08 [1.06-1.11],4.481e-05,***,Free Cholesterol to Total-Lipids in Small HDL percentage
PUFA,1.08 [1.05-1.11],9.769e-05,***,Polyunsaturated Fatty Acids
XL-HDL-CE,1.08 [1.05-1.10],0.001,**,Cholesteryl Esters in Very Large HDL
XL-HDL-C,1.08 [1.05-1.10],0.001,**,Cholesterol in Very Large HDL
Albumin,1.07 [1.05-1.10],0.002,**,Albumin
XL-HDL-P,1.07 [1.05-1.10],0.003,**,Concentration of Very Large HDL Particles
Acetate,1.07 [1.05-1.10],7.558e-04,***,Acetate
XL-HDL-L,1.07 [1.05-1.10],0.011,*,Total-Lipids in Very Large HDL
L-LDL-CE%,1.07 [1.05-1.10],0.004,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-CE,1.07 [1.04-1.10],0.012,*,Cholesteryl Esters in Medium VLDL
S-LDL-PL,1.07 [1.04-1.09],0.012,*,Phospholipids in Small LDL
XL-HDL-FC,1.07 [1.04-1.09],0.016,*,Free Cholesterol in Very Large HDL
M-VLDL-C,1.07 [1.04-1.09],0.039,*,Cholesterol in Medium VLDL
IDL-TG%,0.95 [0.93-0.98],1.000,,Triglycerides to Total-Lipids in IDL percentage
MUFA%,0.94 [0.92-0.96],0.939,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.93 [0.91-0.96],0.005,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,0.92 [0.89-0.94],6.504e-07,***,Saturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,0.90 [0.88-0.93],2.689e-07,***,Phospholipids to Total-Lipids in Large HDL percentage
