Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,"0.213 [0.198,0.229]",7.422e-151,***,Glycine
HDL-PL,"0.174 [0.159,0.190]",1.739e-99,***,Phospholipids in HDL
HDL-L,"0.172 [0.156,0.188]",1.218e-95,***,Total-Lipids in HDL
L-HDL-PL,"0.172 [0.156,0.188]",2.221e-91,***,Phospholipids in Large HDL
L-HDL-L,"0.169 [0.153,0.186]",4.383e-87,***,Total-Lipids in Large HDL
HDL-FC,"0.168 [0.152,0.184]",2.570e-89,***,Free Cholesterol in HDL
M-HDL-FC,"0.164 [0.148,0.179]",2.161e-87,***,Free Cholesterol in Medium HDL
L-HDL-P,"0.162 [0.146,0.179]",5.514e-79,***,Concentration of Large HDL Particles
M-HDL-PL,"0.162 [0.146,0.177]",2.919e-87,***,Phospholipids in Medium HDL
M-HDL-L,"0.161 [0.145,0.177]",1.038e-85,***,Total-Lipids in Medium HDL
ApoA1,"0.161 [0.145,0.177]",2.212e-84,***,Apolipoprotein A1
HDL-C,"0.161 [0.145,0.177]",1.488e-80,***,HDL Cholesterol
M-HDL-P,"0.160 [0.145,0.176]",2.915e-84,***,Concentration of Medium HDL Particles
L-HDL-FC,"0.159 [0.143,0.176]",8.585e-77,***,Free Cholesterol in Large HDL
HDL-size,"0.159 [0.143,0.176]",3.722e-76,***,Average Diameter for HDL Particles
L-HDL-C,"0.156 [0.140,0.173]",2.310e-72,***,Cholesterol in Large HDL
HDL-CE,"0.156 [0.140,0.172]",6.847e-76,***,Cholesteryl Esters in HDL
M-HDL-C,"0.155 [0.139,0.170]",1.556e-77,***,Cholesterol in Medium HDL
L-HDL-CE,"0.153 [0.137,0.170]",2.272e-69,***,Cholesteryl Esters in Large HDL
M-HDL-CE,"0.152 [0.136,0.167]",3.270e-74,***,Cholesteryl Esters in Medium HDL
GlycA,"0.150 [0.134,0.167]",1.041e-66,***,Glycoprotein Acetyls
PC,"0.144 [0.128,0.159]",3.787e-68,***,Phosphatidylcholines
