Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.031 [0.026,0.036]",1.318e-30,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,"0.030 [0.026,0.035]",4.842e-30,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"0.029 [0.024,0.034]",1.207e-25,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,"0.028 [0.023,0.033]",5.352e-26,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,"0.027 [0.022,0.032]",2.994e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,"0.026 [0.021,0.031]",1.331e-20,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,"0.025 [0.020,0.029]",1.631e-17,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"0.024 [0.019,0.029]",1.997e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
Omega-3%,"0.023 [0.019,0.028]",5.836e-16,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG%,"0.023 [0.018,0.028]",3.783e-15,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-HDL-PL%,"0.022 [0.017,0.027]",3.396e-14,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XL-HDL-TG,"0.020 [0.015,0.025]",1.352e-11,***,Triglycerides in Very Large HDL
Omega-3,"0.019 [0.015,0.024]",5.232e-10,***,Omega-3 Fatty Acids
XS-VLDL-TG,"0.019 [0.014,0.024]",2.177e-09,***,Triglycerides in Very Small VLDL
S-VLDL-TG%,"0.018 [0.014,0.023]",7.543e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-TG,"0.018 [0.013,0.023]",1.326e-08,***,Triglycerides in Large HDL
GlycA,"0.018 [0.013,0.023]",3.027e-07,***,Glycoprotein Acetyls
S-HDL-PL%,"0.018 [0.013,0.022]",5.459e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG%,"0.017 [0.012,0.021]",3.268e-06,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG,"0.017 [0.012,0.021]",2.816e-06,***,Triglycerides in IDL
DHA,"0.016 [0.011,0.021]",2.826e-05,***,Docosahexaenoic Acid
DHA%,"0.016 [0.011,0.021]",4.991e-05,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
HDL-TG,"0.015 [0.011,0.020]",4.925e-05,***,Triglycerides in HDL
L-HDL-TG%,"0.015 [0.010,0.020]",5.284e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
TG/PG,"0.015 [0.010,0.019]",0.001,**,Triglycerides to Phosphoglycerides ratio
MUFA%,"0.014 [0.009,0.019]",0.014,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG,"0.014 [0.009,0.018]",0.005,**,Triglycerides in Small VLDL
M-HDL-TG,"0.013 [0.009,0.018]",0.009,**,Triglycerides in Medium HDL
XS-VLDL-PL,"0.013 [0.008,0.018]",0.013,*,Phospholipids in Very Small VLDL
L-VLDL-PL%,"0.013 [0.008,0.018]",0.038,*,Phospholipids to Total-Lipids in Large VLDL percentage
S-LDL-C,"-0.013 [-0.017,-0.008]",0.029,*,Cholesterol in Small LDL
IDL-C,"-0.013 [-0.018,-0.008]",0.010,**,Cholesterol in IDL
L-LDL-CE%,"-0.013 [-0.018,-0.009]",0.007,**,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-L,"-0.013 [-0.018,-0.009]",0.004,**,Total-Lipids in Medium LDL
IDL-CE,"-0.014 [-0.018,-0.009]",0.003,**,Cholesteryl Esters in IDL
PUFA/MUFA,"-0.014 [-0.019,-0.009]",0.025,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,"-0.014 [-0.019,-0.009]",0.009,**,Cholesteryl Esters in HDL
Total-C,"-0.014 [-0.018,-0.009]",0.003,**,Total-Cholesterol
LDL-CE,"-0.014 [-0.019,-0.009]",7.066e-04,***,Cholesteryl Esters in LDL
LDL-L,"-0.014 [-0.019,-0.010]",4.952e-04,***,Total-Lipids in LDL
M-LDL-C,"-0.014 [-0.019,-0.010]",4.687e-04,***,Cholesterol in Medium LDL
L-LDL-L,"-0.015 [-0.019,-0.010]",2.812e-04,***,Total-Lipids in Large LDL
M-LDL-PL,"-0.015 [-0.019,-0.010]",2.737e-04,***,Phospholipids in Medium LDL
