Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-FC%,"30.827 [26.890,34.765]",1.621e-47,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Creatinine,"26.016 [22.102,29.930]",2.660e-33,***,Creatinine
VLDL-size,"21.970 [18.074,25.866]",5.796e-23,***,Average Diameter for VLDL Particles
TG/PG,"21.782 [17.828,25.737]",9.503e-22,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"21.354 [17.550,25.158]",9.941e-23,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"18.163 [14.185,22.141]",8.835e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"18.027 [14.097,21.957]",6.085e-14,***,Triglycerides to Total-Lipids in Large HDL percentage
M-HDL-PL%,"15.308 [11.228,19.389]",4.552e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"14.642 [10.691,18.592]",8.788e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,"14.616 [10.746,18.485]",3.141e-08,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-TG%,"14.426 [10.506,18.346]",1.285e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG,"13.408 [9.443,17.372]",7.921e-06,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"13.402 [9.454,17.350]",6.665e-06,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"13.354 [9.448,17.259]",4.816e-06,***,Triglycerides in Large VLDL
L-VLDL-L,"13.313 [9.412,17.213]",5.222e-06,***,Total-Lipids in Large VLDL
L-VLDL-FC,"13.110 [9.196,17.023]",1.202e-05,***,Free Cholesterol in Large VLDL
L-VLDL-PL,"13.054 [9.129,16.980]",1.659e-05,***,Phospholipids in Large VLDL
XL-VLDL-P,"13.008 [9.053,16.963]",2.670e-05,***,Concentration of Very Large VLDL Particles
M-HDL-TG%,"12.840 [8.949,16.731]",2.305e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
