Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.023 [0.022,0.024]",0.000e+00,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,"0.022 [0.021,0.023]",0.000e+00,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG%,"0.022 [0.021,0.023]",0.000e+00,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-HDL-PL%,"0.022 [0.021,0.023]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,"0.020 [0.019,0.021]",0.000e+00,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,"0.020 [0.019,0.021]",0.000e+00,***,Triglycerides to Total-Lipids in IDL percentage
S-HDL-PL%,"0.020 [0.019,0.021]",0.000e+00,***,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-TG%,"0.018 [0.018,0.019]",0.000e+00,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,"0.018 [0.017,0.019]",7.638e-287,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-TG%,"0.018 [0.017,0.019]",1.195e-299,***,Triglycerides to Total-Lipids in Medium VLDL percentage
GlycA,"0.017 [0.016,0.018]",3.350e-286,***,Glycoprotein Acetyls
XS-VLDL-TG%,"0.017 [0.016,0.018]",2.958e-273,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"0.016 [0.016,0.017]",8.285e-269,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Phe,"0.016 [0.016,0.017]",1.718e-280,***,Phenylalanine
Lactate,"0.016 [0.015,0.017]",1.154e-259,***,Lactate
Tyr,"0.014 [0.013,0.015]",8.192e-199,***,Tyrosine
S-HDL-TG%,"0.013 [0.012,0.014]",6.731e-149,***,Triglycerides to Total-Lipids in Small HDL percentage
SFA%,"0.012 [0.011,0.013]",3.219e-158,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,"0.012 [0.011,0.013]",2.127e-146,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,"0.012 [0.011,0.013]",2.053e-134,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-TG,"0.011 [0.010,0.012]",3.316e-131,***,Triglycerides in Medium HDL
XXL-VLDL-TG,"0.011 [0.010,0.012]",2.452e-113,***,Triglycerides in Chylomicrons and Extremely Large VLDL
