Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"12.697 [11.606,13.789]",2.352e-108,***,Creatinine
XL-HDL-FC%,"9.904 [8.799,11.009]",3.036e-63,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"6.881 [5.770,7.992]",1.883e-28,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"6.483 [5.415,7.552]",3.891e-27,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"6.260 [5.164,7.355]",1.099e-23,***,Average Diameter for VLDL Particles
L-HDL-TG%,"5.443 [4.338,6.548]",1.151e-16,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"5.149 [4.031,6.268]",4.446e-14,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"5.011 [3.865,6.158]",2.597e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"4.997 [3.887,6.107]",2.707e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Leu,"4.764 [3.698,5.830]",4.706e-13,***,Leucine
S-HDL-TG%,"4.598 [3.497,5.700]",6.767e-11,***,Triglycerides to Total-Lipids in Small HDL percentage
ApoB/ApoA1,"4.420 [3.332,5.508]",3.940e-10,***,Apolipoprotein B to Apolipoprotein A1 ratio
XS-VLDL-TG%,"4.264 [3.149,5.379]",1.579e-08,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
Total-BCAA,"4.081 [2.994,5.168]",4.416e-08,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"3.750 [2.646,4.854]",6.467e-06,***,Valine
XL-VLDL-TG,"3.631 [2.517,4.746]",3.981e-05,***,Triglycerides in Very Large VLDL
M-HDL-TG%,"3.610 [2.517,4.704]",2.287e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG%,"3.480 [2.426,4.534]",2.274e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-L,"3.420 [2.309,4.530]",3.628e-04,***,Total-Lipids in Very Large VLDL
XXL-VLDL-TG,"3.396 [2.278,4.515]",6.180e-04,***,Triglycerides in Chylomicrons and Extremely Large VLDL
L-VLDL-TG,"3.389 [2.290,4.487]",3.404e-04,***,Triglycerides in Large VLDL
XL-VLDL-P,"3.371 [2.259,4.483]",6.573e-04,***,Concentration of Very Large VLDL Particles
XXL-VLDL-L,"3.327 [2.210,4.443]",0.001,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-HDL-CE%,"3.323 [2.239,4.408]",4.363e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-VLDL-PL,"3.252 [2.148,4.355]",0.002,**,Phospholipids in Large VLDL
L-VLDL-L,"3.214 [2.117,4.311]",0.002,**,Total-Lipids in Large VLDL
L-VLDL-FC,"3.190 [2.090,4.291]",0.003,**,Free Cholesterol in Large VLDL
MUFA%,"3.184 [2.036,4.331]",0.012,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-PL,"3.176 [2.066,4.287]",0.005,**,Phospholipids in Very Large VLDL
L-VLDL-P,"3.120 [2.017,4.222]",0.007,**,Concentration of Large VLDL Particles
XXL-VLDL-CE,"3.094 [1.983,4.206]",0.011,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XS-VLDL-PL%,"3.087 [1.988,4.187]",0.009,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-PL,"3.081 [1.959,4.203]",0.017,*,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL%,"3.067 [2.007,4.127]",0.003,**,Phospholipids to Total-Lipids in Large VLDL percentage
XXL-VLDL-P,"3.016 [1.893,4.138]",0.032,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
VLDL-TG,"3.013 [1.907,4.118]",0.021,*,Triglycerides in VLDL
Citrate,"-2.907 [-3.999,-1.816]",0.041,*,Citrate
S-HDL-CE,"-2.962 [-4.033,-1.890]",0.014,*,Cholesteryl Esters in Small HDL
Glu,"-2.965 [-4.086,-1.844]",0.050,*,Glucose
M-VLDL-CE,"-3.095 [-4.194,-1.997]",0.008,**,Cholesteryl Esters in Medium VLDL
L-LDL-CE,"-3.096 [-4.187,-2.005]",0.006,**,Cholesteryl Esters in Large LDL
IDL-TG,"-3.145 [-4.258,-2.032]",0.007,**,Triglycerides in IDL
M-HDL-TG,"-3.169 [-4.271,-2.068]",0.004,**,Triglycerides in Medium HDL
XL-HDL-TG,"-3.188 [-4.278,-2.098]",0.002,**,Triglycerides in Very Large HDL
Omega-3%,"-3.213 [-4.310,-2.117]",0.002,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
L-LDL-PL,"-3.248 [-4.339,-2.156]",0.001,**,Phospholipids in Large LDL
L-LDL-L,"-3.294 [-4.388,-2.199]",8.498e-04,***,Total-Lipids in Large LDL
L-LDL-C,"-3.297 [-4.392,-2.203]",8.106e-04,***,Cholesterol in Large LDL
L-LDL-FC%,"-3.353 [-4.511,-2.195]",0.003,**,Free Cholesterol to Total-Lipids in Large LDL percentage
Remnant-C,"-3.408 [-4.507,-2.308]",2.880e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
DHA%,"-3.470 [-4.577,-2.363]",1.877e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
L-VLDL-C%,"-3.489 [-4.575,-2.403]",7.022e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
S-HDL-P,"-3.543 [-4.619,-2.466]",2.570e-05,***,Concentration of Small HDL Particles
IDL-P,"-3.609 [-4.704,-2.514]",2.415e-05,***,Concentration of IDL Particles
S-VLDL-FC%,"-3.674 [-4.800,-2.547]",3.836e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"-3.693 [-4.809,-2.578]",2.008e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
SFA,"-3.698 [-4.804,-2.591]",1.360e-05,***,Saturated Fatty Acids
L-HDL-CE%,"-3.713 [-4.892,-2.534]",1.576e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-LDL-FC,"-3.800 [-4.896,-2.705]",2.412e-06,***,Free Cholesterol in Large LDL
XL-VLDL-CE%,"-3.821 [-4.921,-2.722]",2.234e-06,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,"-3.835 [-4.909,-2.761]",5.998e-07,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-C,"-3.869 [-4.944,-2.794]",4.083e-07,***,Cholesterol in Small HDL
XL-VLDL-C%,"-3.984 [-5.078,-2.889]",2.313e-07,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,"-4.190 [-5.249,-3.131]",2.102e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-FA,"-4.252 [-5.352,-3.153]",8.165e-09,***,Total-Fatty Acids
M-HDL-C%,"-4.435 [-5.567,-3.303]",3.805e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
LA,"-4.509 [-5.598,-3.421]",1.129e-10,***,Linoleic Acid
XS-VLDL-C%,"-4.514 [-5.661,-3.368]",2.806e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE%,"-4.545 [-5.701,-3.390]",3.023e-09,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,"-4.552 [-5.675,-3.429]",4.569e-10,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XS-VLDL-P,"-4.639 [-5.737,-3.542]",2.789e-11,***,Concentration of Very Small VLDL Particles
M-VLDL-FC%,"-4.644 [-5.771,-3.517]",1.610e-10,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,"-4.656 [-5.751,-3.560]",1.935e-11,***,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-L,"-4.715 [-5.802,-3.627]",4.697e-12,***,Total-Lipids in Small HDL
M-VLDL-C%,"-4.730 [-5.874,-3.586]",1.292e-10,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-3,"-4.778 [-5.867,-3.690]",1.864e-12,***,Omega-3 Fatty Acids
L-HDL-C%,"-4.790 [-5.972,-3.609]",4.474e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
LDL-size,"-4.805 [-5.879,-3.731]",4.351e-13,***,Average Diameter for LDL Particles
L-VLDL-CE%,"-4.833 [-5.941,-3.725]",3.018e-12,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XS-VLDL-PL,"-4.833 [-5.932,-3.735]",1.521e-12,***,Phospholipids in Very Small VLDL
XS-VLDL-CE%,"-4.870 [-6.022,-3.719]",2.735e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-L,"-4.898 [-5.997,-3.798]",6.225e-13,***,Total-Lipids in Lipoprotein Particles
Total-FC,"-5.159 [-6.260,-4.057]",1.100e-14,***,Total-Free Cholesterol
XS-VLDL-FC,"-5.169 [-6.265,-4.074]",5.417e-15,***,Free Cholesterol in Very Small VLDL
XS-VLDL-L,"-5.243 [-6.338,-4.148]",1.563e-15,***,Total-Lipids in Very Small VLDL
IDL-FC,"-5.614 [-6.713,-4.515]",3.407e-18,***,Free Cholesterol in IDL
DHA,"-5.675 [-6.759,-4.590]",2.781e-19,***,Docosahexaenoic Acid
GlycA,"-5.703 [-6.857,-4.549]",8.644e-17,***,Glycoprotein Acetyls
S-HDL-PL,"-5.709 [-6.800,-4.617]",3.013e-19,***,Phospholipids in Small HDL
Unsaturation,"-5.782 [-6.900,-4.664]",9.604e-19,***,Degree of Unsaturation
Total-C,"-5.827 [-6.934,-4.720]",1.525e-19,***,Total-Cholesterol
Omega-6,"-5.843 [-6.929,-4.757]",1.374e-20,***,Omega-6 Fatty Acids
IDL-C,"-5.923 [-7.027,-4.820]",1.809e-20,***,Cholesterol in IDL
IDL-CE,"-5.985 [-7.087,-4.884]",4.553e-21,***,Cholesteryl Esters in IDL
S-HDL-FC,"-6.004 [-7.088,-4.919]",5.204e-22,***,Free Cholesterol in Small HDL
IDL-L,"-6.032 [-7.134,-4.930]",2.006e-21,***,Total-Lipids in IDL
