Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Ile,"4.387 [4.202,4.573]",0.000e+00,***,Isoleucine
MUFA%,"3.642 [3.445,3.839]",1.003e-280,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,"3.357 [3.170,3.543]",4.838e-265,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-BCAA,"3.250 [3.060,3.440]",1.298e-239,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"3.160 [2.970,3.349]",1.520e-227,***,Leucine
S-HDL-PL,"3.002 [2.817,3.186]",8.476e-218,***,Phospholipids in Small HDL
MUFA,"2.936 [2.750,3.122]",7.260e-204,***,Monounsaturated Fatty Acids
L-HDL-PL%,"2.913 [2.715,3.111]",6.565e-178,***,Phospholipids to Total-Lipids in Large HDL percentage
S-HDL-L,"2.848 [2.665,3.031]",9.391e-198,***,Total-Lipids in Small HDL
VLDL-size,"2.765 [2.567,2.963]",1.973e-159,***,Average Diameter for VLDL Particles
XL-VLDL-TG%,"2.638 [2.448,2.827]",4.672e-158,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-TG,"2.582 [2.391,2.773]",4.603e-149,***,Triglycerides in Chylomicrons and Extremely Large VLDL
Val,"2.543 [2.351,2.734]",2.157e-143,***,Valine
Phe,"2.522 [2.339,2.706]",2.844e-154,***,Phenylalanine
XXL-VLDL-L,"2.496 [2.305,2.687]",6.327e-139,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"2.438 [2.246,2.630]",2.454e-131,***,Triglycerides in Very Large VLDL
M-VLDL-TG%,"2.424 [2.231,2.617]",6.974e-128,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XXL-VLDL-P,"2.410 [2.220,2.600]",1.970e-130,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
M-HDL-TG,"2.346 [2.162,2.531]",2.404e-131,***,Triglycerides in Medium HDL
XXL-VLDL-PL,"2.338 [2.148,2.529]",3.055e-122,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-HDL-P,"2.310 [2.128,2.493]",1.347e-130,***,Concentration of Small HDL Particles
S-HDL-TG,"2.288 [2.098,2.478]",1.106e-117,***,Triglycerides in Small HDL
M-HDL-PL,"2.227 [2.033,2.422]",5.921e-106,***,Phospholipids in Medium HDL
SFA,"2.227 [2.042,2.412]",4.705e-118,***,Saturated Fatty Acids
S-HDL-FC,"2.226 [2.041,2.411]",3.130e-117,***,Free Cholesterol in Small HDL
LA,"2.219 [2.035,2.403]",5.443e-118,***,Linoleic Acid
Total-FA,"2.217 [2.033,2.401]",1.677e-117,***,Total-Fatty Acids
S-HDL-C,"2.212 [2.029,2.394]",3.046e-119,***,Cholesterol in Small HDL
VLDL-TG,"2.209 [2.019,2.399]",2.780e-109,***,Triglycerides in VLDL
XXL-VLDL-C,"2.175 [1.985,2.364]",2.481e-106,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"2.169 [1.980,2.359]",5.530e-106,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-TG,"2.158 [1.969,2.347]",1.413e-105,***,Total-Triglycerides
XL-VLDL-L,"2.158 [1.967,2.349]",4.379e-103,***,Total-Lipids in Very Large VLDL
L-VLDL-TG,"2.156 [1.967,2.346]",1.035e-104,***,Triglycerides in Large VLDL
L-VLDL-TG%,"2.144 [1.962,2.326]",3.400e-112,***,Triglycerides to Total-Lipids in Large VLDL percentage
XXL-VLDL-CE,"2.141 [1.952,2.331]",3.863e-103,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
IDL-CE%,"2.124 [1.937,2.311]",2.038e-104,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-CE,"2.106 [1.924,2.288]",1.861e-108,***,Cholesteryl Esters in Small HDL
HDL-TG,"2.095 [1.910,2.279]",3.094e-104,***,Triglycerides in HDL
XL-VLDL-P,"2.074 [1.884,2.265]",1.891e-95,***,Concentration of Very Large VLDL Particles
Omega-6,"2.053 [1.868,2.238]",2.080e-99,***,Omega-6 Fatty Acids
XL-HDL-TG%,"2.042 [1.845,2.239]",2.279e-86,***,Triglycerides to Total-Lipids in Very Large HDL percentage
PC,"2.040 [1.845,2.234]",1.211e-88,***,Phosphatidylcholines
M-HDL-L,"2.002 [1.805,2.198]",3.271e-83,***,Total-Lipids in Medium HDL
Phosphoglyc,"2.000 [1.808,2.192]",4.184e-87,***,Phosphoglycerides
Tyr,"1.963 [1.776,2.149]",7.816e-89,***,Tyrosine
S-LDL-TG,"1.910 [1.723,2.097]",5.606e-84,***,Triglycerides in Small LDL
XL-VLDL-PL,"1.892 [1.702,2.082]",2.118e-79,***,Phospholipids in Very Large VLDL
S-VLDL-TG%,"1.890 [1.703,2.077]",1.050e-81,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-VLDL-L,"1.833 [1.644,2.022]",6.740e-75,***,Total-Lipids in Large VLDL
HDL-P,"1.813 [1.620,2.007]",8.833e-70,***,Concentration of HDL Particles
M-VLDL-TG,"1.786 [1.599,1.973]",8.621e-73,***,Triglycerides in Medium VLDL
L-VLDL-PL,"1.766 [1.576,1.955]",6.587e-69,***,Phospholipids in Large VLDL
Cholines,"1.765 [1.572,1.959]",3.081e-66,***,Total-Cholines
XXL-VLDL-TG%,"1.763 [1.579,1.947]",2.247e-73,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-P,"1.750 [1.561,1.939]",3.444e-68,***,Concentration of Large VLDL Particles
Total-P,"1.741 [1.548,1.934]",1.642e-64,***,Total-Concentration of Lipoprotein Particles
M-HDL-P,"1.723 [1.524,1.921]",1.208e-59,***,Concentration of Medium HDL Particles
S-LDL-CE%,"1.675 [1.492,1.858]",1.168e-66,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-TG%,"1.674 [1.486,1.862]",1.291e-62,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-FC,"1.672 [1.483,1.861]",5.228e-62,***,Free Cholesterol in Very Large VLDL
ApoA1,"1.669 [1.469,1.869]",8.852e-55,***,Apolipoprotein A1
HDL-PL,"1.635 [1.433,1.838]",6.152e-51,***,Phospholipids in HDL
M-HDL-FC,"1.593 [1.392,1.794]",4.985e-49,***,Free Cholesterol in Medium HDL
XS-VLDL-TG%,"1.589 [1.397,1.782]",1.651e-53,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
TG/PG,"1.585 [1.384,1.785]",1.025e-48,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-FC,"1.564 [1.375,1.754]",1.178e-53,***,Free Cholesterol in Large VLDL
M-LDL-TG,"1.551 [1.365,1.737]",1.067e-54,***,Triglycerides in Medium LDL
VLDL-L,"1.533 [1.346,1.719]",5.316e-53,***,Total-Lipids in VLDL
Total-PL,"1.531 [1.341,1.721]",1.076e-50,***,Total-Phospholipids in Lipoprotein Particles
M-HDL-C,"1.470 [1.271,1.670]",6.198e-42,***,Cholesterol in Medium HDL
S-VLDL-TG,"1.457 [1.270,1.644]",2.676e-47,***,Triglycerides in Small VLDL
S-HDL-PL%,"1.444 [1.256,1.633]",9.559e-46,***,Phospholipids to Total-Lipids in Small HDL percentage
Total-L,"1.431 [1.247,1.615]",5.423e-47,***,Total-Lipids in Lipoprotein Particles
M-HDL-CE,"1.420 [1.221,1.618]",3.808e-39,***,Cholesteryl Esters in Medium HDL
LDL-TG,"1.409 [1.224,1.595]",8.751e-45,***,Triglycerides in LDL
XL-VLDL-C,"1.386 [1.198,1.573]",3.338e-42,***,Cholesterol in Very Large VLDL
M-HDL-PL%,"1.340 [1.141,1.539]",2.451e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-TG%,"1.337 [1.142,1.532]",6.947e-36,***,Triglycerides to Total-Lipids in Large HDL percentage
HDL-L,"1.320 [1.114,1.525]",4.444e-31,***,Total-Lipids in HDL
L-HDL-TG,"1.266 [1.077,1.455]",4.696e-34,***,Triglycerides in Large HDL
