Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"70.826 [64.288,77.364]",1.049e-93,***,Creatinine
XL-HDL-FC%,"65.663 [59.066,72.260]",1.103e-78,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"49.434 [42.801,56.067]",9.565e-43,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"46.487 [39.948,53.026]",1.382e-38,***,Average Diameter for VLDL Particles
XL-HDL-C%,"44.380 [37.995,50.765]",9.825e-37,***,Cholesterol to Total-Lipids in Very Large HDL percentage
L-HDL-TG%,"39.745 [33.146,46.343]",1.032e-26,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"39.179 [32.500,45.859]",3.829e-25,***,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"35.025 [28.528,41.521]",1.115e-20,***,Apolipoprotein B to Apolipoprotein A1 ratio
S-HDL-TG%,"34.653 [28.071,41.234]",1.485e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
Leu,"34.334 [27.966,40.701]",1.095e-20,***,Leucine
M-HDL-PL%,"33.473 [26.619,40.326]",2.604e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
M-VLDL-TG%,"31.983 [25.348,38.618]",8.610e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Total-BCAA,"31.973 [25.478,38.467]",1.247e-16,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-VLDL-TG,"30.757 [24.098,37.416]",3.421e-14,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"30.632 [24.001,37.263]",3.380e-14,***,Total-Lipids in Very Large VLDL
L-VLDL-FC,"30.498 [23.926,37.070]",2.327e-14,***,Free Cholesterol in Large VLDL
Val,"30.388 [23.793,36.983]",4.170e-14,***,Valine
L-VLDL-PL,"30.383 [23.790,36.977]",4.134e-14,***,Phospholipids in Large VLDL
XL-VLDL-P,"30.310 [23.667,36.953]",9.278e-14,***,Concentration of Very Large VLDL Particles
L-VLDL-TG,"30.285 [23.725,36.845]",3.561e-14,***,Triglycerides in Large VLDL
L-VLDL-L,"30.123 [23.572,36.675]",4.981e-14,***,Total-Lipids in Large VLDL
XL-VLDL-PL,"29.624 [22.988,36.259]",5.169e-13,***,Phospholipids in Very Large VLDL
L-VLDL-P,"29.509 [22.925,36.094]",3.845e-13,***,Concentration of Large VLDL Particles
M-HDL-TG%,"29.212 [22.677,35.747]",4.717e-13,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-L,"28.251 [21.579,34.923]",2.523e-11,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"28.178 [21.558,34.798]",1.743e-11,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-CE,"28.178 [21.540,34.817]",2.130e-11,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-TG,"27.930 [21.246,34.614]",6.261e-11,***,Triglycerides in Chylomicrons and Extremely Large VLDL
VLDL-TG,"27.776 [21.173,34.379]",3.963e-11,***,Triglycerides in VLDL
XL-VLDL-C,"27.108 [20.533,33.684]",1.541e-10,***,Cholesterol in Very Large VLDL
XS-VLDL-TG%,"27.106 [20.440,33.773]",3.810e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-C,"27.040 [20.386,33.695]",3.954e-10,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-PL,"26.988 [20.285,33.691]",7.126e-10,***,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"26.220 [19.514,32.926]",4.277e-09,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-C,"26.076 [19.552,32.600]",1.122e-09,***,Cholesterol in Large VLDL
MUFA%,"25.651 [18.793,32.508]",5.381e-08,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-CE,"25.145 [18.607,31.683]",1.129e-08,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-FC,"24.965 [18.282,31.648]",5.774e-08,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"24.838 [18.307,31.370]",2.147e-08,***,Triglycerides in Medium VLDL
L-VLDL-PL%,"24.480 [18.147,30.812]",8.398e-09,***,Phospholipids to Total-Lipids in Large VLDL percentage
XL-VLDL-TG%,"23.549 [17.248,29.851]",5.649e-08,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Ile,"23.187 [16.779,29.595]",3.095e-07,***,Isoleucine
Total-TG,"21.675 [15.058,28.292]",3.157e-05,***,Total-Triglycerides
L-VLDL-CE,"20.687 [14.197,27.176]",9.651e-05,***,Cholesteryl Esters in Large VLDL
VLDL-L,"20.326 [13.765,26.888]",2.934e-04,***,Total-Lipids in VLDL
S-HDL-CE%,"20.052 [13.569,26.536]",3.109e-04,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,"19.417 [12.841,25.992]",0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG,"18.796 [12.218,25.374]",0.005,**,Triglycerides in Small VLDL
S-HDL-TG,"17.919 [11.213,24.625]",0.037,*,Triglycerides in Small HDL
S-VLDL-TG%,"17.591 [11.061,24.121]",0.030,*,Triglycerides to Total-Lipids in Small VLDL percentage
His,"16.687 [10.439,22.936]",0.038,*,Histidine
Total-FA,"-18.005 [-24.584,-11.426]",0.019,*,Total-Fatty Acids
LA,"-18.245 [-24.759,-11.730]",0.009,**,Linoleic Acid
S-HDL-C,"-18.452 [-24.882,-12.021]",0.004,**,Cholesterol in Small HDL
Glu,"-18.546 [-25.248,-11.844]",0.013,*,Glucose
Omega-3%,"-19.290 [-25.848,-12.732]",0.002,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-HDL-CE%,"-19.529 [-26.270,-12.787]",0.003,**,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XS-VLDL-P,"-19.742 [-26.308,-13.176]",8.769e-04,***,Concentration of Very Small VLDL Particles
M-LDL-FC%,"-20.810 [-27.570,-14.049]",3.730e-04,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
XS-VLDL-PL,"-21.616 [-28.187,-15.046]",2.635e-05,***,Phospholipids in Very Small VLDL
Total-L,"-21.828 [-28.408,-15.248]",1.848e-05,***,Total-Lipids in Lipoprotein Particles
L-LDL-FC%,"-21.908 [-28.832,-14.983]",1.300e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,"-22.503 [-28.996,-16.011]",2.549e-06,***,Cholesterol to Total-Lipids in Large VLDL percentage
DHA%,"-22.572 [-29.191,-15.954]",5.414e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,"-22.916 [-29.833,-16.000]",1.944e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-L,"-23.078 [-29.584,-16.571]",8.421e-07,***,Total-Lipids in Small HDL
S-VLDL-FC%,"-23.089 [-29.825,-16.353]",4.290e-06,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
GlycA,"-23.323 [-30.231,-16.415]",8.516e-06,***,Glycoprotein Acetyls
XS-VLDL-FC,"-23.390 [-29.943,-16.836]",6.184e-07,***,Free Cholesterol in Very Small VLDL
Total-FC,"-23.394 [-29.988,-16.801]",8.293e-07,***,Total-Free Cholesterol
S-VLDL-PL%,"-23.452 [-30.121,-16.783]",1.284e-06,***,Phospholipids to Total-Lipids in Small VLDL percentage
XS-VLDL-L,"-24.204 [-30.757,-17.652]",1.054e-07,***,Total-Lipids in Very Small VLDL
L-HDL-CE%,"-24.581 [-31.631,-17.531]",1.936e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Omega-3,"-24.707 [-31.218,-18.196]",2.421e-08,***,Omega-3 Fatty Acids
Citrate,"-25.271 [-31.793,-18.749]",7.307e-09,***,Citrate
XL-VLDL-FC%,"-25.980 [-32.399,-19.561]",5.111e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"-27.064 [-33.634,-20.493]",1.637e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XXL-VLDL-FC%,"-27.290 [-33.621,-20.960]",7.064e-12,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Omega-6,"-27.526 [-34.025,-21.026]",2.481e-11,***,Omega-6 Fatty Acids
