Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"629.863 [588.902,670.824]",3.190e-190,***,Creatinine
XL-HDL-FC%,"569.912 [528.477,611.347]",3.735e-152,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"420.758 [378.943,462.572]",1.730e-80,***,Triglycerides to Phosphoglycerides ratio
XL-HDL-C%,"385.382 [345.122,425.642]",1.430e-72,***,Cholesterol to Total-Lipids in Very Large HDL percentage
VLDL-size,"382.039 [340.778,423.300]",1.034e-67,***,Average Diameter for VLDL Particles
L-HDL-TG%,"321.419 [279.742,363.096]",5.233e-46,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"320.077 [277.886,362.269]",2.071e-44,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Leu,"307.513 [267.317,347.710]",3.220e-45,***,Leucine
M-HDL-PL%,"298.735 [255.450,342.020]",3.603e-36,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"297.552 [255.983,339.121]",3.624e-39,***,Triglycerides to Total-Lipids in Small HDL percentage
Total-BCAA,"290.838 [249.827,331.849]",2.209e-38,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
ApoB/ApoA1,"290.795 [249.753,331.837]",2.625e-38,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-VLDL-TG%,"285.432 [243.524,327.340]",3.897e-35,***,Triglycerides to Total-Lipids in Medium VLDL percentage
Val,"279.804 [238.151,321.458]",4.393e-34,***,Valine
XL-VLDL-TG,"253.749 [211.659,295.839]",9.149e-27,***,Triglycerides in Very Large VLDL
L-VLDL-TG,"248.027 [206.560,289.494]",2.727e-26,***,Triglycerides in Large VLDL
XL-VLDL-L,"246.731 [204.812,288.650]",2.412e-25,***,Total-Lipids in Very Large VLDL
XL-VLDL-P,"246.053 [204.059,288.047]",4.402e-25,***,Concentration of Very Large VLDL Particles
