Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"140.256 [119.277,161.234]",9.943e-34,***,Creatinine
XL-HDL-FC%,"125.969 [104.815,147.123]",5.004e-26,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"98.934 [77.722,120.147]",1.524e-14,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"89.145 [68.234,110.056]",1.566e-11,***,Average Diameter for VLDL Particles
L-HDL-TG%,"83.325 [62.246,104.403]",2.215e-09,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"75.887 [54.547,97.228]",7.434e-07,***,Triglycerides to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"74.731 [53.717,95.745]",7.413e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,"73.965 [52.088,95.842]",8.004e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
XL-HDL-C%,"73.171 [52.748,93.595]",5.121e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"70.132 [49.384,90.879]",8.084e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-TG%,"66.411 [45.554,87.268]",1.010e-04,***,Triglycerides to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE,"62.964 [41.778,84.150]",0.001,**,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,"61.351 [40.058,82.644]",0.004,**,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-L,"60.578 [39.410,81.747]",0.005,**,Total-Lipids in Very Large VLDL
XXL-VLDL-C,"60.356 [39.121,81.591]",0.006,**,Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"60.024 [38.844,81.204]",0.006,**,Phospholipids in Very Large VLDL
XXL-VLDL-TG,"60.011 [38.680,81.343]",0.008,**,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG,"59.909 [38.650,81.167]",0.008,**,Triglycerides in Very Large VLDL
XL-VLDL-P,"59.628 [38.421,80.834]",0.008,**,Concentration of Very Large VLDL Particles
XXL-VLDL-PL,"59.446 [38.056,80.837]",0.012,*,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"59.129 [38.081,80.178]",0.008,**,Phospholipids in Large VLDL
L-VLDL-FC,"58.999 [38.017,79.981]",0.008,**,Free Cholesterol in Large VLDL
XL-VLDL-FC,"57.712 [36.583,78.840]",0.020,*,Free Cholesterol in Very Large VLDL
XXL-VLDL-P,"57.109 [35.711,78.506]",0.039,*,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-VLDL-L,"57.023 [36.107,77.940]",0.021,*,Total-Lipids in Large VLDL
L-VLDL-P,"56.647 [35.627,77.667]",0.029,*,Concentration of Large VLDL Particles
Leu,"54.084 [33.741,74.427]",0.043,*,Leucine
L-HDL-TG,"-55.272 [-75.818,-34.727]",0.031,*,Triglycerides in Large HDL
Omega-6,"-56.722 [-77.465,-35.979]",0.019,*,Omega-6 Fatty Acids
IDL-FC,"-57.423 [-78.411,-36.435]",0.019,*,Free Cholesterol in IDL
S-HDL-C,"-57.521 [-78.026,-37.016]",0.009,**,Cholesterol in Small HDL
XS-VLDL-CE,"-59.131 [-80.044,-38.219]",0.007,**,Cholesteryl Esters in Very Small VLDL
