Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"103.544 [92.335,114.754]",2.204e-67,***,Creatinine
XL-HDL-FC%,"92.307 [80.995,103.619]",6.735e-52,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"74.118 [62.764,85.472]",5.390e-32,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"67.535 [56.340,78.729]",8.303e-27,***,Average Diameter for VLDL Particles
XL-HDL-C%,"61.668 [50.735,72.601]",5.558e-23,***,Cholesterol to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,"55.425 [44.313,66.537]",3.600e-17,***,Apolipoprotein B to Apolipoprotein A1 ratio
M-HDL-PL%,"53.363 [41.642,65.083]",1.108e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
Leu,"51.738 [40.844,62.631]",3.199e-15,***,Leucine
L-HDL-TG%,"51.263 [39.966,62.561]",1.443e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
Total-BCAA,"50.693 [39.585,61.800]",9.113e-14,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"50.336 [39.075,61.596]",4.698e-13,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-HDL-TG%,"49.757 [38.321,61.194]",3.619e-12,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Val,"49.148 [37.869,60.426]",3.218e-12,***,Valine
L-VLDL-TG,"46.862 [35.642,58.082]",6.471e-11,***,Triglycerides in Large VLDL
XL-VLDL-TG,"46.760 [35.370,58.150]",2.039e-10,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"46.130 [34.788,57.472]",3.745e-10,***,Total-Lipids in Very Large VLDL
L-VLDL-L,"45.706 [34.500,56.913]",3.117e-10,***,Total-Lipids in Large VLDL
M-VLDL-TG%,"45.695 [34.343,57.046]",7.199e-10,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL,"45.520 [34.242,56.798]",6.084e-10,***,Phospholipids in Large VLDL
XL-VLDL-P,"45.499 [34.136,56.861]",1.005e-09,***,Concentration of Very Large VLDL Particles
