Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,"0.452 [0.426,0.479]",1.023e-237,***,Cholesteryl Esters in HDL
HDL-C,"0.445 [0.418,0.472]",2.077e-228,***,HDL Cholesterol
L-HDL-CE,"0.413 [0.385,0.440]",4.953e-183,***,Cholesteryl Esters in Large HDL
L-HDL-C,"0.407 [0.380,0.435]",9.714e-178,***,Cholesterol in Large HDL
L-HDL-L,"0.402 [0.375,0.430]",6.143e-174,***,Total-Lipids in Large HDL
M-HDL-CE,"0.398 [0.372,0.423]",2.612e-200,***,Cholesteryl Esters in Medium HDL
M-HDL-C,"0.396 [0.371,0.422]",2.366e-197,***,Cholesterol in Medium HDL
L-HDL-P,"0.392 [0.365,0.419]",1.756e-166,***,Concentration of Large HDL Particles
HDL-L,"0.391 [0.365,0.417]",2.866e-182,***,Total-Lipids in HDL
L-HDL-PL,"0.384 [0.357,0.412]",4.265e-162,***,Phospholipids in Large HDL
HDL-FC,"0.383 [0.356,0.410]",8.387e-169,***,Free Cholesterol in HDL
M-HDL-FC%,"0.378 [0.351,0.404]",1.976e-166,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,"0.375 [0.350,0.401]",4.226e-176,***,Apolipoprotein A1
M-HDL-FC,"0.369 [0.343,0.395]",3.134e-168,***,Free Cholesterol in Medium HDL
M-HDL-P,"0.365 [0.340,0.391]",3.165e-169,***,Concentration of Medium HDL Particles
L-HDL-FC,"0.363 [0.336,0.391]",3.640e-143,***,Free Cholesterol in Large HDL
HDL-PL,"0.358 [0.332,0.384]",1.197e-155,***,Phospholipids in HDL
HDL-P,"0.347 [0.322,0.372]",5.414e-160,***,Concentration of HDL Particles
M-HDL-C%,"0.346 [0.321,0.371]",4.786e-157,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-HDL-L,"0.342 [0.317,0.367]",1.192e-150,***,Total-Lipids in Medium HDL
HDL-size,"0.333 [0.306,0.361]",2.405e-121,***,Average Diameter for HDL Particles
Total-P,"0.328 [0.303,0.352]",3.955e-143,***,Total-Concentration of Lipoprotein Particles
M-HDL-PL,"0.305 [0.280,0.329]",4.134e-121,***,Phospholipids in Medium HDL
XS-VLDL-CE%,"0.300 [0.275,0.325]",1.494e-116,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE,"0.293 [0.265,0.320]",3.045e-94,***,Cholesteryl Esters in Very Large HDL
PUFA/MUFA,"0.291 [0.266,0.316]",2.605e-107,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-HDL-CE%,"0.290 [0.265,0.315]",1.650e-106,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-CE%,"0.287 [0.263,0.312]",1.773e-112,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-LDL-C%,"0.286 [0.261,0.310]",3.412e-110,***,Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-C%,"0.285 [0.260,0.311]",1.968e-100,***,Cholesterol to Total-Lipids in Large HDL percentage
LA%,"0.279 [0.254,0.304]",2.074e-101,***,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-C%,"0.278 [0.253,0.303]",4.586e-101,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,"0.277 [0.252,0.301]",4.720e-100,***,Free Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,"0.276 [0.252,0.300]",3.630e-106,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,"0.273 [0.249,0.297]",2.973e-104,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XL-HDL-C,"0.261 [0.234,0.288]",7.654e-76,***,Cholesterol in Very Large HDL
PC,"0.258 [0.233,0.283]",2.051e-86,***,Phosphatidylcholines
M-LDL-FC%,"0.249 [0.225,0.274]",1.131e-82,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,"0.248 [0.223,0.273]",2.291e-79,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XL-HDL-L,"0.246 [0.219,0.273]",7.528e-67,***,Total-Lipids in Very Large HDL
Omega-6%,"0.244 [0.220,0.269]",7.076e-79,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XL-HDL-P,"0.242 [0.215,0.269]",1.131e-65,***,Concentration of Very Large HDL Particles
XL-HDL-PL,"0.240 [0.213,0.267]",1.087e-63,***,Phospholipids in Very Large HDL
Cholines,"0.237 [0.213,0.262]",1.684e-73,***,Total-Cholines
M-VLDL-CE%,"0.227 [0.202,0.252]",3.487e-66,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"0.223 [0.199,0.248]",5.450e-65,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,"0.221 [0.196,0.246]",8.990e-63,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Citrate,"0.221 [0.197,0.245]",8.310e-68,***,Citrate
S-VLDL-FC%,"0.218 [0.193,0.242]",8.539e-63,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-LDL-C%,"0.216 [0.192,0.239]",5.287e-66,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-C%,"0.215 [0.190,0.240]",1.710e-59,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Phosphoglyc,"0.215 [0.190,0.239]",2.965e-60,***,Phosphoglycerides
M-LDL-C%,"0.213 [0.190,0.237]",2.584e-64,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C,"0.213 [0.190,0.236]",5.800e-66,***,Cholesterol in Small HDL
S-HDL-CE,"0.212 [0.189,0.235]",6.685e-66,***,Cholesteryl Esters in Small HDL
XXL-VLDL-FC%,"0.208 [0.184,0.232]",2.967e-58,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-CE%,"0.208 [0.184,0.231]",7.124e-62,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
