Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL,"0.099 [0.095,0.102]",0.000e+00,***,Phospholipids in Very Large HDL
XL-HDL-L,"0.093 [0.089,0.097]",0.000e+00,***,Total-Lipids in Very Large HDL
XL-HDL-FC,"0.092 [0.088,0.096]",0.000e+00,***,Free Cholesterol in Very Large HDL
HDL-size,"0.089 [0.085,0.094]",0.000e+00,***,Average Diameter for HDL Particles
XL-HDL-C,"0.086 [0.082,0.090]",0.000e+00,***,Cholesterol in Very Large HDL
XL-HDL-P,"0.086 [0.082,0.090]",0.000e+00,***,Concentration of Very Large HDL Particles
XL-HDL-CE,"0.083 [0.079,0.087]",0.000e+00,***,Cholesteryl Esters in Very Large HDL
XL-HDL-PL%,"0.072 [0.069,0.076]",0.000e+00,***,Phospholipids to Total-Lipids in Very Large HDL percentage
L-HDL-FC,"0.070 [0.066,0.074]",1.309e-246,***,Free Cholesterol in Large HDL
L-HDL-C,"0.066 [0.062,0.070]",3.366e-216,***,Cholesterol in Large HDL
L-HDL-P,"0.066 [0.062,0.070]",2.021e-218,***,Concentration of Large HDL Particles
L-HDL-CE,"0.066 [0.062,0.070]",5.222e-214,***,Cholesteryl Esters in Large HDL
Acetate,"0.062 [0.058,0.065]",1.557e-263,***,Acetate
L-HDL-L,"0.061 [0.057,0.065]",1.334e-182,***,Total-Lipids in Large HDL
L-HDL-PL,"0.057 [0.053,0.061]",8.240e-162,***,Phospholipids in Large HDL
Creatinine,"0.056 [0.052,0.060]",3.769e-156,***,Creatinine
S-LDL-PL%,"0.054 [0.050,0.057]",4.305e-195,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,"0.048 [0.044,0.051]",2.748e-145,***,Phospholipids to Total-Lipids in Small HDL percentage
Gly,"0.046 [0.042,0.050]",1.335e-124,***,Glycine
PUFA/MUFA,"0.044 [0.040,0.048]",2.069e-112,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-HDL-FC%,"0.040 [0.036,0.044]",3.387e-97,***,Free Cholesterol to Total-Lipids in Small HDL percentage
Gln,"0.039 [0.036,0.043]",3.076e-103,***,Glutamine
L-HDL-FC%,"0.038 [0.034,0.042]",2.858e-84,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,"0.037 [0.034,0.041]",1.123e-84,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Citrate,"0.035 [0.032,0.039]",2.770e-78,***,Citrate
Acetone,"0.032 [0.029,0.036]",4.325e-69,***,Acetone
L-HDL-TG,"0.031 [0.028,0.035]",1.107e-60,***,Triglycerides in Large HDL
IDL-PL%,"0.030 [0.027,0.034]",4.564e-62,***,Phospholipids to Total-Lipids in IDL percentage
PUFA%,"0.028 [0.024,0.031]",1.260e-43,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Ile,"0.027 [0.024,0.031]",6.252e-47,***,Isoleucine
Omega-6%,"0.026 [0.022,0.029]",6.044e-38,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
L-LDL-FC%,"0.025 [0.022,0.029]",5.155e-36,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,"0.024 [0.020,0.027]",1.055e-30,***,Linoleic Acid to Total-Fatty Acids percentage
L-HDL-C%,"0.021 [0.017,0.025]",8.394e-22,***,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-TG%,"0.020 [0.017,0.024]",1.442e-24,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-VLDL-CE%,"0.020 [0.017,0.024]",1.103e-21,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
XL-VLDL-C%,"0.020 [0.016,0.023]",3.256e-20,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Total-BCAA,"0.019 [0.016,0.023]",1.165e-20,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,"0.019 [0.016,0.023]",9.239e-21,***,Leucine
XS-VLDL-CE%,"0.019 [0.015,0.023]",1.316e-18,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,"0.018 [0.014,0.022]",5.313e-17,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"0.018 [0.014,0.022]",4.636e-17,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Phe,"0.017 [0.013,0.020]",2.059e-15,***,Phenylalanine
XS-VLDL-C%,"0.015 [0.012,0.019]",8.599e-11,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-FC,"0.015 [0.011,0.019]",1.909e-08,***,Free Cholesterol in HDL
Val,"0.015 [0.011,0.019]",2.350e-10,***,Valine
XXL-VLDL-TG%,"0.015 [0.011,0.018]",1.298e-11,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-CE%,"0.014 [0.010,0.018]",4.478e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,"0.013 [0.009,0.017]",4.262e-07,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Albumin,"0.013 [0.009,0.016]",6.173e-07,***,Albumin
M-VLDL-C%,"0.012 [0.008,0.015]",7.427e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
His,"0.012 [0.008,0.015]",7.277e-06,***,Histidine
XL-HDL-TG,"0.012 [0.008,0.015]",1.570e-05,***,Triglycerides in Very Large HDL
XXL-VLDL-FC%,"0.011 [0.008,0.015]",1.827e-04,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG%,"0.011 [0.008,0.015]",3.845e-05,***,Triglycerides to Total-Lipids in Large VLDL percentage
Tyr,"0.011 [0.007,0.015]",2.300e-04,***,Tyrosine
M-VLDL-CE%,"0.011 [0.007,0.014]",0.002,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-TG%,"0.011 [0.007,0.014]",9.090e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-C%,"-0.011 [-0.014,-0.007]",3.907e-04,***,Cholesterol to Total-Lipids in IDL percentage
L-HDL-TG%,"-0.012 [-0.015,-0.008]",2.170e-04,***,Triglycerides to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,"-0.012 [-0.016,-0.009]",6.255e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,"-0.013 [-0.016,-0.009]",5.955e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
XXL-VLDL-C%,"-0.013 [-0.016,-0.009]",7.693e-07,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-FC,"-0.013 [-0.017,-0.009]",1.159e-05,***,Free Cholesterol in Medium HDL
IDL-CE%,"-0.013 [-0.017,-0.010]",2.348e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
XS-VLDL-CE,"-0.015 [-0.018,-0.011]",3.648e-10,***,Cholesteryl Esters in Very Small VLDL
LDL-size,"-0.015 [-0.019,-0.012]",1.193e-11,***,Average Diameter for LDL Particles
M-VLDL-TG%,"-0.016 [-0.019,-0.012]",1.248e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
HDL-TG,"-0.016 [-0.020,-0.013]",4.986e-14,***,Triglycerides in HDL
DHA,"-0.016 [-0.020,-0.013]",4.305e-13,***,Docosahexaenoic Acid
ApoA1,"-0.017 [-0.021,-0.013]",4.084e-13,***,Apolipoprotein A1
M-LDL-C%,"-0.017 [-0.021,-0.014]",1.724e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-P,"-0.018 [-0.021,-0.014]",7.538e-15,***,Concentration of Medium HDL Particles
Ala,"-0.018 [-0.021,-0.014]",2.290e-17,***,Alanine
XS-VLDL-C,"-0.018 [-0.021,-0.014]",2.030e-17,***,Cholesterol in Very Small VLDL
XS-VLDL-TG%,"-0.019 [-0.022,-0.015]",6.945e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,"-0.019 [-0.022,-0.015]",1.369e-18,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-C,"-0.019 [-0.023,-0.015]",8.510e-18,***,Cholesterol in Medium HDL
M-HDL-CE,"-0.020 [-0.024,-0.016]",1.530e-20,***,Cholesteryl Esters in Medium HDL
M-HDL-TG,"-0.021 [-0.025,-0.018]",7.977e-27,***,Triglycerides in Medium HDL
Glu-lactate,"-0.021 [-0.025,-0.018]",1.312e-27,***,Glucose-lactate
3-Hydroxybutyrate,"-0.022 [-0.025,-0.018]",1.502e-28,***,3-Hydroxybutyrate
Omega-3,"-0.023 [-0.026,-0.019]",7.511e-30,***,Omega-3 Fatty Acids
M-HDL-L,"-0.023 [-0.026,-0.019]",1.053e-27,***,Total-Lipids in Medium HDL
