Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG,"2.467 [2.410,2.524]",0.000e+00,***,Triglycerides in Medium LDL
LDL-TG,"2.461 [2.404,2.519]",0.000e+00,***,Triglycerides in LDL
L-LDL-TG,"2.442 [2.385,2.499]",0.000e+00,***,Triglycerides in Large LDL
S-HDL-TG,"2.378 [2.319,2.436]",0.000e+00,***,Triglycerides in Small HDL
XS-VLDL-TG,"2.359 [2.302,2.416]",0.000e+00,***,Triglycerides in Very Small VLDL
IDL-TG,"2.347 [2.290,2.405]",0.000e+00,***,Triglycerides in IDL
S-LDL-TG,"2.315 [2.257,2.373]",0.000e+00,***,Triglycerides in Small LDL
XL-HDL-TG%,"2.280 [2.219,2.341]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
Total-TG,"2.161 [2.102,2.219]",0.000e+00,***,Total-Triglycerides
XL-VLDL-TG,"2.140 [2.081,2.200]",0.000e+00,***,Triglycerides in Very Large VLDL
L-HDL-TG%,"2.132 [2.072,2.192]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-VLDL-P,"2.124 [2.065,2.183]",0.000e+00,***,Concentration of Very Large VLDL Particles
S-HDL-TG%,"2.108 [2.048,2.168]",0.000e+00,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-L,"2.083 [2.024,2.143]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-VLDL-TG,"2.072 [2.014,2.129]",0.000e+00,***,Triglycerides in Small VLDL
SFA,"2.060 [2.003,2.118]",0.000e+00,***,Saturated Fatty Acids
TG/PG,"2.053 [1.991,2.115]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
XXL-VLDL-P,"2.050 [1.991,2.108]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XL-VLDL-PL,"2.048 [1.989,2.107]",0.000e+00,***,Phospholipids in Very Large VLDL
VLDL-TG,"2.042 [1.983,2.101]",0.000e+00,***,Triglycerides in VLDL
XXL-VLDL-PL,"2.008 [1.949,2.068]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
L-VLDL-PL,"2.006 [1.947,2.064]",0.000e+00,***,Phospholipids in Large VLDL
HDL-TG,"1.991 [1.934,2.049]",0.000e+00,***,Triglycerides in HDL
L-VLDL-P,"1.989 [1.930,2.047]",0.000e+00,***,Concentration of Large VLDL Particles
XXL-VLDL-L,"1.984 [1.924,2.043]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"1.983 [1.924,2.042]",0.000e+00,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-FC,"1.981 [1.923,2.040]",0.000e+00,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"1.970 [1.911,2.029]",0.000e+00,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"1.964 [1.905,2.023]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-VLDL-FC,"1.955 [1.896,2.013]",0.000e+00,***,Free Cholesterol in Large VLDL
MUFA,"1.935 [1.877,1.993]",0.000e+00,***,Monounsaturated Fatty Acids
XXL-VLDL-C,"1.932 [1.873,1.991]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-TG,"1.894 [1.836,1.951]",0.000e+00,***,Triglycerides in Medium HDL
VLDL-L,"1.892 [1.835,1.950]",0.000e+00,***,Total-Lipids in VLDL
L-VLDL-L,"1.882 [1.823,1.940]",0.000e+00,***,Total-Lipids in Large VLDL
XXL-VLDL-CE,"1.880 [1.821,1.939]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
L-HDL-PL%,"1.855 [1.794,1.916]",0.000e+00,***,Phospholipids to Total-Lipids in Large HDL percentage
L-VLDL-TG,"1.849 [1.790,1.908]",0.000e+00,***,Triglycerides in Large VLDL
