Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.153 [0.111,0.194]",1.811e-07,***,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,"0.121 [0.072,0.169]",0.249,,Creatinine
S-HDL-PL,"0.112 [0.071,0.153]",0.025,*,Phospholipids in Small HDL
S-HDL-L,"0.106 [0.065,0.147]",0.081,,Total-Lipids in Small HDL
S-HDL-P,"0.095 [0.054,0.135]",0.976,,Concentration of Small HDL Particles
PUFA%,"-0.109 [-0.155,-0.064]",0.468,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,"-0.110 [-0.152,-0.068]",0.073,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Omega-6%,"-0.133 [-0.178,-0.089]",0.001,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Gly,"-0.146 [-0.189,-0.103]",6.828e-06,***,Glycine
LA%,"-0.198 [-0.242,-0.153]",8.978e-13,***,Linoleic Acid to Total-Fatty Acids percentage
