Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,"0.587 [0.573,0.600]",0.000e+00,***,Glycoprotein Acetyls
XL-HDL-FC%,"0.521 [0.506,0.536]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-TG%,"0.477 [0.463,0.491]",0.000e+00,***,Triglycerides to Total-Lipids in Very Large HDL percentage
L-VLDL-FC,"0.465 [0.452,0.479]",0.000e+00,***,Free Cholesterol in Large VLDL
VLDL-size,"0.459 [0.445,0.473]",0.000e+00,***,Average Diameter for VLDL Particles
XL-VLDL-CE,"0.457 [0.444,0.471]",0.000e+00,***,Cholesteryl Esters in Very Large VLDL
L-VLDL-C,"0.450 [0.437,0.464]",0.000e+00,***,Cholesterol in Large VLDL
L-VLDL-L,"0.449 [0.436,0.463]",0.000e+00,***,Total-Lipids in Large VLDL
L-VLDL-PL,"0.448 [0.434,0.461]",0.000e+00,***,Phospholipids in Large VLDL
XL-VLDL-C,"0.447 [0.433,0.460]",0.000e+00,***,Cholesterol in Very Large VLDL
M-LDL-CE,"0.446 [0.433,0.459]",0.000e+00,***,Cholesteryl Esters in Medium LDL
M-LDL-L,"0.436 [0.424,0.449]",0.000e+00,***,Total-Lipids in Medium LDL
M-VLDL-TG,"0.436 [0.423,0.450]",0.000e+00,***,Triglycerides in Medium VLDL
L-VLDL-P,"0.435 [0.422,0.449]",0.000e+00,***,Concentration of Large VLDL Particles
M-LDL-PL,"0.434 [0.421,0.447]",0.000e+00,***,Phospholipids in Medium LDL
VLDL-L,"0.432 [0.419,0.445]",0.000e+00,***,Total-Lipids in VLDL
XL-HDL-C%,"0.432 [0.418,0.446]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-VLDL-L,"0.430 [0.417,0.444]",0.000e+00,***,Total-Lipids in Very Large VLDL
S-HDL-P,"0.429 [0.416,0.442]",0.000e+00,***,Concentration of Small HDL Particles
M-LDL-C,"0.428 [0.415,0.441]",0.000e+00,***,Cholesterol in Medium LDL
XL-VLDL-P,"0.425 [0.411,0.439]",0.000e+00,***,Concentration of Very Large VLDL Particles
M-VLDL-L,"0.425 [0.412,0.438]",0.000e+00,***,Total-Lipids in Medium VLDL
L-VLDL-CE,"0.421 [0.408,0.434]",0.000e+00,***,Cholesteryl Esters in Large VLDL
XL-VLDL-PL,"0.419 [0.405,0.432]",0.000e+00,***,Phospholipids in Very Large VLDL
S-LDL-CE,"0.419 [0.406,0.431]",0.000e+00,***,Cholesteryl Esters in Small LDL
VLDL-PL,"0.418 [0.405,0.431]",0.000e+00,***,Phospholipids in VLDL
S-VLDL-L,"0.418 [0.405,0.431]",0.000e+00,***,Total-Lipids in Small VLDL
L-VLDL-TG,"0.418 [0.404,0.431]",0.000e+00,***,Triglycerides in Large VLDL
XL-VLDL-FC,"0.416 [0.403,0.430]",0.000e+00,***,Free Cholesterol in Very Large VLDL
VLDL-TG,"0.416 [0.403,0.430]",0.000e+00,***,Triglycerides in VLDL
VLDL-FC,"0.415 [0.401,0.428]",0.000e+00,***,Free Cholesterol in VLDL
S-VLDL-P,"0.409 [0.395,0.422]",0.000e+00,***,Concentration of Small VLDL Particles
M-VLDL-P,"0.407 [0.394,0.420]",0.000e+00,***,Concentration of Medium VLDL Particles
MUFA,"0.406 [0.392,0.419]",0.000e+00,***,Monounsaturated Fatty Acids
TG/PG,"0.404 [0.390,0.418]",0.000e+00,***,Triglycerides to Phosphoglycerides ratio
S-VLDL-PL,"0.404 [0.391,0.417]",0.000e+00,***,Phospholipids in Small VLDL
XL-VLDL-TG,"0.403 [0.390,0.417]",0.000e+00,***,Triglycerides in Very Large VLDL
S-HDL-TG,"0.402 [0.388,0.415]",0.000e+00,***,Triglycerides in Small HDL
Total-TG,"0.402 [0.388,0.415]",0.000e+00,***,Total-Triglycerides
S-HDL-CE,"0.399 [0.386,0.412]",0.000e+00,***,Cholesteryl Esters in Small HDL
S-LDL-C,"0.399 [0.386,0.411]",0.000e+00,***,Cholesterol in Small LDL
S-LDL-L,"0.395 [0.383,0.408]",0.000e+00,***,Total-Lipids in Small LDL
S-HDL-C,"0.393 [0.380,0.406]",0.000e+00,***,Cholesterol in Small HDL
M-VLDL-PL,"0.392 [0.379,0.405]",0.000e+00,***,Phospholipids in Medium VLDL
S-VLDL-CE,"0.391 [0.378,0.404]",0.000e+00,***,Cholesteryl Esters in Small VLDL
S-HDL-L,"0.391 [0.378,0.404]",0.000e+00,***,Total-Lipids in Small HDL
M-LDL-P,"0.389 [0.376,0.402]",0.000e+00,***,Concentration of Medium LDL Particles
S-VLDL-C,"0.387 [0.374,0.400]",0.000e+00,***,Cholesterol in Small VLDL
VLDL-P,"0.387 [0.374,0.400]",0.000e+00,***,Concentration of VLDL Particles
MUFA%,"0.381 [0.367,0.395]",0.000e+00,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-C,"0.381 [0.368,0.394]",0.000e+00,***,VLDL Cholesterol
XXL-VLDL-CE,"0.380 [0.367,0.394]",0.000e+00,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.374 [0.361,0.387]",0.000e+00,***,Triglycerides in Medium LDL
S-VLDL-FC,"0.374 [0.361,0.387]",0.000e+00,***,Free Cholesterol in Small VLDL
LDL-CE,"0.371 [0.358,0.384]",0.000e+00,***,Cholesteryl Esters in LDL
LDL-PL,"0.371 [0.358,0.384]",0.000e+00,***,Phospholipids in LDL
M-VLDL-FC,"0.368 [0.355,0.381]",0.000e+00,***,Free Cholesterol in Medium VLDL
S-VLDL-TG,"0.367 [0.353,0.380]",0.000e+00,***,Triglycerides in Small VLDL
Total-FA,"0.366 [0.353,0.379]",0.000e+00,***,Total-Fatty Acids
LDL-L,"0.365 [0.352,0.378]",0.000e+00,***,Total-Lipids in LDL
XXL-VLDL-C,"0.364 [0.350,0.377]",0.000e+00,***,Cholesterol in Chylomicrons and Extremely Large VLDL
S-LDL-P,"0.360 [0.347,0.373]",0.000e+00,***,Concentration of Small LDL Particles
SFA,"0.360 [0.346,0.373]",0.000e+00,***,Saturated Fatty Acids
M-LDL-FC,"0.356 [0.343,0.369]",0.000e+00,***,Free Cholesterol in Medium LDL
LDL-TG,"0.356 [0.342,0.369]",0.000e+00,***,Triglycerides in LDL
LDL-P,"0.354 [0.341,0.367]",0.000e+00,***,Concentration of LDL Particles
S-LDL-CE%,"0.352 [0.339,0.365]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
LDL-C,"0.351 [0.338,0.364]",0.000e+00,***,LDL Cholesterol
S-LDL-TG,"0.350 [0.337,0.364]",0.000e+00,***,Triglycerides in Small LDL
ApoB/ApoA1,"0.349 [0.336,0.362]",0.000e+00,***,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-CE,"0.349 [0.336,0.362]",0.000e+00,***,Cholesteryl Esters in VLDL
L-VLDL-PL%,"0.348 [0.334,0.361]",0.000e+00,***,Phospholipids to Total-Lipids in Large VLDL percentage
ApoB,"0.347 [0.334,0.360]",0.000e+00,***,Apolipoprotein B
S-LDL-PL,"0.344 [0.331,0.357]",0.000e+00,***,Phospholipids in Small LDL
L-LDL-TG,"0.340 [0.327,0.353]",0.000e+00,***,Triglycerides in Large LDL
S-HDL-PL,"0.338 [0.325,0.352]",0.000e+00,***,Phospholipids in Small HDL
L-LDL-PL,"0.337 [0.323,0.350]",0.000e+00,***,Phospholipids in Large LDL
Non-HDL-C,"0.336 [0.323,0.349]",0.000e+00,***,Total-Cholesterol Minus HDL-C
XXL-VLDL-L,"0.334 [0.320,0.347]",0.000e+00,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-FC,"0.333 [0.319,0.346]",0.000e+00,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
L-HDL-TG%,"0.333 [0.319,0.347]",0.000e+00,***,Triglycerides to Total-Lipids in Large HDL percentage
XXL-VLDL-PL,"0.330 [0.316,0.343]",0.000e+00,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Clinical LDL-C,"0.329 [0.316,0.342]",0.000e+00,***,Clinical LDL Cholesterol
M-LDL-CE%,"0.328 [0.314,0.341]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
S-HDL-FC,"0.327 [0.314,0.340]",0.000e+00,***,Free Cholesterol in Small HDL
L-LDL-CE,"0.326 [0.313,0.339]",0.000e+00,***,Cholesteryl Esters in Large LDL
XXL-VLDL-P,"0.326 [0.312,0.340]",0.000e+00,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
L-LDL-L,"0.326 [0.312,0.339]",0.000e+00,***,Total-Lipids in Large LDL
L-LDL-P,"0.324 [0.311,0.337]",0.000e+00,***,Concentration of Large LDL Particles
Total-L,"0.319 [0.305,0.332]",0.000e+00,***,Total-Lipids in Lipoprotein Particles
S-LDL-FC,"0.311 [0.298,0.324]",0.000e+00,***,Free Cholesterol in Small LDL
