Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-C%,"0.619 [0.600,0.637]",0.000e+00,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,"0.603 [0.585,0.621]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-CE%,"0.559 [0.540,0.578]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,"0.505 [0.486,0.525]",0.000e+00,***,Cholesterol to Total-Lipids in Medium HDL percentage
PUFA/MUFA,"0.488 [0.468,0.508]",0.000e+00,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-HDL-C%,"0.482 [0.463,0.501]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-CE%,"0.480 [0.462,0.499]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
IDL-FC%,"0.478 [0.460,0.497]",0.000e+00,***,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-CE%,"0.451 [0.432,0.471]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
PUFA%,"0.449 [0.430,0.469]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,"0.437 [0.418,0.457]",0.000e+00,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Albumin,"0.419 [0.400,0.438]",0.000e+00,***,Albumin
S-LDL-FC%,"0.417 [0.398,0.435]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,"0.403 [0.384,0.422]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,"0.372 [0.353,0.391]",2.669e-304,***,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-FC%,"0.367 [0.349,0.385]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,"0.356 [0.336,0.376]",3.291e-262,***,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-C%,"0.351 [0.331,0.370]",3.498e-275,***,Cholesterol to Total-Lipids in Large LDL percentage
XL-VLDL-CE%,"0.333 [0.314,0.353]",6.181e-244,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
3-Hydroxybutyrate,"0.324 [0.306,0.343]",1.392e-252,***,3-Hydroxybutyrate
XL-VLDL-C%,"0.313 [0.294,0.333]",4.055e-214,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-C%,"0.307 [0.288,0.325]",1.230e-225,***,Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,"0.296 [0.277,0.316]",4.272e-195,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XXL-VLDL-C%,"0.292 [0.273,0.310]",2.320e-198,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XXL-VLDL-FC%,"0.281 [0.262,0.300]",1.017e-178,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-FC%,"0.281 [0.262,0.300]",3.363e-176,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"0.276 [0.257,0.295]",3.802e-171,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-C%,"0.274 [0.256,0.293]",3.135e-179,***,Cholesterol to Total-Lipids in Small LDL percentage
Unsaturation,"0.269 [0.250,0.289]",5.864e-156,***,Degree of Unsaturation
Citrate,"0.260 [0.242,0.279]",8.426e-157,***,Citrate
LA%,"0.248 [0.229,0.268]",1.739e-131,***,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-CE%,"0.244 [0.225,0.262]",1.898e-139,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-C%,"0.233 [0.214,0.251]",2.851e-124,***,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-C%,"0.230 [0.211,0.249]",7.336e-123,***,Cholesterol to Total-Lipids in Small VLDL percentage
Acetone,"0.220 [0.202,0.239]",2.561e-115,***,Acetone
M-VLDL-CE%,"0.214 [0.194,0.233]",1.895e-97,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,"0.210 [0.191,0.230]",4.651e-94,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-FC%,"0.187 [0.168,0.206]",1.519e-75,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-HDL-FC%,"0.181 [0.159,0.202]",1.035e-55,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-VLDL-CE%,"0.177 [0.158,0.195]",3.916e-73,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,"0.175 [0.156,0.195]",2.087e-64,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,"0.169 [0.150,0.189]",1.853e-61,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"0.162 [0.143,0.182]",1.088e-54,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,"0.139 [0.120,0.158]",6.932e-42,***,Cholesterol to Total-Lipids in Large VLDL percentage
XS-VLDL-CE%,"0.134 [0.114,0.153]",2.719e-35,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Lactate,"0.124 [0.106,0.143]",7.103e-34,***,Lactate
S-LDL-FC,"0.116 [0.098,0.135]",1.181e-30,***,Free Cholesterol in Small LDL
Gly,"0.111 [0.092,0.131]",2.338e-23,***,Glycine
Acetate,"0.111 [0.092,0.129]",5.827e-27,***,Acetate
L-LDL-PL%,"0.085 [0.067,0.104]",2.213e-14,***,Phospholipids to Total-Lipids in Large LDL percentage
Omega-6/Omega-3,"0.084 [0.065,0.103]",6.020e-13,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC,"0.081 [0.063,0.100]",4.791e-13,***,Free Cholesterol in Medium LDL
L-LDL-CE%,"0.073 [0.055,0.092]",9.114e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-PL%,"0.065 [0.047,0.083]",1.226e-06,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-CE,"0.065 [0.047,0.083]",8.151e-07,***,Cholesteryl Esters in Small HDL
M-VLDL-PL%,"0.060 [0.041,0.079]",1.234e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
LDL-FC,"0.058 [0.040,0.077]",1.228e-04,***,Free Cholesterol in LDL
L-VLDL-FC%,"0.054 [0.036,0.073]",0.002,**,Free Cholesterol to Total-Lipids in Large VLDL percentage
IDL-CE%,"0.052 [0.033,0.071]",0.013,*,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-CE,"-0.048 [-0.067,-0.030]",0.050,*,Cholesteryl Esters in Medium LDL
S-LDL-L,"-0.050 [-0.069,-0.032]",0.013,*,Total-Lipids in Small LDL
L-LDL-L,"-0.051 [-0.069,-0.032]",0.015,*,Total-Lipids in Large LDL
IDL-FC,"-0.052 [-0.071,-0.033]",0.013,*,Free Cholesterol in IDL
