Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
PC,"-41.868 [-49.597,-34.140]",6.439e-21,***,Phosphatidylcholines
XL-HDL-CE,"-42.182 [-49.920,-34.444]",3.180e-21,***,Cholesteryl Esters in Very Large HDL
Total-P,"-42.405 [-50.076,-34.735]",6.218e-22,***,Total-Concentration of Lipoprotein Particles
XL-HDL-L,"-42.501 [-50.164,-34.838]",4.240e-22,***,Total-Lipids in Very Large HDL
XL-HDL-PL,"-43.235 [-50.847,-35.624]",2.345e-23,***,Phospholipids in Very Large HDL
HDL-P,"-44.539 [-52.199,-36.878]",1.214e-24,***,Concentration of HDL Particles
M-HDL-FC%,"-47.974 [-55.807,-40.141]",9.725e-28,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-size,"-49.124 [-56.784,-41.465]",9.253e-31,***,Average Diameter for HDL Particles
L-HDL-CE,"-49.900 [-57.674,-42.125]",8.204e-31,***,Cholesteryl Esters in Large HDL
L-HDL-P,"-50.661 [-58.363,-42.959]",1.554e-32,***,Concentration of Large HDL Particles
L-HDL-C,"-50.796 [-58.554,-43.037]",3.348e-32,***,Cholesterol in Large HDL
M-HDL-PL,"-51.385 [-59.014,-43.755]",2.822e-34,***,Phospholipids in Medium HDL
L-HDL-FC,"-51.397 [-59.052,-43.741]",4.871e-34,***,Free Cholesterol in Large HDL
M-HDL-CE,"-51.512 [-59.191,-43.833]",5.564e-34,***,Cholesteryl Esters in Medium HDL
ApoA1,"-51.824 [-59.492,-44.156]",1.516e-34,***,Apolipoprotein A1
M-HDL-P,"-51.873 [-59.517,-44.229]",7.459e-35,***,Concentration of Medium HDL Particles
M-HDL-L,"-51.877 [-59.524,-44.231]",7.766e-35,***,Total-Lipids in Medium HDL
M-HDL-C,"-52.154 [-59.828,-44.480]",5.765e-35,***,Cholesterol in Medium HDL
HDL-CE,"-53.083 [-60.839,-45.326]",1.660e-35,***,Cholesteryl Esters in HDL
M-HDL-FC,"-53.145 [-60.781,-45.510]",7.525e-37,***,Free Cholesterol in Medium HDL
L-HDL-L,"-53.846 [-61.548,-46.143]",3.351e-37,***,Total-Lipids in Large HDL
HDL-C,"-53.997 [-61.740,-46.255]",5.193e-37,***,HDL Cholesterol
HDL-FC,"-54.259 [-61.912,-46.606]",2.332e-38,***,Free Cholesterol in HDL
L-HDL-PL,"-54.632 [-62.267,-46.998]",3.836e-39,***,Phospholipids in Large HDL
HDL-L,"-55.156 [-62.821,-47.491]",1.284e-39,***,Total-Lipids in HDL
HDL-PL,"-55.472 [-63.090,-47.853]",1.205e-40,***,Phospholipids in HDL
