Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
SFA%,"0.088 [0.071,0.104]",1.078e-20,***,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA%,"0.077 [0.060,0.094]",5.023e-14,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-TG,"0.068 [0.052,0.084]",1.264e-11,***,Triglycerides in Medium HDL
HDL-TG,"0.068 [0.052,0.084]",2.493e-11,***,Triglycerides in HDL
SFA,"0.065 [0.049,0.081]",2.238e-10,***,Saturated Fatty Acids
MUFA,"0.065 [0.049,0.081]",4.775e-10,***,Monounsaturated Fatty Acids
Total-TG,"0.064 [0.048,0.080]",2.631e-09,***,Total-Triglycerides
Tyr,"0.064 [0.047,0.080]",2.695e-08,***,Tyrosine
XXL-VLDL-TG,"0.064 [0.047,0.080]",8.301e-09,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XL-VLDL-TG%,"0.063 [0.047,0.079]",4.312e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG,"0.063 [0.047,0.078]",2.290e-09,***,Triglycerides in Very Large HDL
VLDL-TG,"0.061 [0.045,0.078]",3.136e-08,***,Triglycerides in VLDL
XL-VLDL-TG,"0.061 [0.045,0.077]",6.494e-08,***,Triglycerides in Very Large VLDL
L-HDL-TG,"0.060 [0.045,0.076]",1.592e-08,***,Triglycerides in Large HDL
XXL-VLDL-L,"0.060 [0.044,0.077]",1.428e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.058 [0.042,0.075]",6.285e-07,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
Phe,"0.058 [0.042,0.075]",7.568e-07,***,Phenylalanine
S-HDL-TG,"0.058 [0.041,0.074]",1.089e-06,***,Triglycerides in Small HDL
XL-VLDL-L,"0.057 [0.041,0.073]",1.907e-06,***,Total-Lipids in Very Large VLDL
S-LDL-TG%,"0.056 [0.040,0.073]",2.172e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
S-LDL-TG,"0.056 [0.040,0.073]",2.352e-06,***,Triglycerides in Small LDL
Val,"0.056 [0.039,0.073]",8.168e-06,***,Valine
XXL-VLDL-PL,"0.055 [0.039,0.071]",1.020e-05,***,Phospholipids in Chylomicrons and Extremely Large VLDL
M-HDL-TG%,"0.055 [0.039,0.071]",9.194e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
VLDL-L,"0.054 [0.038,0.070]",6.551e-06,***,Total-Lipids in VLDL
XXL-VLDL-TG%,"0.054 [0.039,0.070]",1.345e-06,***,Triglycerides to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-VLDL-TG,"0.054 [0.038,0.070]",1.071e-05,***,Triglycerides in Large VLDL
XL-VLDL-P,"0.054 [0.038,0.071]",1.656e-05,***,Concentration of Very Large VLDL Particles
XS-VLDL-TG,"0.054 [0.038,0.070]",1.595e-05,***,Triglycerides in Very Small VLDL
XXL-VLDL-FC,"0.054 [0.037,0.070]",2.491e-05,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
XL-VLDL-PL,"0.053 [0.037,0.069]",3.491e-05,***,Phospholipids in Very Large VLDL
L-VLDL-L,"0.052 [0.036,0.068]",6.487e-05,***,Total-Lipids in Large VLDL
IDL-TG,"0.051 [0.035,0.067]",8.805e-05,***,Triglycerides in IDL
S-HDL-PL%,"0.051 [0.035,0.067]",5.960e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-TG,"0.051 [0.035,0.067]",1.147e-04,***,Triglycerides in Small VLDL
TG/PG,"0.051 [0.034,0.067]",3.129e-04,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL,"0.051 [0.034,0.067]",2.008e-04,***,Phospholipids in Large VLDL
XL-VLDL-FC,"0.050 [0.034,0.067]",2.345e-04,***,Free Cholesterol in Very Large VLDL
Ile,"0.050 [0.034,0.067]",6.235e-04,***,Isoleucine
M-VLDL-TG,"0.050 [0.034,0.066]",2.268e-04,***,Triglycerides in Medium VLDL
Total-BCAA,"0.050 [0.033,0.066]",9.577e-04,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-HDL-TG%,"0.050 [0.033,0.066]",5.862e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-P,"0.049 [0.033,0.065]",5.811e-04,***,Concentration of Large VLDL Particles
LDL-TG,"0.049 [0.033,0.065]",5.696e-04,***,Triglycerides in LDL
Total-FA,"0.049 [0.033,0.065]",2.258e-04,***,Total-Fatty Acids
XXL-VLDL-C,"0.048 [0.032,0.065]",0.001,**,Cholesterol in Chylomicrons and Extremely Large VLDL
M-HDL-PL%,"0.048 [0.031,0.065]",0.006,**,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-TG,"0.047 [0.031,0.064]",0.002,**,Triglycerides in Medium LDL
VLDL-size,"0.047 [0.031,0.063]",0.003,**,Average Diameter for VLDL Particles
L-LDL-TG,"0.047 [0.031,0.063]",0.003,**,Triglycerides in Large LDL
VLDL-PL,"0.047 [0.031,0.063]",0.002,**,Phospholipids in VLDL
XL-HDL-TG%,"0.046 [0.029,0.062]",0.010,**,Triglycerides to Total-Lipids in Very Large HDL percentage
PC,"0.045 [0.030,0.061]",0.002,**,Phosphatidylcholines
L-VLDL-FC,"0.045 [0.029,0.061]",0.010,*,Free Cholesterol in Large VLDL
M-LDL-CE%,"0.045 [0.029,0.060]",0.007,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-HDL-TG%,"0.044 [0.028,0.060]",0.032,*,Triglycerides to Total-Lipids in Large HDL percentage
Total-L,"0.043 [0.028,0.059]",0.011,*,Total-Lipids in Lipoprotein Particles
XXL-VLDL-CE,"0.043 [0.027,0.059]",0.049,*,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
Total-PL,"0.043 [0.027,0.058]",0.017,*,Total-Phospholipids in Lipoprotein Particles
Phosphoglyc,"0.042 [0.026,0.057]",0.031,*,Phosphoglycerides
XL-HDL-C%,"-0.043 [-0.058,-0.027]",0.039,*,Cholesterol to Total-Lipids in Very Large HDL percentage
M-VLDL-C%,"-0.043 [-0.060,-0.027]",0.029,*,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,"-0.045 [-0.061,-0.029]",0.011,*,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XL-HDL-CE%,"-0.046 [-0.062,-0.030]",0.004,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-CE%,"-0.047 [-0.064,-0.030]",0.018,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,"-0.047 [-0.063,-0.031]",0.002,**,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XS-VLDL-FC%,"-0.048 [-0.064,-0.033]",4.332e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-VLDL-C%,"-0.050 [-0.065,-0.034]",2.088e-04,***,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,"-0.050 [-0.066,-0.034]",2.738e-04,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-HDL-C%,"-0.053 [-0.070,-0.037]",8.352e-05,***,Cholesterol to Total-Lipids in Medium HDL percentage
XXL-VLDL-CE%,"-0.054 [-0.070,-0.038]",5.255e-06,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-FC%,"-0.056 [-0.071,-0.040]",1.069e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,"-0.057 [-0.073,-0.040]",2.878e-06,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-FC%,"-0.057 [-0.073,-0.041]",8.974e-07,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,"-0.060 [-0.077,-0.044]",1.085e-07,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,"-0.062 [-0.079,-0.045]",1.493e-07,***,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,"-0.062 [-0.079,-0.046]",7.259e-09,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
M-HDL-CE%,"-0.063 [-0.080,-0.047]",1.924e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
XXL-VLDL-C%,"-0.063 [-0.079,-0.048]",9.155e-10,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-C%,"-0.068 [-0.084,-0.052]",2.831e-11,***,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,"-0.068 [-0.084,-0.052]",1.667e-11,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XL-VLDL-C%,"-0.072 [-0.088,-0.055]",1.293e-12,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"-0.075 [-0.091,-0.059]",3.974e-14,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6%,"-0.089 [-0.106,-0.073]",3.990e-20,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,"-0.094 [-0.111,-0.078]",2.362e-22,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,"-0.096 [-0.113,-0.080]",2.150e-25,***,Degree of Unsaturation
PUFA%,"-0.104 [-0.121,-0.087]",7.599e-28,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
