Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-CE%,"0.452 [0.439,0.464]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-FC%,"0.450 [0.438,0.463]",0.000e+00,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-C%,"0.449 [0.437,0.462]",0.000e+00,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,"0.445 [0.433,0.458]",0.000e+00,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,"0.437 [0.425,0.450]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-CE%,"0.435 [0.422,0.447]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
Omega-6%,"0.434 [0.422,0.447]",0.000e+00,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE%,"0.432 [0.419,0.444]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-HDL-CE%,"0.430 [0.417,0.442]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-C%,"0.424 [0.412,0.436]",0.000e+00,***,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-FC%,"0.423 [0.411,0.434]",0.000e+00,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-VLDL-C%,"0.422 [0.410,0.435]",0.000e+00,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-FC%,"0.417 [0.405,0.430]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,"0.416 [0.403,0.428]",0.000e+00,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-VLDL-PL%,"0.415 [0.403,0.427]",0.000e+00,***,Phospholipids to Total-Lipids in Small VLDL percentage
LA%,"0.414 [0.401,0.427]",0.000e+00,***,Linoleic Acid to Total-Fatty Acids percentage
L-VLDL-CE%,"0.410 [0.398,0.423]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-HDL-C%,"0.409 [0.396,0.422]",0.000e+00,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-FC%,"0.394 [0.382,0.406]",0.000e+00,***,Free Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-CE%,"0.384 [0.372,0.396]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-HDL-C%,"0.381 [0.368,0.393]",0.000e+00,***,Cholesterol to Total-Lipids in Small HDL percentage
PUFA/MUFA,"0.378 [0.365,0.391]",0.000e+00,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.374 [0.361,0.387]",0.000e+00,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC%,"0.369 [0.357,0.381]",0.000e+00,***,Free Cholesterol to Total-Lipids in IDL percentage
S-HDL-CE%,"0.365 [0.353,0.377]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-HDL-CE%,"0.364 [0.351,0.376]",0.000e+00,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
