Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,"0.489 [0.447,0.531]",1.339e-110,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
MUFA,"0.463 [0.424,0.503]",4.281e-112,***,Monounsaturated Fatty Acids
S-HDL-TG,"0.446 [0.406,0.487]",2.678e-98,***,Triglycerides in Small HDL
SFA,"0.439 [0.400,0.478]",2.329e-101,***,Saturated Fatty Acids
L-HDL-PL%,"0.428 [0.385,0.470]",3.641e-81,***,Phospholipids to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"0.426 [0.384,0.467]",7.174e-84,***,Triglycerides to Total-Lipids in Very Large HDL percentage
XL-VLDL-TG,"0.423 [0.382,0.464]",8.070e-86,***,Triglycerides in Very Large VLDL
Total-TG,"0.416 [0.376,0.456]",1.097e-86,***,Total-Triglycerides
XL-VLDL-L,"0.414 [0.374,0.455]",2.469e-83,***,Total-Lipids in Very Large VLDL
XXL-VLDL-CE,"0.411 [0.370,0.451]",1.607e-83,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-P,"0.409 [0.368,0.449]",2.964e-81,***,Concentration of Very Large VLDL Particles
XXL-VLDL-C,"0.408 [0.367,0.448]",1.293e-81,***,Cholesterol in Chylomicrons and Extremely Large VLDL
VLDL-TG,"0.407 [0.367,0.447]",1.382e-81,***,Triglycerides in VLDL
XXL-VLDL-L,"0.406 [0.365,0.447]",8.852e-79,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"0.403 [0.362,0.443]",3.747e-78,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-PL,"0.402 [0.361,0.443]",7.690e-78,***,Phospholipids in Chylomicrons and Extremely Large VLDL
S-HDL-PL,"0.399 [0.360,0.437]",4.323e-85,***,Phospholipids in Small HDL
VLDL-size,"0.396 [0.354,0.437]",1.387e-71,***,Average Diameter for VLDL Particles
XL-VLDL-PL,"0.395 [0.354,0.435]",3.475e-76,***,Phospholipids in Very Large VLDL
LDL-TG,"0.394 [0.355,0.434]",9.943e-80,***,Triglycerides in LDL
XXL-VLDL-TG,"0.394 [0.353,0.435]",1.210e-73,***,Triglycerides in Chylomicrons and Extremely Large VLDL
M-LDL-TG,"0.394 [0.354,0.433]",4.719e-79,***,Triglycerides in Medium LDL
XXL-VLDL-FC,"0.393 [0.353,0.434]",1.734e-75,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
Total-FA,"0.391 [0.352,0.429]",5.274e-81,***,Total-Fatty Acids
L-VLDL-PL,"0.390 [0.350,0.431]",3.434e-75,***,Phospholipids in Large VLDL
S-LDL-TG,"0.390 [0.350,0.430]",2.914e-76,***,Triglycerides in Small LDL
S-HDL-L,"0.389 [0.350,0.427]",4.152e-82,***,Total-Lipids in Small HDL
L-VLDL-TG,"0.385 [0.345,0.426]",4.295e-73,***,Triglycerides in Large VLDL
L-LDL-TG,"0.385 [0.346,0.424]",3.052e-76,***,Triglycerides in Large LDL
L-VLDL-L,"0.383 [0.342,0.423]",1.409e-72,***,Total-Lipids in Large VLDL
L-VLDL-P,"0.380 [0.340,0.420]",2.089e-71,***,Concentration of Large VLDL Particles
XL-VLDL-FC,"0.379 [0.339,0.419]",7.406e-71,***,Free Cholesterol in Very Large VLDL
L-VLDL-FC,"0.377 [0.337,0.417]",1.882e-70,***,Free Cholesterol in Large VLDL
TG/PG,"0.373 [0.331,0.416]",7.700e-61,***,Triglycerides to Phosphoglycerides ratio
M-HDL-TG,"0.371 [0.332,0.410]",5.024e-71,***,Triglycerides in Medium HDL
VLDL-L,"0.368 [0.329,0.408]",1.217e-69,***,Total-Lipids in VLDL
M-VLDL-TG,"0.366 [0.327,0.406]",3.294e-68,***,Triglycerides in Medium VLDL
SFA%,"0.363 [0.323,0.402]",1.829e-66,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-C,"0.359 [0.319,0.398]",1.073e-64,***,Cholesterol in Very Large VLDL
GlycA,"0.357 [0.317,0.398]",3.147e-61,***,Glycoprotein Acetyls
IDL-TG,"0.353 [0.314,0.393]",2.705e-63,***,Triglycerides in IDL
HDL-TG,"0.350 [0.311,0.389]",4.489e-63,***,Triglycerides in HDL
L-HDL-TG%,"0.346 [0.305,0.387]",4.776e-55,***,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG,"0.344 [0.304,0.384]",1.762e-59,***,Triglycerides in Small VLDL
XS-VLDL-TG,"0.340 [0.301,0.380]",2.333e-58,***,Triglycerides in Very Small VLDL
VLDL-PL,"0.337 [0.298,0.376]",1.336e-58,***,Phospholipids in VLDL
L-VLDL-C,"0.332 [0.292,0.371]",1.465e-55,***,Cholesterol in Large VLDL
S-HDL-FC,"0.329 [0.290,0.368]",1.475e-56,***,Free Cholesterol in Small HDL
XL-VLDL-CE,"0.327 [0.288,0.367]",1.385e-54,***,Cholesteryl Esters in Very Large VLDL
S-HDL-P,"0.326 [0.288,0.364]",1.102e-57,***,Concentration of Small HDL Particles
M-HDL-TG%,"0.322 [0.282,0.363]",2.303e-49,***,Triglycerides to Total-Lipids in Medium HDL percentage
M-HDL-PL%,"0.322 [0.279,0.364]",4.378e-44,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,"0.315 [0.273,0.356]",2.938e-45,***,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-CE%,"0.309 [0.271,0.347]",3.094e-51,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
VLDL-FC,"0.304 [0.265,0.342]",1.179e-47,***,Free Cholesterol in VLDL
S-HDL-C,"0.295 [0.257,0.333]",2.072e-46,***,Cholesterol in Small HDL
S-VLDL-L,"0.294 [0.255,0.333]",1.799e-44,***,Total-Lipids in Small VLDL
L-VLDL-PL%,"0.289 [0.250,0.329]",1.026e-41,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-VLDL-L,"0.287 [0.248,0.325]",1.031e-42,***,Total-Lipids in Medium VLDL
S-LDL-TG%,"0.286 [0.246,0.326]",4.051e-39,***,Triglycerides to Total-Lipids in Small LDL percentage
Total-L,"0.285 [0.246,0.323]",4.441e-42,***,Total-Lipids in Lipoprotein Particles
S-VLDL-P,"0.284 [0.245,0.323]",5.684e-41,***,Concentration of Small VLDL Particles
VLDL-P,"0.282 [0.243,0.321]",1.051e-40,***,Concentration of VLDL Particles
L-VLDL-CE,"0.277 [0.238,0.316]",8.559e-39,***,Cholesteryl Esters in Large VLDL
Phosphoglyc,"0.276 [0.236,0.316]",7.560e-36,***,Phosphoglycerides
S-HDL-CE,"0.272 [0.234,0.310]",4.124e-39,***,Cholesteryl Esters in Small HDL
M-LDL-CE%,"0.266 [0.227,0.304]",1.063e-35,***,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,"0.265 [0.225,0.305]",1.089e-32,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
Total-PL,"0.265 [0.225,0.305]",1.811e-33,***,Total-Phospholipids in Lipoprotein Particles
XL-HDL-FC%,"0.262 [0.217,0.307]",1.421e-24,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
M-LDL-CE,"0.258 [0.220,0.297]",1.227e-34,***,Cholesteryl Esters in Medium LDL
M-VLDL-TG%,"0.257 [0.216,0.297]",1.207e-29,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,"0.256 [0.215,0.296]",1.674e-29,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-C,"0.255 [0.217,0.294]",2.457e-33,***,VLDL Cholesterol
L-LDL-TG%,"0.249 [0.209,0.289]",2.632e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-L,"0.244 [0.206,0.282]",1.234e-30,***,Total-Lipids in Medium LDL
S-LDL-CE,"0.243 [0.204,0.281]",4.183e-30,***,Cholesteryl Esters in Small LDL
M-VLDL-P,"0.241 [0.203,0.280]",1.957e-29,***,Concentration of Medium VLDL Particles
Cholines,"0.241 [0.201,0.282]",2.640e-26,***,Total-Cholines
PC,"0.241 [0.200,0.282]",8.035e-26,***,Phosphatidylcholines
M-VLDL-PL,"0.238 [0.200,0.277]",1.165e-28,***,Phospholipids in Medium VLDL
S-VLDL-PL,"0.236 [0.198,0.275]",5.498e-28,***,Phospholipids in Small VLDL
IDL-TG%,"0.234 [0.194,0.274]",2.111e-24,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-PL,"0.234 [0.195,0.272]",1.090e-27,***,Phospholipids in Medium LDL
M-LDL-C,"0.227 [0.189,0.265]",4.807e-26,***,Cholesterol in Medium LDL
Omega-6,"0.227 [0.188,0.265]",6.663e-25,***,Omega-6 Fatty Acids
Lactate,"0.224 [0.187,0.260]",3.473e-28,***,Lactate
S-VLDL-CE,"0.217 [0.178,0.255]",7.919e-23,***,Cholesteryl Esters in Small VLDL
S-LDL-L,"0.213 [0.175,0.252]",2.123e-22,***,Total-Lipids in Small LDL
VLDL-CE,"0.213 [0.175,0.251]",3.487e-22,***,Cholesteryl Esters in VLDL
PUFA,"0.211 [0.172,0.250]",8.367e-21,***,Polyunsaturated Fatty Acids
XL-HDL-TG,"0.207 [0.168,0.246]",5.027e-20,***,Triglycerides in Very Large HDL
XS-VLDL-PL,"0.207 [0.167,0.246]",1.611e-19,***,Phospholipids in Very Small VLDL
S-VLDL-C,"0.206 [0.168,0.245]",1.962e-20,***,Cholesterol in Small VLDL
M-HDL-PL,"0.205 [0.164,0.246]",3.649e-17,***,Phospholipids in Medium HDL
Total-P,"0.202 [0.162,0.243]",2.159e-17,***,Total-Concentration of Lipoprotein Particles
XS-VLDL-L,"0.200 [0.161,0.240]",3.494e-18,***,Total-Lipids in Very Small VLDL
LDL-CE,"0.200 [0.162,0.238]",2.175e-19,***,Cholesteryl Esters in LDL
S-LDL-C,"0.200 [0.162,0.238]",2.607e-19,***,Cholesterol in Small LDL
Remnant-C,"0.200 [0.161,0.238]",5.015e-19,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-L,"0.197 [0.158,0.235]",1.310e-18,***,Total-Lipids in LDL
M-LDL-P,"0.196 [0.158,0.235]",2.651e-18,***,Concentration of Medium LDL Particles
M-LDL-TG%,"0.193 [0.153,0.233]",3.287e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC,"0.191 [0.152,0.229]",4.586e-17,***,Free Cholesterol in Medium VLDL
Non-HDL-C,"0.191 [0.152,0.229]",3.517e-17,***,Total-Cholesterol Minus HDL-C
