Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Pyruvate,"0.199 [0.188,0.210]",1.484e-286,***,Pyruvate
Lactate,"0.150 [0.139,0.161]",1.964e-157,***,Lactate
PUFA/MUFA,"0.116 [0.105,0.128]",4.835e-81,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
PUFA%,"0.116 [0.104,0.127]",5.602e-83,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,"0.098 [0.086,0.109]",2.515e-58,***,Degree of Unsaturation
DHA%,"0.094 [0.082,0.105]",1.118e-54,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-6%,"0.086 [0.074,0.097]",9.072e-45,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
Omega-3%,"0.074 [0.063,0.085]",2.434e-34,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Acetate,"0.072 [0.062,0.083]",8.543e-35,***,Acetate
LA%,"0.071 [0.060,0.083]",2.242e-29,***,Linoleic Acid to Total-Fatty Acids percentage
XXL-VLDL-FC%,"0.069 [0.058,0.080]",1.001e-28,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-PL%,"0.061 [0.050,0.071]",5.839e-23,***,Phospholipids to Total-Lipids in Small LDL percentage
Acetone,"0.053 [0.043,0.064]",4.781e-17,***,Acetone
M-HDL-CE%,"0.053 [0.042,0.065]",1.444e-15,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-PL%,"0.053 [0.042,0.064]",5.700e-17,***,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,"0.052 [0.041,0.063]",3.332e-14,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,"0.051 [0.040,0.063]",4.790e-13,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-VLDL-C%,"0.051 [0.039,0.062]",4.089e-13,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE%,"0.049 [0.038,0.060]",3.865e-12,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
HDL-size,"0.048 [0.036,0.061]",8.340e-09,***,Average Diameter for HDL Particles
L-HDL-C%,"0.048 [0.036,0.060]",1.721e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
M-HDL-C%,"0.047 [0.036,0.059]",9.294e-11,***,Cholesterol to Total-Lipids in Medium HDL percentage
XL-VLDL-FC%,"0.045 [0.034,0.057]",4.611e-10,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
L-HDL-CE,"0.045 [0.032,0.058]",6.936e-07,***,Cholesteryl Esters in Large HDL
XXL-VLDL-C%,"0.045 [0.034,0.056]",2.751e-10,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
DHA,"0.043 [0.032,0.055]",1.046e-08,***,Docosahexaenoic Acid
