Abbreviations,Beta(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,"46.756 [42.438,51.074]",1.323e-93,***,Creatinine
XL-HDL-FC%,"37.489 [33.121,41.856]",8.967e-58,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
TG/PG,"29.686 [25.301,34.071]",1.118e-34,***,Triglycerides to Phosphoglycerides ratio
VLDL-size,"26.722 [22.399,31.046]",2.601e-28,***,Average Diameter for VLDL Particles
XL-HDL-C%,"24.045 [19.822,28.268]",1.742e-23,***,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-TG%,"22.507 [18.160,26.854]",8.756e-19,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-TG%,"22.382 [18.020,26.744]",2.185e-18,***,Triglycerides to Total-Lipids in Large HDL percentage
XL-HDL-TG%,"21.993 [17.577,26.408]",4.136e-17,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-HDL-PL%,"21.843 [17.316,26.370]",7.858e-16,***,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB/ApoA1,"21.725 [17.433,26.017]",8.617e-18,***,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,"21.352 [17.145,25.559]",6.549e-18,***,Leucine
Total-BCAA,"19.895 [15.604,24.185]",2.481e-14,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,"19.002 [14.645,23.359]",3.020e-12,***,Valine
M-VLDL-TG%,"18.798 [14.414,23.182]",1.042e-11,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,"18.121 [13.940,22.303]",4.810e-12,***,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,"17.960 [13.643,22.278]",8.474e-11,***,Triglycerides to Total-Lipids in Medium HDL percentage
XL-VLDL-TG,"17.531 [13.131,21.931]",1.374e-09,***,Triglycerides in Very Large VLDL
XL-VLDL-L,"17.453 [13.071,21.834]",1.397e-09,***,Total-Lipids in Very Large VLDL
L-VLDL-PL,"17.236 [12.879,21.593]",2.119e-09,***,Phospholipids in Large VLDL
XL-VLDL-P,"17.035 [12.645,21.425]",6.694e-09,***,Concentration of Very Large VLDL Particles
L-VLDL-FC,"16.969 [12.626,21.312]",4.495e-09,***,Free Cholesterol in Large VLDL
L-VLDL-L,"16.967 [12.637,21.296]",3.743e-09,***,Total-Lipids in Large VLDL
L-VLDL-TG,"16.817 [12.482,21.152]",6.838e-09,***,Triglycerides in Large VLDL
XL-VLDL-PL,"16.742 [12.357,21.127]",1.702e-08,***,Phospholipids in Very Large VLDL
L-VLDL-P,"16.433 [12.082,20.784]",3.157e-08,***,Concentration of Large VLDL Particles
XXL-VLDL-L,"15.872 [11.463,20.281]",4.012e-07,***,Total-Lipids in Chylomicrons and Extremely Large VLDL
XL-VLDL-FC,"15.831 [11.457,20.205]",3.068e-07,***,Free Cholesterol in Very Large VLDL
XXL-VLDL-TG,"15.786 [11.370,20.203]",5.758e-07,***,Triglycerides in Chylomicrons and Extremely Large VLDL
XS-VLDL-TG%,"15.759 [11.354,20.164]",5.492e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
VLDL-TG,"15.648 [11.285,20.011]",4.857e-07,***,Triglycerides in VLDL
XS-VLDL-PL%,"15.237 [10.896,19.579]",1.412e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XXL-VLDL-CE,"15.208 [10.821,19.595]",2.542e-06,***,Cholesteryl Esters in Chylomicrons and Extremely Large VLDL
XL-VLDL-C,"15.087 [10.743,19.432]",2.341e-06,***,Cholesterol in Very Large VLDL
XXL-VLDL-PL,"14.954 [10.525,19.384]",8.510e-06,***,Phospholipids in Chylomicrons and Extremely Large VLDL
Gln,"14.939 [10.672,19.206]",1.588e-06,***,Glutamine
XXL-VLDL-C,"14.717 [10.320,19.114]",1.253e-05,***,Cholesterol in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,"14.681 [10.250,19.111]",1.942e-05,***,Concentration of Chylomicrons and Extremely Large VLDL Particles
MUFA%,"14.575 [10.044,19.106]",6.703e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-C,"14.543 [10.233,18.854]",8.797e-06,***,Cholesterol in Large VLDL
Ile,"14.307 [10.074,18.539]",8.120e-06,***,Isoleucine
XL-VLDL-TG%,"14.170 [10.007,18.333]",5.917e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-VLDL-CE,"13.779 [9.459,18.099]",9.448e-05,***,Cholesteryl Esters in Very Large VLDL
XXL-VLDL-FC,"13.670 [9.255,18.086]",3.004e-04,***,Free Cholesterol in Chylomicrons and Extremely Large VLDL
M-VLDL-TG,"13.545 [9.229,17.860]",1.781e-04,***,Triglycerides in Medium VLDL
Total-TG,"11.986 [7.614,16.357]",0.018,*,Total-Triglycerides
L-VLDL-CE,"11.462 [7.174,15.749]",0.037,*,Cholesteryl Esters in Large VLDL
His,"11.441 [7.314,15.568]",0.013,*,Histidine
XS-VLDL-P,"-11.614 [-15.951,-7.276]",0.035,*,Concentration of Very Small VLDL Particles
XS-VLDL-PL,"-12.038 [-16.379,-7.697]",0.013,*,Phospholipids in Very Small VLDL
L-LDL-FC,"-12.055 [-16.382,-7.729]",0.011,*,Free Cholesterol in Large LDL
L-VLDL-C%,"-12.057 [-16.346,-7.767]",0.008,**,Cholesterol to Total-Lipids in Large VLDL percentage
M-HDL-CE%,"-12.315 [-16.767,-7.862]",0.014,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
SFA,"-12.391 [-16.764,-8.019]",0.006,**,Saturated Fatty Acids
PUFA/MUFA,"-12.494 [-17.064,-7.924]",0.019,*,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA,"-12.578 [-16.881,-8.275]",0.002,**,Linoleic Acid
L-HDL-CE%,"-12.638 [-17.297,-7.980]",0.024,*,Cholesteryl Esters to Total-Lipids in Large HDL percentage
DHA%,"-13.068 [-17.440,-8.695]",0.001,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-HDL-CE,"-13.173 [-17.404,-8.942]",2.416e-04,***,Cholesteryl Esters in Small HDL
M-LDL-FC%,"-13.293 [-17.758,-8.827]",0.001,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-FA,"-13.299 [-17.644,-8.954]",4.575e-04,***,Total-Fatty Acids
L-LDL-FC%,"-13.402 [-17.976,-8.828]",0.002,**,Free Cholesterol to Total-Lipids in Large LDL percentage
XS-VLDL-FC,"-13.627 [-17.956,-9.298]",1.591e-04,***,Free Cholesterol in Very Small VLDL
XS-VLDL-L,"-14.014 [-18.343,-9.685]",5.160e-05,***,Total-Lipids in Very Small VLDL
S-VLDL-FC%,"-14.222 [-18.672,-9.772]",8.678e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,"-14.480 [-18.885,-10.074]",2.739e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-P,"-14.559 [-18.809,-10.309]",4.406e-06,***,Concentration of Small HDL Particles
XL-VLDL-FC%,"-14.731 [-18.972,-10.489]",2.322e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-3,"-15.328 [-19.629,-11.027]",6.677e-07,***,Omega-3 Fatty Acids
Total-L,"-15.817 [-20.162,-11.471]",2.286e-07,***,Total-Lipids in Lipoprotein Particles
XXL-VLDL-FC%,"-16.002 [-20.185,-11.820]",1.523e-08,***,Free Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
Total-FC,"-16.204 [-20.558,-11.849]",7.100e-08,***,Total-Free Cholesterol
S-HDL-C,"-16.337 [-20.582,-12.092]",1.081e-08,***,Cholesterol in Small HDL
L-HDL-C%,"-16.465 [-21.131,-11.799]",1.088e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-PL%,"-16.476 [-20.911,-12.041]",7.760e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE%,"-16.495 [-20.835,-12.154]",2.236e-08,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,"-16.916 [-21.238,-12.593]",4.062e-09,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
S-HDL-FC%,"-16.935 [-21.261,-12.608]",4.045e-09,***,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,"-16.986 [-21.551,-12.421]",7.134e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-C%,"-17.170 [-21.698,-12.642]",2.523e-08,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-FC%,"-17.443 [-21.895,-12.991]",3.801e-09,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,"-17.584 [-21.962,-13.207]",8.236e-10,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-C%,"-17.804 [-22.324,-13.285]",2.720e-09,***,Cholesterol to Total-Lipids in Medium VLDL percentage
XS-VLDL-C,"-17.967 [-22.292,-13.641]",9.358e-11,***,Cholesterol in Very Small VLDL
IDL-FC,"-18.175 [-22.518,-13.832]",5.693e-11,***,Free Cholesterol in IDL
